shock_type,intensity,structure,tau,K,seed,initial_fitness,final_fitness,improvement
periodic,0.01,Hy,0.2,5,6,0.5218596877610386,0.740304185243111,0.2184444974820724
periodic,0.01,Hy,0.2,5,7,0.5664561309570548,0.8015576680946822,0.23510153713762738
periodic,0.01,Hy,0.2,5,8,0.5055553678366611,0.8003920922289061,0.29483672439224495
periodic,0.01,Hy,0.2,5,9,0.4801890759228598,0.742560136531302,0.26237106060844223
periodic,0.01,Hy,0.2,5,10,0.39425496255019316,0.7000734499861616,0.30581848743596846
periodic,0.01,Hy,0.2,10,1,0.5613301828981817,0.8198230244006013,0.2584928415024196
periodic,0.01,Hy,0.2,10,2,0.6060978548221071,0.6936251019216627,0.08752724709955562
periodic,0.01,Hy,0.2,10,3,0.5483075324988017,0.6712603061163244,0.12295277361752266
periodic,0.01,Hy,0.2,10,4,0.4161948758456371,0.7120216399603289,0.2958267641146918
periodic,0.01,Hy,0.2,10,5,0.6415706989575757,0.6990697552236493,0.057499056266073656
periodic,0.01,Hy,0.2,10,6,0.5239134001237858,0.6731722927579091,0.14925889263412329
periodic,0.01,Hy,0.2,10,7,0.6209354544262051,0.7719976656744276,0.1510622112482225
periodic,0.01,Hy,0.2,10,8,0.3838270444880191,0.6984297583760941,0.31460271388807504
periodic,0.01,Hy,0.2,10,9,0.33475969025547075,0.7256883063424282,0.39092861608695745
periodic,0.01,Hy,0.2,10,10,0.5015715141463085,0.7160911498241305,0.21451963567782195
periodic,0.01,Hy,0.5,2,1,0.5699296484078135,0.712091305699841,0.14216165729202757
periodic,0.01,Hy,0.5,2,2,0.5215017579631056,0.6980559379361673,0.17655417997306166
periodic,0.01,Hy,0.5,2,3,0.6189705521498634,0.7455996289428888,0.12662907679302537
periodic,0.01,Hy,0.5,2,4,0.517400416329633,0.7561470521747163,0.23874663584508338
periodic,0.01,Hy,0.5,2,5,0.5278668537583644,0.6906697800305561,0.16280292627219173
periodic,0.01,Hy,0.5,2,6,0.5996286126732968,0.7940393794639249,0.19441076679062808
periodic,0.01,Hy,0.5,2,7,0.475020160803954,0.6965350999225556,0.2215149391186016
periodic,0.01,Hy,0.5,2,8,0.44014137188027935,0.741210917679924,0.3010695457996446
periodic,0.01,Hy,0.5,2,9,0.5180058481740992,0.730963564193764,0.21295771601966473
periodic,0.01,Hy,0.5,2,10,0.537382966917876,0.7869034886870048,0.24952052176912876
periodic,0.01,Hy,0.5,5,1,0.5756063324338463,0.7577516998537192,0.18214536741987286
periodic,0.01,Hy,0.5,5,2,0.542401189007179,0.7298830666918456,0.1874818776846665
periodic,0.01,Hy,0.5,5,3,0.44258652338308185,0.6937013718152085,0.25111484843212667
periodic,0.01,Hy,0.5,5,4,0.5211173249577558,0.7002981129156751,0.17918078795791936
periodic,0.01,Hy,0.5,5,5,0.418189734756134,0.7757717286832498,0.3575819939271158
periodic,0.01,Hy,0.5,5,6,0.5267030879368036,0.7211529926415337,0.19444990470473
periodic,0.01,Hy,0.5,5,7,0.30007318531429517,0.7831541980446722,0.48308101273037707
periodic,0.01,Hy,0.5,5,8,0.5690845203528043,0.8003920922289061,0.23130757187610174
periodic,0.01,Hy,0.5,5,9,0.3989920112491401,0.7422460382261098,0.3432540269769697
periodic,0.01,Hy,0.5,5,10,0.531512497531894,0.7502244411150525,0.21871194358315849
periodic,0.01,Hy,0.5,10,1,0.3944270911704957,0.6666297258348471,0.27220263466435146
periodic,0.01,Hy,0.5,10,2,0.454949125030667,0.7191052495846232,0.2641561245539562
periodic,0.01,Hy,0.5,10,3,0.4616005904224513,0.7116406873554703,0.250040096933019
periodic,0.01,Hy,0.5,10,4,0.44365091586943745,0.6928013498616358,0.24915043399219833
periodic,0.01,Hy,0.5,10,5,0.5442058079676255,0.6934010772097209,0.14919526924209536
periodic,0.01,Hy,0.5,10,6,0.537867889331514,0.7642094995776557,0.22634161024614174
periodic,0.01,Hy,0.5,10,7,0.5420456758050489,0.7173160483270798,0.17527037252203093
periodic,0.01,Hy,0.5,10,8,0.5622952698617901,0.7278828954506469,0.16558762558885676
periodic,0.01,Hy,0.5,10,9,0.44774733724497356,0.6706927508181759,0.22294541357320236
periodic,0.01,Hy,0.5,10,10,0.53719311020394,0.6797465853985715,0.14255347519463146
periodic,0.01,Hy,0.8,2,1,0.4690632748297226,0.7054612041307637,0.23639792930104114
periodic,0.01,Hy,0.8,2,2,0.39529065693412463,0.7263093646959552,0.33101870776183057
periodic,0.01,Hy,0.8,2,3,0.4843788379878007,0.6859702611927931,0.20159142320499246
periodic,0.01,Hy,0.8,2,4,0.40759895308770555,0.7561470521747163,0.3485480990870108
periodic,0.01,Hy,0.8,2,5,0.43581765461933847,0.6808104820865742,0.24499282746723577
periodic,0.01,Hy,0.8,2,6,0.6163476612116391,0.7245197983991484,0.10817213718750929
periodic,0.01,Hy,0.8,2,7,0.45940149148301834,0.7164438616429505,0.25704237015993214
periodic,0.01,Hy,0.8,2,8,0.33735019135644856,0.741210917679924,0.4038607263234754
periodic,0.01,Hy,0.8,2,9,0.5943571097221216,0.7316362379298791,0.13727912820775745
periodic,0.01,Hy,0.8,2,10,0.5669154133254989,0.7465984127052017,0.17968299937970278
periodic,0.01,Hy,0.8,5,1,0.373604065775383,0.7052390205293653,0.33163495475398225
periodic,0.01,Hy,0.8,5,2,0.4974744764159429,0.7077933791847227,0.21031890276877985
periodic,0.01,Hy,0.8,5,3,0.3437337682198052,0.6984317794816594,0.35469801126185413
periodic,0.01,Hy,0.8,5,4,0.6338845121573267,0.7262717323862625,0.09238722022893586
periodic,0.01,Hy,0.8,5,5,0.40468552445196365,0.6990102802276846,0.294324755775721
periodic,0.01,Hy,0.8,5,6,0.5114925835276881,0.7475709469482138,0.23607836342052568
periodic,0.01,Hy,0.8,5,7,0.5641287635711074,0.8015576680946822,0.2374289045235748
periodic,0.01,Hy,0.8,5,8,0.5258181144180321,0.7332307089761662,0.2074125945581341
periodic,0.01,Hy,0.8,5,9,0.5800059615782709,0.729738915902884,0.1497329543246131
periodic,0.01,Hy,0.8,5,10,0.4242681721624979,0.7502244411150525,0.3259562689525546
periodic,0.01,Hy,0.8,10,1,0.5230409582318553,0.7135728187227046,0.19053186049084936
periodic,0.01,Hy,0.8,10,2,0.4519561381895152,0.6982311906641505,0.24627505247463533
periodic,0.01,Hy,0.8,10,3,0.373997098283956,0.764704553946412,0.390707455662456
periodic,0.01,Hy,0.8,10,4,0.48636734700969675,0.7100786631163148,0.2237113161066181
periodic,0.01,Hy,0.8,10,5,0.4732695919328305,0.7813895404050558,0.3081199484722253
periodic,0.01,Hy,0.8,10,6,0.42587554717137105,0.7176119487555893,0.29173640158421826
periodic,0.01,Hy,0.8,10,7,0.5201913853404468,0.7793502398978871,0.25915885455744025
periodic,0.01,Hy,0.8,10,8,0.5502157548367302,0.7089525482147356,0.1587367933780054
periodic,0.01,Hy,0.8,10,9,0.4199557239413008,0.7916518103066316,0.37169608636533075
periodic,0.01,Hy,0.8,10,10,0.47824242019404134,0.7028098492406198,0.2245674290465785
periodic,0.025,V,0.2,2,1,0.42338035144198044,0.7070995541511851,0.28371920270920464
periodic,0.025,V,0.2,2,2,0.5400197523874904,0.6854199448303803,0.14540019244288982
periodic,0.025,V,0.2,2,3,0.45619477887412885,0.6614800521189191,0.2052852732447903
periodic,0.025,V,0.2,2,4,0.5585248203123664,0.7051647757554924,0.14663995544312602
periodic,0.025,V,0.2,2,5,0.5060860038913485,0.6641227300420287,0.1580367261506802
periodic,0.025,V,0.2,2,6,0.6015697142850247,0.6949051159596551,0.09333540167463039
periodic,0.025,V,0.2,2,7,0.507491048459291,0.6238820494079728,0.11639100094868171
periodic,0.025,V,0.2,2,8,0.38549273714924315,0.6755986815545744,0.2901059444053312
periodic,0.025,V,0.2,2,9,0.4602765988265824,0.6561286036932349,0.1958520048666525
periodic,0.025,V,0.2,2,10,0.5729788080028925,0.6098696743572769,0.03689086635438443
periodic,0.025,V,0.2,5,1,0.5225653555971626,0.6852540487752474,0.16268869317808488
periodic,0.025,V,0.2,5,2,0.34735441581235094,0.6092305334364946,0.26187611762414365
periodic,0.025,V,0.2,5,3,0.51744645918254,0.6813788201352904,0.16393236095275043
periodic,0.025,V,0.2,5,4,0.5559904000781459,0.637355722341233,0.08136532226308713
periodic,0.025,V,0.2,5,5,0.4630975360842637,0.6919287450020057,0.22883120891774206
periodic,0.025,V,0.2,5,6,0.5274175954260438,0.6427371380501727,0.11531954262412891
periodic,0.025,V,0.2,5,7,0.5041821648921271,0.7270938764362759,0.2229117115441488
periodic,0.025,V,0.2,5,8,0.5440741636003684,0.6896308538828372,0.14555669028246876
periodic,0.025,V,0.2,5,9,0.5144806827360976,0.6069528949215691,0.09247221218547153
periodic,0.025,V,0.2,5,10,0.4190425240618501,0.6513368003272714,0.23229427626542126
periodic,0.025,V,0.2,10,1,0.5588784457223814,0.6118076206945559,0.05292917497217442
periodic,0.025,V,0.2,10,2,0.4228909213974618,0.6738203378335829,0.25092941643612104
periodic,0.025,V,0.2,10,3,0.5616522740781723,0.6732224637937106,0.11157018971553834
periodic,0.025,V,0.2,10,4,0.5932660699202728,0.6963838601145487,0.10311779019427592
periodic,0.025,V,0.2,10,5,0.573518971575688,0.705110606712167,0.13159163513647898
periodic,0.025,V,0.2,10,6,0.4723113778044627,0.6126659200254382,0.1403545422209755
periodic,0.025,V,0.2,10,7,0.6046119362967747,0.6472861921567122,0.04267425585993756
periodic,0.025,V,0.2,10,8,0.42854108171668603,0.6650293766789105,0.23648829496222445
periodic,0.025,V,0.2,10,9,0.545253167513111,0.6338498154862361,0.08859664797312505
periodic,0.025,V,0.2,10,10,0.4333539822878186,0.6027232694296095,0.16936928714179095
periodic,0.025,V,0.5,2,1,0.5291603556017707,0.7003467844962541,0.17118642889448343
periodic,0.025,V,0.5,2,2,0.5795653292424724,0.6861875349882383,0.10662220574576586
periodic,0.025,V,0.5,2,3,0.4793200434391993,0.6772857780928387,0.19796573465363942
periodic,0.025,V,0.5,2,4,0.5066260633042089,0.7397473459618772,0.2331212826576683
periodic,0.025,V,0.5,2,5,0.582657323080719,0.6826729140937183,0.10001559101299928
periodic,0.025,V,0.5,2,6,0.5601863501696133,0.6009132116398296,0.04072686147021631
periodic,0.025,V,0.5,2,7,0.48519559112227423,0.6821847699703663,0.19698917884809203
periodic,0.025,V,0.5,2,8,0.49303249868843046,0.6646472137839153,0.17161471509548487
periodic,0.025,V,0.5,2,9,0.4094575441955754,0.6980053598193016,0.28854781562372617
periodic,0.025,V,0.5,2,10,0.546659499113209,0.7831112720104032,0.2364517728971942
periodic,0.025,V,0.5,5,1,0.4325922351770194,0.6440191855279979,0.21142695035097847
periodic,0.025,V,0.5,5,2,0.548517370247518,0.732049825781047,0.18353245553352904
periodic,0.025,V,0.5,5,3,0.4540189250833625,0.6806525294754804,0.22663360439211788
periodic,0.025,V,0.5,5,4,0.4487376387617705,0.705921956401854,0.2571843176400835
periodic,0.025,V,0.5,5,5,0.5647650172281232,0.7111141350928912,0.146349117864768
periodic,0.025,V,0.5,5,6,0.5409566408619743,0.68870551345097,0.14774887258899572
periodic,0.025,V,0.5,5,7,0.5219919045295357,0.7315143974325118,0.2095224929029761
periodic,0.025,V,0.5,5,8,0.5259134490320443,0.6579374592426919,0.13202401021064758
periodic,0.025,V,0.5,5,9,0.537270753515166,0.7131834202169828,0.17591266670181682
periodic,0.025,V,0.5,5,10,0.3267994155215314,0.6982653489393893,0.3714659334178579
periodic,0.025,V,0.5,10,1,0.4672582489657152,0.773420056968268,0.30616180800255277
periodic,0.025,V,0.5,10,2,0.4793587652216073,0.669629315042721,0.19027054982111374
periodic,0.025,V,0.5,10,3,0.5641354172897024,0.6503254260244603,0.0861900087347579
periodic,0.025,V,0.5,10,4,0.6128223139449498,0.5757728032212415,-0.03704951072370832
periodic,0.025,V,0.5,10,5,0.4831738176928211,0.6840861070710127,0.2009122893781916
periodic,0.025,V,0.5,10,6,0.46380304989608706,0.6623135761985932,0.19851052630250615
periodic,0.025,V,0.5,10,7,0.5042988343480826,0.6562605981824718,0.1519617638343892
periodic,0.025,V,0.5,10,8,0.3627035170002681,0.786662236433884,0.4239587194336159
periodic,0.025,V,0.5,10,9,0.4791746163232735,0.7046226570010266,0.22544804067775304
periodic,0.025,V,0.5,10,10,0.4955440423994624,0.6464843039236287,0.15094026152416623
periodic,0.025,V,0.8,2,1,0.5386968274496957,0.6593359695600914,0.12063914211039573
periodic,0.025,V,0.8,2,2,0.3958426285672928,0.6495544888841503,0.25371186031685755
periodic,0.025,V,0.8,2,3,0.5708387042022777,0.6827486005861652,0.11190989638388749
periodic,0.025,V,0.8,2,4,0.48145067121987384,0.7088330755565568,0.227382404336683
periodic,0.025,V,0.8,2,5,0.5920134944804436,0.7113156586371411,0.11930216415669748
periodic,0.025,V,0.8,2,6,0.5162212393966337,0.7546649459535685,0.2384437065569348
periodic,0.025,V,0.8,2,7,0.5730925559756163,0.6297819250978586,0.05668936912224232
periodic,0.025,V,0.8,2,8,0.5391768379713309,0.6811912654568086,0.14201442748547777
periodic,0.025,V,0.8,2,9,0.5047990975862205,0.6571752949490901,0.15237619736286956
periodic,0.025,V,0.8,2,10,0.46546288983429174,0.7464141758158126,0.28095128598152086
periodic,0.025,V,0.8,5,1,0.452053202205966,0.6970145411732475,0.24496133896728145
periodic,0.025,V,0.8,5,2,0.5118710826111461,0.6824886431268015,0.17061756051565535
periodic,0.025,V,0.8,5,3,0.5313499076111454,0.7279097435738752,0.19655983596272975
periodic,0.025,V,0.8,5,4,0.47118819348727536,0.6517314985161093,0.18054330502883398
periodic,0.025,V,0.8,5,5,0.3606686368024607,0.7235045077327259,0.3628358709302652
periodic,0.025,V,0.8,5,6,0.44271158695471724,0.6368452666907986,0.1941336797360813
periodic,0.025,V,0.8,5,7,0.41293872440139434,0.7201612116910634,0.30722248728966906
periodic,0.025,V,0.8,5,8,0.44094667059488246,0.5975591760883653,0.15661250549348282
periodic,0.025,V,0.8,5,9,0.5261682186421226,0.6655077451731315,0.1393395265310089
periodic,0.025,V,0.8,5,10,0.5328240189194979,0.6201802316399585,0.08735621272046057
periodic,0.025,V,0.8,10,1,0.48042907421586206,0.6175706555369691,0.13714158132110704
periodic,0.025,V,0.8,10,2,0.4736264502168467,0.6822729596184278,0.20864650940158114
periodic,0.025,V,0.8,10,3,0.47653270994390623,0.6359752943136462,0.15944258436973996
periodic,0.025,V,0.8,10,4,0.6106715196818833,0.6515555588437392,0.0408840391618559
periodic,0.025,V,0.8,10,5,0.5104540733716098,0.6545213541065195,0.1440672807349097
periodic,0.025,V,0.8,10,6,0.6345966398783816,0.6810847944758577,0.04648815459747613
periodic,0.025,V,0.8,10,7,0.5614292910915022,0.7312067752231759,0.1697774841316737
periodic,0.025,V,0.8,10,8,0.46989381001236435,0.633137384634478,0.16324357462211364
periodic,0.025,V,0.8,10,9,0.487769457998945,0.714104675445766,0.22633521744682095
periodic,0.025,V,0.8,10,10,0.41208735432781973,0.5988442266133588,0.18675687228553906
periodic,0.025,H,0.2,2,1,0.5041950009514421,0.5230407792037359,0.018845778252293832
periodic,0.025,H,0.2,2,2,0.4914122528049025,0.5264860714685133,0.03507381866361081
periodic,0.025,H,0.2,2,3,0.4162348825146636,0.6096416499689458,0.19340676745428215
periodic,0.025,H,0.2,2,4,0.5079425744915188,0.6135446946737905,0.10560212018227166
periodic,0.025,H,0.2,2,5,0.48332045225544357,0.5530638939496993,0.06974344169425578
periodic,0.025,H,0.2,2,6,0.5502030945182811,0.6890505634926438,0.13884746897436273
periodic,0.025,H,0.2,2,7,0.5897281448348959,0.6687459995620608,0.07901785472716494
periodic,0.025,H,0.2,2,8,0.4978186367318066,0.5677034552220428,0.0698848184902362
periodic,0.025,H,0.2,2,9,0.5224327953875469,0.5471879090995928,0.024755113712045862
periodic,0.025,H,0.2,2,10,0.3789432608709118,0.5560200385803591,0.1770767777094473
periodic,0.025,H,0.2,5,1,0.42925544079571726,0.5093583259945385,0.0801028851988212
periodic,0.025,H,0.2,5,2,0.3938183775947685,0.7390967602904169,0.3452783826956484
periodic,0.025,H,0.2,5,3,0.5220862204995717,0.49846938903606874,-0.023616831463502908
periodic,0.025,H,0.2,5,4,0.5168411888237534,0.6069876509575906,0.09014646213383715
periodic,0.025,H,0.2,5,5,0.5854929196614145,0.6154304796084741,0.0299375599470596
periodic,0.025,H,0.2,5,6,0.4783982955575446,0.7184205370401011,0.24002224148255652
periodic,0.025,H,0.2,5,7,0.4655416891866821,0.5781448028988271,0.11260311371214499
periodic,0.025,H,0.2,5,8,0.5740737753615381,0.7362698817592954,0.16219610639775728
periodic,0.025,H,0.2,5,9,0.5546848031170328,0.7477379887840885,0.19305318566705565
periodic,0.025,H,0.2,5,10,0.5872420853388532,0.664044880710129,0.07680279537127577
periodic,0.025,H,0.2,10,1,0.46855023085315095,0.7274242701883985,0.25887403933524755
periodic,0.025,H,0.2,10,2,0.4902703096710015,0.4800591454306453,-0.010211164240356174
periodic,0.025,H,0.2,10,3,0.35711870497748194,0.6120631054898332,0.2549444005123513
periodic,0.025,H,0.2,10,4,0.43842243485339555,0.6472995447408226,0.20887710988742708
periodic,0.025,H,0.2,10,5,0.44961415405363303,0.6368893805671584,0.18727522651352535
periodic,0.025,H,0.2,10,6,0.44841598608972016,0.5445105178723719,0.09609453178265176
periodic,0.025,H,0.2,10,7,0.578492110068223,0.6226125987285182,0.044120488660295165
periodic,0.025,H,0.2,10,8,0.4642897307738448,0.6598708860093904,0.1955811552355456
periodic,0.025,H,0.2,10,9,0.39765171042067593,0.631029799196401,0.23337808877572508
periodic,0.025,H,0.2,10,10,0.38565562403919185,0.6028640625428763,0.21720843850368443
periodic,0.025,H,0.5,2,1,0.572450478790083,0.6559021431136571,0.08345166432357409
periodic,0.025,H,0.5,2,2,0.5286876024940713,0.5907289667692357,0.06204136427516438
periodic,0.025,H,0.5,2,3,0.4396152920313788,0.649040600681478,0.20942530865009917
periodic,0.025,H,0.5,2,4,0.4400379426282847,0.6234972138923818,0.18345927126409706
periodic,0.025,H,0.5,2,5,0.4995615928257466,0.5831152241706357,0.08355363134488908
periodic,0.025,H,0.5,2,6,0.6016678303756767,0.6840139765471316,0.08234614617145486
periodic,0.025,H,0.5,2,7,0.5516360695882561,0.7134607136839205,0.16182464409566444
periodic,0.025,H,0.5,2,8,0.5058159865308418,0.5480434099521719,0.042227423421330124
periodic,0.025,H,0.5,2,9,0.37595007981478984,0.5759301345279442,0.19998005471315433
periodic,0.025,H,0.5,2,10,0.4375957364361156,0.6569974002900889,0.2194016638539733
periodic,0.025,H,0.5,5,1,0.4891263387353349,0.6479176519805718,0.15879131324523693
periodic,0.025,H,0.5,5,2,0.6240899759025623,0.6414091076803647,0.01731913177780242
periodic,0.025,H,0.5,5,3,0.5189779981125197,0.7988081495821449,0.2798301514696252
periodic,0.025,H,0.5,5,4,0.4758962404489778,0.5631369376880166,0.08724069723903882
periodic,0.025,H,0.5,5,5,0.44889575362045275,0.5191122799040855,0.07021652628363273
periodic,0.025,H,0.5,5,6,0.41938569548132215,0.7686716827617405,0.3492859872804183
periodic,0.025,H,0.5,5,7,0.5018007364807056,0.5525012715752406,0.05070053509453509
periodic,0.025,H,0.5,5,8,0.4844541916493031,0.7707537255531083,0.2862995339038052
periodic,0.025,H,0.5,5,9,0.4656218127156449,0.5376627760863169,0.07204096337067195
periodic,0.025,H,0.5,5,10,0.5644357209252274,0.5083083493027583,-0.05612737162246917
periodic,0.025,H,0.5,10,1,0.4798473598217764,0.6838109141340915,0.20396355431231505
periodic,0.025,H,0.5,10,2,0.48116721497363507,0.6028374293454609,0.12167021437182585
periodic,0.025,H,0.5,10,3,0.5573481940296858,0.778526253562043,0.22117805953235714
periodic,0.025,H,0.5,10,4,0.5057683780516626,0.6318695431436103,0.1261011650919477
periodic,0.025,H,0.5,10,5,0.6425493598297184,0.623771326178393,-0.018778033651325354
periodic,0.025,H,0.5,10,6,0.490136703412663,0.539573687303753,0.04943698389108997
periodic,0.025,H,0.5,10,7,0.5041383038679814,0.6600215055375206,0.15588320166953917
periodic,0.025,H,0.5,10,8,0.4996799978912182,0.5665388096746138,0.06685881178339559
periodic,0.025,H,0.5,10,9,0.6185868496288202,0.6969169617823684,0.07833011215354824
periodic,0.025,H,0.5,10,10,0.49781515151550537,0.6853241720435211,0.18750902052801577
periodic,0.025,H,0.8,2,1,0.5693238825683571,0.6544032207566154,0.0850793381882583
periodic,0.025,H,0.8,2,2,0.47191644086158957,0.7462031933988958,0.2742867525373063
periodic,0.025,H,0.8,2,3,0.534309521403065,0.6906049901349379,0.15629546873187294
periodic,0.025,H,0.8,2,4,0.47132687371804605,0.7531148913446417,0.28178801762659567
periodic,0.025,H,0.8,2,5,0.5024581536546252,0.6231518533916416,0.12069369973701638
periodic,0.025,H,0.8,2,6,0.5295170401216471,0.6691245136076749,0.13960747348602776
periodic,0.025,H,0.8,2,7,0.602304333362594,0.6835032493918354,0.08119891602924134
periodic,0.025,H,0.8,2,8,0.52151200487183,0.6618754428189342,0.14036343794710415
periodic,0.025,H,0.8,2,9,0.5145661505969443,0.7196251844646468,0.20505903386770252
periodic,0.025,H,0.8,2,10,0.5314826740262465,0.696605553113698,0.1651228790874515
periodic,0.025,H,0.8,5,1,0.5838425228839071,0.6885061092976874,0.10466358641378026
periodic,0.025,H,0.8,5,2,0.5717017225282502,0.7004669210978274,0.12876519856957713
periodic,0.025,H,0.8,5,3,0.5285168156181281,0.6500520058398105,0.12153519022168235
periodic,0.025,H,0.8,5,4,0.32996634216540144,0.6412589460184546,0.31129260385305313
periodic,0.025,H,0.8,5,5,0.6744908523894604,0.802674873103937,0.12818402071447665
periodic,0.025,H,0.8,5,6,0.5121679620159558,0.6590142555850828,0.14684629356912693
periodic,0.025,H,0.8,5,7,0.5796911087271783,0.6823819529903763,0.10269084426319797
periodic,0.025,H,0.8,5,8,0.46173801460217695,0.644697263410406,0.18295924880822906
periodic,0.025,H,0.8,5,9,0.4919243668370316,0.6899361576787657,0.1980117908417341
periodic,0.025,H,0.8,5,10,0.5722323526484028,0.6222985767004119,0.05006622405200911
periodic,0.025,H,0.8,10,1,0.5161623206872401,0.6032508942916132,0.08708857360437305
periodic,0.025,H,0.8,10,2,0.4190690661200004,0.690546007420449,0.27147694130044864
periodic,0.025,H,0.8,10,3,0.5189525358053022,0.6221705124432259,0.10321797663792365
periodic,0.025,H,0.8,10,4,0.6352976784531404,0.6401970739239309,0.004899395470790435
periodic,0.025,H,0.8,10,5,0.5777800014862959,0.6364601993365255,0.0586801978502296
periodic,0.025,H,0.8,10,6,0.44236215474690116,0.6883509911151012,0.24598883636820007
periodic,0.025,H,0.8,10,7,0.45865326724632083,0.6740892244450252,0.21543595719870434
periodic,0.025,H,0.8,10,8,0.5600728966739674,0.6261119653214062,0.0660390686474388
periodic,0.025,H,0.8,10,9,0.48123581287952527,0.6424312563392568,0.16119544345973152
periodic,0.025,H,0.8,10,10,0.40194107033276666,0.5884613723691368,0.1865203020363701
periodic,0.025,Hy,0.2,2,1,0.4748453984705687,0.5594070604198333,0.08456166194926462
periodic,0.025,Hy,0.2,2,2,0.4508569419027862,0.5151677837758222,0.06431084187303598
periodic,0.025,Hy,0.2,2,3,0.5224148307311199,0.5487924125000527,0.02637758176893279
periodic,0.025,Hy,0.2,2,4,0.47223892371504855,0.608649794235997,0.1364108705209484
periodic,0.025,Hy,0.2,2,5,0.5364458791941158,0.5456379722715121,0.009192093077396324
periodic,0.025,Hy,0.2,2,6,0.5091428283552708,0.5683086509513897,0.05916582259611891
periodic,0.025,Hy,0.2,2,7,0.4699075373162271,0.6554583001325132,0.18555076281628607
periodic,0.025,Hy,0.2,2,8,0.6496197000540842,0.7148988653314752,0.06527916527739097
periodic,0.025,Hy,0.2,2,9,0.49416647630855154,0.6921250649903798,0.1979585886818283
periodic,0.025,Hy,0.2,2,10,0.45373537743855313,0.6054986169796797,0.15176323954112653
periodic,0.025,Hy,0.2,5,1,0.43315682972597624,0.647842971443877,0.2146861417179008
periodic,0.025,Hy,0.2,5,2,0.47129336456628984,0.6188115450598091,0.14751818049351922
periodic,0.025,Hy,0.2,5,3,0.4626441398721789,0.532514614571377,0.06987047469919816
periodic,0.025,Hy,0.2,5,4,0.6733152830793737,0.6301060195934718,-0.04320926348590193
periodic,0.025,Hy,0.2,5,5,0.466586457259882,0.6702543232288886,0.20366786596900655
periodic,0.025,Hy,0.2,5,6,0.4886532553954777,0.5685834655335049,0.0799302101380272
periodic,0.025,Hy,0.2,5,7,0.6853898255092659,0.6532437768727761,-0.03214604863648973
periodic,0.025,Hy,0.2,5,8,0.4332233878937957,0.6105962890076475,0.1773729011138518
periodic,0.025,Hy,0.2,5,9,0.5017745459048315,0.6190125198197086,0.11723797391487711
periodic,0.025,Hy,0.2,5,10,0.5430872920216719,0.714010171319936,0.1709228792982641
periodic,0.025,Hy,0.2,10,1,0.5379354179663665,0.6504745613155082,0.11253914334914172
periodic,0.025,Hy,0.2,10,2,0.5678272454875964,0.6959123353996144,0.12808508991201795
periodic,0.025,Hy,0.2,10,3,0.5759520248762112,0.6351943574264624,0.05924233255025113
periodic,0.025,Hy,0.2,10,4,0.39352108510153033,0.7091472245556543,0.31562613945412393
periodic,0.025,Hy,0.2,10,5,0.5092854941349864,0.7208293397910635,0.2115438456560771
periodic,0.025,Hy,0.2,10,6,0.4602198766579522,0.6547505842932725,0.19453070763532027
periodic,0.025,Hy,0.2,10,7,0.32309508681075944,0.6434236772310202,0.3203285904202608
periodic,0.025,Hy,0.2,10,8,0.4528300552058005,0.6523982612398769,0.19956820603407638
periodic,0.025,Hy,0.2,10,9,0.48188961872588076,0.5211696821499912,0.03928006342411039
periodic,0.025,Hy,0.2,10,10,0.539264368926111,0.6692353039838531,0.12997093505774215
periodic,0.025,Hy,0.5,2,1,0.5051174183910428,0.7431103693214145,0.23799295093037165
periodic,0.025,Hy,0.5,2,2,0.5252207611690258,0.7028743717210278,0.17765361055200202
periodic,0.025,Hy,0.5,2,3,0.541213279180374,0.6378607326494761,0.09664745346910208
periodic,0.025,Hy,0.5,2,4,0.5381431021256385,0.58886835068057,0.050725248554931435
periodic,0.025,Hy,0.5,2,5,0.6253233490419786,0.5980207397259868,-0.02730260931599182
periodic,0.025,Hy,0.5,2,6,0.5819008577173802,0.6676929887510078,0.0857921310336276
periodic,0.025,Hy,0.5,2,7,0.5440303828946021,0.6421014547053815,0.09807107181077934
periodic,0.025,Hy,0.5,2,8,0.5925873209264506,0.7782602072174787,0.18567288629102807
periodic,0.025,Hy,0.5,2,9,0.5659411475699953,0.6910265267600637,0.12508537919006846
periodic,0.025,Hy,0.5,2,10,0.5818009177067528,0.7034118529475183,0.1216109352407655
periodic,0.025,Hy,0.5,5,1,0.44246708369083304,0.6731085537636964,0.23064147007286334
periodic,0.025,Hy,0.5,5,2,0.48360654266015135,0.7591518022341154,0.27554525957396403
periodic,0.025,Hy,0.5,5,3,0.5109685519218535,0.6867011411814984,0.17573258925964486
periodic,0.025,Hy,0.5,5,4,0.41296883406646406,0.6613062288835171,0.24833739481705303
periodic,0.025,Hy,0.5,5,5,0.5038360742908123,0.6999754462033908,0.19613937191257846
periodic,0.025,Hy,0.5,5,6,0.41381219597385066,0.6336695500401993,0.21985735406634865
periodic,0.025,Hy,0.5,5,7,0.48568534394562274,0.6510679098374177,0.16538256589179495
periodic,0.025,Hy,0.5,5,8,0.5179398799315967,0.5565998819394404,0.0386600020078437
periodic,0.025,Hy,0.5,5,9,0.49075180022358583,0.7312545008479303,0.24050270062434448
periodic,0.025,Hy,0.5,5,10,0.43105722050174367,0.6883049645882235,0.2572477440864799
periodic,0.025,Hy,0.5,10,1,0.5652155667033252,0.7063982754894133,0.14118270878608807
