structure,tau,K,seed,shock_every,initial_fitness,final_fitness,bank
H,0.2,5,109,5,0.5513133261475833,0.46871076118669597,B
H,0.2,5,110,5,0.4419917472112826,0.49608501563886165,B
H,0.2,10,101,5,0.4642055369434402,0.46366052384384826,B
H,0.2,10,102,5,0.6397760664859764,0.5539936187881301,B
H,0.2,10,103,5,0.5219678829154403,0.5832437655453208,B
H,0.2,10,104,5,0.3838852721741795,0.5951017658037293,B
H,0.2,10,105,5,0.5582069465397503,0.5786961161905454,B
H,0.2,10,106,5,0.391373563530612,0.5923166879534347,B
H,0.2,10,107,5,0.5301209757381425,0.522326471554375,B
H,0.2,10,108,5,0.43655027776664285,0.5662677511842322,B
H,0.2,10,109,5,0.506198930968218,0.5241577657706421,B
H,0.2,10,110,5,0.537995156462136,0.5466803590831663,B
H,0.5,2,101,5,0.5307784819806961,0.7605130221971506,B
H,0.5,2,102,5,0.5436327377614085,0.634136855531601,B
H,0.5,2,103,5,0.5305204644919257,0.5586823038607985,B
H,0.5,2,104,5,0.4852091447861834,0.6617857204211651,B
H,0.5,2,105,5,0.46236704704512427,0.6044961394817178,B
H,0.5,2,106,5,0.6165294146858621,0.6091785517336153,B
H,0.5,2,107,5,0.5118963320663724,0.5415234053033184,B
H,0.5,2,108,5,0.4503639528951753,0.5930859243891077,B
H,0.5,2,109,5,0.4711576257599862,0.5698483268062132,B
H,0.5,2,110,5,0.45197047235272275,0.6435459362076686,B
H,0.5,5,101,5,0.6306515759703767,0.6014113133456177,B
H,0.5,5,102,5,0.47630375028315547,0.6758653608695002,B
H,0.5,5,103,5,0.5067059679612984,0.6921606525331268,B
H,0.5,5,104,5,0.41136865436598424,0.6477802940132589,B
H,0.5,5,105,5,0.4463675264479438,0.5595653145665875,B
H,0.5,5,106,5,0.48273144259949236,0.5880510337638282,B
H,0.5,5,107,5,0.5285463366252658,0.6262303031653127,B
H,0.5,5,108,5,0.5208757533423477,0.5994064456555025,B
H,0.5,5,109,5,0.4982900119380534,0.66092284259137,B
H,0.5,5,110,5,0.39235868765314535,0.616233248301105,B
H,0.5,10,101,5,0.4948768855946002,0.6260506170827057,B
H,0.5,10,102,5,0.3776795875138001,0.5881126577085155,B
H,0.5,10,103,5,0.46092984202570336,0.4821405918871248,B
H,0.5,10,104,5,0.5533195462795731,0.6091908588188214,B
H,0.5,10,105,5,0.44458735269864835,0.6414856075475702,B
H,0.5,10,106,5,0.5586105718283337,0.6621163559532848,B
H,0.5,10,107,5,0.5573212467091556,0.6088032504144802,B
H,0.5,10,108,5,0.53809062947903,0.5360525536834779,B
H,0.5,10,109,5,0.44866707986373716,0.5857508056215678,B
H,0.5,10,110,5,0.6019034868080116,0.5202693395319857,B
H,0.8,2,101,5,0.5433097509558799,0.7075770281452269,B
H,0.8,2,102,5,0.5579419735008438,0.6373956819617838,B
H,0.8,2,103,5,0.5743121868068063,0.8256627406497457,B
H,0.8,2,104,5,0.40183759845408423,0.6639401486866158,B
H,0.8,2,105,5,0.5531406013321384,0.6745512668886441,B
H,0.8,2,106,5,0.5931498697503377,0.6981326358828763,B
H,0.8,2,107,5,0.4904533783695158,0.654846303249106,B
H,0.8,2,108,5,0.4555933848396625,0.5905989074304957,B
H,0.8,2,109,5,0.3390981841078006,0.5696694312687506,B
H,0.8,2,110,5,0.6252128304271365,0.5792823643412219,B
H,0.8,5,101,5,0.4365138154409823,0.7236769246425118,B
H,0.8,5,102,5,0.516139198166456,0.6484198208222289,B
H,0.8,5,103,5,0.5332017357563916,0.6216341724456625,B
H,0.8,5,104,5,0.5463164454043841,0.7274889175206983,B
H,0.8,5,105,5,0.48985609872837194,0.6665755142262703,B
H,0.8,5,106,5,0.6099478491426424,0.7510976358682222,B
H,0.8,5,107,5,0.6262207923630179,0.7107738934712,B
H,0.8,5,108,5,0.5921984020242926,0.6400531899919426,B
H,0.8,5,109,5,0.5740836990370536,0.5603845345265677,B
H,0.8,5,110,5,0.42797272131863323,0.5868396707957318,B
H,0.8,10,101,5,0.4810465864340231,0.6074041311154216,B
H,0.8,10,102,5,0.5462521503607582,0.6224715326204691,B
H,0.8,10,103,5,0.43189026495870964,0.6950358676546622,B
H,0.8,10,104,5,0.5482582038494286,0.5554753020541255,B
H,0.8,10,105,5,0.6017315045689579,0.7193654797460266,B
H,0.8,10,106,5,0.6105099818001903,0.6697653033478987,B
H,0.8,10,107,5,0.5978952277368973,0.6214275792687629,B
H,0.8,10,108,5,0.39168076629706616,0.6716178682423065,B
H,0.8,10,109,5,0.41062668839868777,0.6757557568529209,B
H,0.8,10,110,5,0.4968336938597537,0.6323147282905562,B
Hy,0.2,2,101,5,0.5618950290900097,0.5976018736808669,B
Hy,0.2,2,102,5,0.5412182696056674,0.5009847410662931,B
Hy,0.2,2,103,5,0.5472297094789713,0.4565524541544321,B
Hy,0.2,2,104,5,0.37825844861593494,0.6497212197136012,B
Hy,0.2,2,105,5,0.5513068099054202,0.4983757976853977,B
Hy,0.2,2,106,5,0.5074209357185213,0.6310669338152515,B
Hy,0.2,2,107,5,0.4295993571679388,0.5408846898434791,B
Hy,0.2,2,108,5,0.40406608430069796,0.6436635806826743,B
Hy,0.2,2,109,5,0.5755143827759606,0.691606108585776,B
Hy,0.2,2,110,5,0.5490985399024335,0.5313944579841132,B
Hy,0.2,5,101,5,0.445652983197131,0.5379069083499752,B
Hy,0.2,5,102,5,0.568781822336952,0.6024549659636218,B
Hy,0.2,5,103,5,0.4848560454274821,0.5569509212513022,B
Hy,0.2,5,104,5,0.4053985989198917,0.539021325959,B
Hy,0.2,5,105,5,0.3771565611913249,0.5576068028404657,B
Hy,0.2,5,106,5,0.5145646502655442,0.6388370924600355,B
Hy,0.2,5,107,5,0.49927568478998524,0.6152772506054243,B
Hy,0.2,5,108,5,0.5006658195924361,0.6244474983205415,B
Hy,0.2,5,109,5,0.6351916495160262,0.5489228132498224,B
Hy,0.2,5,110,5,0.5270367057278575,0.5011697929453518,B
Hy,0.2,10,101,5,0.5087717471888914,0.5278721749747866,B
Hy,0.2,10,102,5,0.5500650860456641,0.5722585652560509,B
Hy,0.2,10,103,5,0.4198643268730174,0.4970228664672704,B
Hy,0.2,10,104,5,0.42322166709238723,0.5724618501838368,B
Hy,0.2,10,105,5,0.5110982397936452,0.5628798208325715,B
Hy,0.2,10,106,5,0.36069769845646854,0.5602052108051379,B
Hy,0.2,10,107,5,0.37700421362906295,0.5511114456850014,B
Hy,0.2,10,108,5,0.5385921885565969,0.4785937504826345,B
Hy,0.2,10,109,5,0.623374667223982,0.48799952047438006,B
Hy,0.2,10,110,5,0.5100007660946875,0.4504112013859965,B
Hy,0.5,2,101,5,0.4594633895383405,0.7133025963498775,B
Hy,0.5,2,102,5,0.3637295874524631,0.7505777237116701,B
Hy,0.5,2,103,5,0.5227305342746823,0.7223182564406512,B
Hy,0.5,2,104,5,0.565867985967099,0.6700341196924027,B
Hy,0.5,2,105,5,0.6123308741438827,0.5270347395138453,B
Hy,0.5,2,106,5,0.40288227270257465,0.7369791262696217,B
Hy,0.5,2,107,5,0.5328692563787757,0.5581780821014926,B
Hy,0.5,2,108,5,0.4105259350713969,0.7239904945898366,B
Hy,0.5,2,109,5,0.46535382137308795,0.7157748768721028,B
Hy,0.5,2,110,5,0.4649392653883474,0.6238408147742385,B
Hy,0.5,5,101,5,0.5458795204649572,0.5915497740355189,B
Hy,0.5,5,102,5,0.48040240727372274,0.6738905439514148,B
Hy,0.5,5,103,5,0.4421122089911729,0.6457303442047517,B
Hy,0.5,5,104,5,0.4971067864322278,0.5561599122537009,B
Hy,0.5,5,105,5,0.4382310632748006,0.6136836683943531,B
Hy,0.5,5,106,5,0.44172348297585146,0.6898146627295487,B
Hy,0.5,5,107,5,0.4804536409257868,0.6391015327908981,B
Hy,0.5,5,108,5,0.5361647134563896,0.5835004860310402,B
Hy,0.5,5,109,5,0.5372222798972967,0.6586306387310294,B
Hy,0.5,5,110,5,0.49213992355582464,0.6114477585267108,B
Hy,0.5,10,101,5,0.5301481336728646,0.7014722239666348,B
Hy,0.5,10,102,5,0.5489254750890067,0.5488734020568302,B
Hy,0.5,10,103,5,0.31530227163947483,0.6019681724080066,B
Hy,0.5,10,104,5,0.5966881184570059,0.648156221065037,B
Hy,0.5,10,105,5,0.4052205597882905,0.5360442232974332,B
Hy,0.5,10,106,5,0.5577198733934999,0.5386203458966525,B
Hy,0.5,10,107,5,0.4880225311523844,0.6623606857708668,B
Hy,0.5,10,108,5,0.4566676075465026,0.5697196223623217,B
Hy,0.5,10,109,5,0.5370808651348544,0.6522033154179343,B
Hy,0.5,10,110,5,0.5205101549131883,0.7603155063437199,B
Hy,0.8,2,101,5,0.46637010403132195,0.6961325528644458,B
Hy,0.8,2,102,5,0.42781428204538324,0.6964049487928976,B
Hy,0.8,2,103,5,0.5467908750411213,0.5928870760739017,B
Hy,0.8,2,104,5,0.48710117704722317,0.7277273962961474,B
Hy,0.8,2,105,5,0.5660292602871012,0.6197690961916634,B
Hy,0.8,2,106,5,0.5735756261360145,0.6141395701728811,B
Hy,0.8,2,107,5,0.5707478681638728,0.6855847199186708,B
Hy,0.8,2,108,5,0.5164038997168998,0.6585903555398723,B
Hy,0.8,2,109,5,0.5284791683735717,0.713247461645732,B
Hy,0.8,2,110,5,0.5265089430295826,0.7746107688096053,B
Hy,0.8,5,101,5,0.45591605575580174,0.6981759868216942,B
Hy,0.8,5,102,5,0.5207868976078827,0.6072457742348898,B
Hy,0.8,5,103,5,0.5072061393576185,0.6969400346110507,B
Hy,0.8,5,104,5,0.44533523382124385,0.7022506830279412,B
Hy,0.8,5,105,5,0.47262692763717773,0.6032798978222486,B
Hy,0.8,5,106,5,0.5729898990517481,0.6788849226427746,B
Hy,0.8,5,107,5,0.5150226388540667,0.6816702364938554,B
Hy,0.8,5,108,5,0.5272261749110815,0.6865966342931361,B
Hy,0.8,5,109,5,0.5778314687464741,0.7516137548889125,B
Hy,0.8,5,110,5,0.42569483954510623,0.7110942310155788,B
Hy,0.8,10,101,5,0.3753704433050996,0.6847206888611982,B
Hy,0.8,10,102,5,0.6703531528797588,0.7139801008590579,B
Hy,0.8,10,103,5,0.5770980573060956,0.6815241359587184,B
Hy,0.8,10,104,5,0.4284835182451712,0.6880932327000145,B
Hy,0.8,10,105,5,0.5967905909482717,0.7438700854354325,B
Hy,0.8,10,106,5,0.48246892807563785,0.7179116588855016,B
Hy,0.8,10,107,5,0.6642129663689256,0.6775251744150832,B
Hy,0.8,10,108,5,0.44162736134295544,0.5588775430612765,B
Hy,0.8,10,109,5,0.42015884771627837,0.629159957979869,B
Hy,0.8,10,110,5,0.6208903155089476,0.7572723007825797,B
V,0.2,2,101,3,0.6413546046877223,0.6723353995708671,B
V,0.2,2,102,3,0.45897765584940886,0.7085847364852786,B
V,0.2,2,103,3,0.50376399789774,0.77212494390231,B
V,0.2,2,104,3,0.5547096624856848,0.7688741221274412,B
V,0.2,2,105,3,0.35680447810927346,0.6575788428529884,B
V,0.2,2,106,3,0.5670426189297596,0.7396028343495669,B
V,0.2,2,107,3,0.5095570974630566,0.7369113665835948,B
V,0.2,2,108,3,0.6809219706692035,0.7159708822978945,B
V,0.2,2,109,3,0.523380687427019,0.6896537467962076,B
V,0.2,2,110,3,0.5516560150597477,0.7084219909150676,B
V,0.2,5,101,3,0.43341956942716436,0.7057727780951006,B
V,0.2,5,102,3,0.6733076383615443,0.6691205666764878,B
V,0.2,5,103,3,0.5044863320857653,0.7025690299547254,B
V,0.2,5,104,3,0.5545389065915541,0.7668175757946561,B
V,0.2,5,105,3,0.39484712538147687,0.6884575238129612,B
V,0.2,5,106,3,0.547808860775685,0.729436337267003,B
V,0.2,5,107,3,0.5889643034483615,0.7174535986558865,B
V,0.2,5,108,3,0.40527835049263866,0.7925986907636874,B
V,0.2,5,109,3,0.5608583889819102,0.6125913622763968,B
V,0.2,5,110,3,0.48160159228547544,0.6672904290554527,B
V,0.2,10,101,3,0.4932291099055141,0.6141735172370794,B
V,0.2,10,102,3,0.5676327652167651,0.67585447823723,B
V,0.2,10,103,3,0.6762366790605545,0.6725756480462073,B
V,0.2,10,104,3,0.47184687927068975,0.688312008020112,B
V,0.2,10,105,3,0.49997246767678083,0.7150871575736333,B
V,0.2,10,106,3,0.5054269297393337,0.7159057732036852,B
V,0.2,10,107,3,0.5395512358598578,0.6661322218997084,B
V,0.2,10,108,3,0.550732852467494,0.6992308333633975,B
V,0.2,10,109,3,0.39495620037298557,0.687919004670175,B
V,0.2,10,110,3,0.5138909064162067,0.6756862400095637,B
V,0.5,2,101,3,0.5847720050162776,0.7081630335301632,B
V,0.5,2,102,3,0.5189456030991889,0.6720702359983518,B
V,0.5,2,103,3,0.4773329932775204,0.6724513055177131,B
V,0.5,2,104,3,0.46521773770771174,0.7291313466838236,B
V,0.5,2,105,3,0.5043250083817831,0.6727431250427713,B
V,0.5,2,106,3,0.5803566432902693,0.7525900251160631,B
V,0.5,2,107,3,0.5827495283865828,0.6712992021871024,B
V,0.5,2,108,3,0.5843266115654913,0.7163353841343946,B
V,0.5,2,109,3,0.49509559836389,0.6620065569384181,B
V,0.5,2,110,3,0.5774983495005691,0.7020248489918341,B
V,0.5,5,101,3,0.5191920713986521,0.7015996641165809,B
V,0.5,5,102,3,0.4395541004680568,0.746966258487672,B
V,0.5,5,103,3,0.6493183909892676,0.7335815011831773,B
V,0.5,5,104,3,0.33173955460018123,0.6525658208723331,B
V,0.5,5,105,3,0.4202382561013323,0.7071250647823509,B
V,0.5,5,106,3,0.4404198488085912,0.7133767688346274,B
V,0.5,5,107,3,0.5999433533067787,0.7149763085596084,B
V,0.5,5,108,3,0.5001848425773786,0.718059930644795,B
V,0.5,5,109,3,0.42849988243320536,0.756767521052387,B
V,0.5,5,110,3,0.5984229548541145,0.7002231202438872,B
V,0.5,10,101,3,0.6344291481916797,0.6808427382289899,B
V,0.5,10,102,3,0.5060924602070026,0.7155653680226377,B
V,0.5,10,103,3,0.4926261848575321,0.6560019893858031,B
V,0.5,10,104,3,0.5738766810522213,0.7587546344011555,B
V,0.5,10,105,3,0.5578344759442666,0.6770819032395037,B
V,0.5,10,106,3,0.40955847566249076,0.6283555719557854,B
V,0.5,10,107,3,0.4523740464552158,0.6493805198267747,B
V,0.5,10,108,3,0.3937007834363706,0.5966815376017857,B
V,0.5,10,109,3,0.6104372974653329,0.6776331750567117,B
V,0.5,10,110,3,0.5241849926424562,0.7581796989214301,B
V,0.8,2,101,3,0.5096505452996172,0.7686741789722884,B
V,0.8,2,102,3,0.38794391954131974,0.7742728320874118,B
V,0.8,2,103,3,0.5004391734168686,0.6293802728393705,B
V,0.8,2,104,3,0.557770475319974,0.749121782038219,B
V,0.8,2,105,3,0.5498005975459511,0.6550137052610158,B
V,0.8,2,106,3,0.5783947949648052,0.7071774720921353,B
V,0.8,2,107,3,0.36939720793134756,0.7207457688620018,B
V,0.8,2,108,3,0.4942542672097188,0.6667596174509295,B
V,0.8,2,109,3,0.4531411827727831,0.7170120902076841,B
V,0.8,2,110,3,0.6398292945407639,0.6515178174119928,B
V,0.8,5,101,3,0.5351142766682371,0.6600735398521704,B
V,0.8,5,102,3,0.46921622973291444,0.7007597142986663,B
V,0.8,5,103,3,0.5208796058531038,0.7804843220868654,B
V,0.8,5,104,3,0.45044695266086443,0.7280540656846476,B
V,0.8,5,105,3,0.43363464429003173,0.6800271504076904,B
V,0.8,5,106,3,0.3301093315048439,0.7141830336222019,B
V,0.8,5,107,3,0.6123176093547319,0.6841695923820869,B
V,0.8,5,108,3,0.38892010796720117,0.6928167604939967,B
V,0.8,5,109,3,0.4192600070250151,0.7020460845913823,B
V,0.8,5,110,3,0.44651116838574595,0.7476223324432832,B
V,0.8,10,101,3,0.5191538705124491,0.6965082727992817,B
V,0.8,10,102,3,0.5385524014086979,0.7697670903673637,B
V,0.8,10,103,3,0.6429013783347695,0.7142435534879973,B
V,0.8,10,104,3,0.592740473737973,0.6853642448963321,B
V,0.8,10,105,3,0.5361354014047272,0.683828357458362,B
V,0.8,10,106,3,0.5168661361846134,0.7321171720609566,B
V,0.8,10,107,3,0.4764894868448465,0.7164547738585098,B
V,0.8,10,108,3,0.41151411611886723,0.6297087527219777,B
V,0.8,10,109,3,0.5130151537679823,0.616540189761111,B
V,0.8,10,110,3,0.5317153295082747,0.6518284726894437,B
H,0.2,2,101,3,0.5335816413501704,0.4163118405726631,B
H,0.2,2,102,3,0.4324819866743874,0.5465423544769372,B
H,0.2,2,103,3,0.3058167777919773,0.5540240830250232,B
H,0.2,2,104,3,0.6137483131792827,0.6514993890254883,B
H,0.2,2,105,3,0.560162764948511,0.5969890657062698,B
H,0.2,2,106,3,0.565156693051792,0.44711971042008497,B
H,0.2,2,107,3,0.502862844159314,0.44634503289941563,B
H,0.2,2,108,3,0.6183048301195072,0.492662137663771,B
H,0.2,2,109,3,0.5418551505178096,0.477168033680601,B
H,0.2,2,110,3,0.4515855429099041,0.590825458925537,B
H,0.2,5,101,3,0.5510000286568978,0.49856017250500906,B
H,0.2,5,102,3,0.41455896234620754,0.5435187230985603,B
H,0.2,5,103,3,0.46761841605578336,0.5232505621435827,B
H,0.2,5,104,3,0.5017030978079726,0.585859245426001,B
H,0.2,5,105,3,0.41612338578760094,0.4409733884449841,B
H,0.2,5,106,3,0.5255588904075226,0.4875419864632332,B
H,0.2,5,107,3,0.5497944454461317,0.49522123834996146,B
H,0.2,5,108,3,0.395502885239015,0.5853884804583607,B
H,0.2,5,109,3,0.3734227292338501,0.41914981204773605,B
H,0.2,5,110,3,0.4275604868540774,0.5021270941548958,B
H,0.2,10,101,3,0.5685130361697888,0.6364570613730021,B
H,0.2,10,102,3,0.4019337234752182,0.5060087950556831,B
H,0.2,10,103,3,0.56096259307647,0.42445367173995446,B
H,0.2,10,104,3,0.4936667997380999,0.5739973333104333,B
H,0.2,10,105,3,0.45822318446340404,0.4857947269775086,B
H,0.2,10,106,3,0.508699558293197,0.48303261253856883,B
H,0.2,10,107,3,0.47554746674116777,0.49647122319635106,B
H,0.2,10,108,3,0.5265061790434891,0.49099369557466754,B
H,0.2,10,109,3,0.5854333013751024,0.4716101208361997,B
H,0.2,10,110,3,0.5064024095287685,0.504629210415241,B
H,0.5,2,101,3,0.4997881947575335,0.6779700842763308,B
H,0.5,2,102,3,0.44959195558172715,0.5224189866630793,B
H,0.5,2,103,3,0.5629503115191032,0.7147279725127956,B
H,0.5,2,104,3,0.49647300277469275,0.6028718286469792,B
H,0.5,2,105,3,0.5304910555736799,0.6555387551648593,B
H,0.5,2,106,3,0.5118281230440889,0.6535971680167054,B
H,0.5,2,107,3,0.41546783681114435,0.7204563264543962,B
H,0.5,2,108,3,0.4667486423786389,0.5931279122056793,B
H,0.5,2,109,3,0.5677185672178404,0.45849700350214395,B
H,0.5,2,110,3,0.5312632833728709,0.59348322714482,B
H,0.5,5,101,3,0.5074841658972363,0.6439653655659977,B
H,0.5,5,102,3,0.5360041539056533,0.5499274240854541,B
H,0.5,5,103,3,0.5861333321083837,0.6773357201173613,B
H,0.5,5,104,3,0.4418822074951116,0.5557762671930155,B
H,0.5,5,105,3,0.5356577606341022,0.6452115874115912,B
H,0.5,5,106,3,0.6079161298448177,0.47340573202269776,B
H,0.5,5,107,3,0.39647045644701373,0.6668128348436938,B
H,0.5,5,108,3,0.5154065749814138,0.5447788503675921,B
H,0.5,5,109,3,0.5957648890731959,0.6807117492975421,B
H,0.5,5,110,3,0.5529841880088202,0.7867104881925044,B
H,0.5,10,101,3,0.47393239913686475,0.6562693539544497,B
H,0.5,10,102,3,0.5214154588531115,0.7162946261325094,B
H,0.5,10,103,3,0.48323993197831644,0.6077493775577374,B
H,0.5,10,104,3,0.3651175662776771,0.6112808408261923,B
H,0.5,10,105,3,0.6305914810032919,0.71526141142468,B
H,0.5,10,106,3,0.6130471226108665,0.5714045222424222,B
H,0.5,10,107,3,0.4638616093360849,0.7206062237831875,B
H,0.5,10,108,3,0.36996499154408913,0.7265303600663451,B
H,0.5,10,109,3,0.5644567143485443,0.7481612815026952,B
H,0.5,10,110,3,0.5590445633050174,0.6966661401706917,B
H,0.8,2,101,3,0.5050936693381931,0.7570755866205496,B
H,0.8,2,102,3,0.5829558028409741,0.723891151076418,B
H,0.8,2,103,3,0.4822687789856139,0.7587445362235805,B
H,0.8,2,104,3,0.47281641264665697,0.7001162650234882,B
H,0.8,2,105,3,0.43112049685272924,0.6654091121768676,B
H,0.8,2,106,3,0.568182134763171,0.6909693566211496,B
H,0.8,2,107,3,0.5410340085978481,0.729117811234564,B
H,0.8,2,108,3,0.5023726312204377,0.6186411348176309,B
H,0.8,2,109,3,0.5671082264068791,0.6721741396013167,B
H,0.8,2,110,3,0.5853325699339486,0.6125738202526075,B
H,0.8,5,101,3,0.4288654117267852,0.49624647872913225,B
H,0.8,5,102,3,0.44285941456345507,0.7131862669996238,B
H,0.8,5,103,3,0.4545889300040497,0.6816836937277572,B
H,0.8,5,104,3,0.5199836282627889,0.5931198338327874,B
H,0.8,5,105,3,0.3974795060266388,0.71982818915557,B
H,0.8,5,106,3,0.40428658937816686,0.6279701663407515,B
H,0.8,5,107,3,0.4608174987878373,0.7183678065340798,B
H,0.8,5,108,3,0.5601042319254549,0.7340135609811704,B
H,0.8,5,109,3,0.4582988982603752,0.81634688343202,B
H,0.8,5,110,3,0.3911223712091508,0.7152065437298055,B
H,0.8,10,101,3,0.5083536195624183,0.6874041444406234,B
H,0.8,10,102,3,0.39370472530557327,0.6961273211286396,B
H,0.8,10,103,3,0.3707160162303109,0.7103959175884365,B
H,0.8,10,104,3,0.6291040150116923,0.5877728183746229,B
H,0.8,10,105,3,0.5888324191430375,0.7371925141349901,B
H,0.8,10,106,3,0.47265800958654663,0.6616802429369518,B
H,0.8,10,107,3,0.537568474670182,0.5378453738026279,B
H,0.8,10,108,3,0.42629452221886427,0.6915364429937502,B
H,0.8,10,109,3,0.40607852333111605,0.685779092079203,B
H,0.8,10,110,3,0.4735458439003392,0.6586872789742955,B
Hy,0.2,2,101,3,0.5804289217660742,0.5236143815581149,B
Hy,0.2,2,102,3,0.40160301305003954,0.6172329975878342,B
Hy,0.2,2,103,3,0.5166551021805209,0.5498682010654226,B
Hy,0.2,2,104,3,0.5059070216724808,0.6448235820695633,B
Hy,0.2,2,105,3,0.44443364855804857,0.741476159417966,B
Hy,0.2,2,106,3,0.5259618483308687,0.6621120453255922,B
Hy,0.2,2,107,3,0.4108469923093893,0.5694151338400937,B
Hy,0.2,2,108,3,0.5115298834891914,0.4421177997777425,B
Hy,0.2,2,109,3,0.5222844394000726,0.6735967436862382,B
Hy,0.2,2,110,3,0.6515918856570047,0.527367294465781,B
Hy,0.2,5,101,3,0.4244022293961089,0.5932370059539213,B
Hy,0.2,5,102,3,0.4780993843349194,0.5890464375578972,B
Hy,0.2,5,103,3,0.4588827557730963,0.6138348707005319,B
Hy,0.2,5,104,3,0.5108237082272938,0.5425777560854177,B
Hy,0.2,5,105,3,0.44865278437002076,0.6306578767239887,B
Hy,0.2,5,106,3,0.5318935725821448,0.53994771847872,B
Hy,0.2,5,107,3,0.5179616828512782,0.5457902565717561,B
Hy,0.2,5,108,3,0.487619444162454,0.49432574419812986,B
Hy,0.2,5,109,3,0.6329950503641161,0.5481231340225512,B
Hy,0.2,5,110,3,0.4477721012202582,0.6068011452565614,B
Hy,0.2,10,101,3,0.5215189284929108,0.6062613998800555,B
Hy,0.2,10,102,3,0.41469135432913345,0.5398292288326292,B
Hy,0.2,10,103,3,0.5347620808043427,0.5398041006898986,B
Hy,0.2,10,104,3,0.47549187100592943,0.537564194007488,B
Hy,0.2,10,105,3,0.4161944390407831,0.6207235526868865,B
Hy,0.2,10,106,3,0.42238722315577704,0.5767340153760127,B
Hy,0.2,10,107,3,0.6161721853208092,0.4405333517368805,B
Hy,0.2,10,108,3,0.491174299970705,0.47259711273848143,B
Hy,0.2,10,109,3,0.5838370343774042,0.5879106188469984,B
Hy,0.2,10,110,3,0.4530417808417371,0.6212131395681861,B
Hy,0.5,2,101,3,0.5567119040343819,0.6949966439047123,B
Hy,0.5,2,102,3,0.5179557148324752,0.5896983602193487,B
Hy,0.5,2,103,3,0.4393824119590667,0.77878982444798,B
Hy,0.5,2,104,3,0.5227907514296656,0.5707370267354045,B
Hy,0.5,2,105,3,0.5180439391085891,0.7288541696332671,B
Hy,0.5,2,106,3,0.6600803013675335,0.7162190099623029,B
Hy,0.5,2,107,3,0.5207875830828874,0.6971999793900856,B
Hy,0.5,2,108,3,0.48884033702909624,0.7168024802187888,B
Hy,0.5,2,109,3,0.48129070454736345,0.6904371708539979,B
Hy,0.5,2,110,3,0.5436631519307061,0.8238758715376542,B
Hy,0.5,5,101,3,0.5059262754532015,0.5948122707274317,B
Hy,0.5,5,102,3,0.4481369246630719,0.7004414278789948,B
Hy,0.5,5,103,3,0.4932792726646698,0.7717062463595611,B
Hy,0.5,5,104,3,0.40057642787193337,0.5556294961454147,B
Hy,0.5,5,105,3,0.49458735681064037,0.6626634446301036,B
Hy,0.5,5,106,3,0.4098008993838898,0.5377436217868379,B
