structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,N,n_agents,T
Hy,0.4,5,12,0.6271620659076727,0.777345321702043,0.777345321702043,0.1501832557943703,14,15,30,40
Hy,0.4,5,13,0.4396935959995296,0.7102206383762967,0.7102206383762967,0.27052704237676706,16,15,30,40
Hy,0.4,5,14,0.4761491389378362,0.8057805752150661,0.8057805752150661,0.32963143627722985,13,15,30,40
Hy,0.4,5,15,0.6262475862050821,0.7889263765002634,0.7889263765002634,0.16267879029518129,11,15,30,40
Hy,0.4,5,16,0.6214617050374877,0.7213799772391911,0.7213799772391911,0.09991827220170346,7,15,30,40
Hy,0.4,5,17,0.49193270886205276,0.7526559475798146,0.7526559475798146,0.2607232387177618,17,15,30,40
Hy,0.4,5,18,0.5257221883781802,0.8030963861512234,0.8030963861512234,0.2773741977730432,4,15,30,40
Hy,0.4,5,19,0.6702700363905248,0.742604800010225,0.742604800010225,0.07233476361970015,5,15,30,40
Hy,0.4,5,20,0.6094078123789838,0.7354180744155124,0.7354180744155124,0.12601026203652865,12,15,30,40
Hy,0.4,5,21,0.5174628275555079,0.7294540062506716,0.7294540062506716,0.2119911786951637,15,15,30,40
Hy,0.4,5,22,0.5453188425991106,0.7418419042521325,0.7418419042521325,0.1965230616530219,13,15,30,40
Hy,0.4,5,23,0.5228650720435132,0.7819517718541429,0.7819517718541429,0.2590866998106297,6,15,30,40
Hy,0.4,5,24,0.5380389256182527,0.7325928022075315,0.7325928022075315,0.1945538765892788,12,15,30,40
Hy,0.4,5,25,0.5203898137023572,0.7346807108970698,0.7346807108970698,0.21429089719471262,9,15,30,40
Hy,0.4,5,26,0.47677484463752173,0.7339758118222238,0.7339758118222238,0.2572009671847021,12,15,30,40
Hy,0.4,5,27,0.5246357043368167,0.757006625930342,0.757006625930342,0.23237092159352524,8,15,30,40
Hy,0.4,5,28,0.571647109839813,0.7842707579250476,0.7842707579250476,0.2126236480852346,21,15,30,40
Hy,0.4,5,29,0.46859725070411834,0.7295949739159351,0.7295949739159351,0.26099772321181675,12,15,30,40
Hy,0.4,5,30,0.5207307775163621,0.7634576056937364,0.7634576056937364,0.24272682817737434,11,15,30,40
Hy,0.4,5,31,0.46807074671987964,0.7497053845667822,0.7497053845667822,0.2816346378469025,17,15,30,40
Hy,0.4,5,32,0.5033826882005495,0.6906097229962458,0.6906097229962458,0.18722703479569625,10,15,30,40
Hy,0.4,5,33,0.5442721467950177,0.7220421900600589,0.7220421900600589,0.1777700432650412,9,15,30,40
Hy,0.4,5,34,0.4465693529790171,0.7731650694916704,0.7731650694916704,0.3265957165126533,15,15,30,40
Hy,0.4,5,35,0.4282296609692747,0.7025982956988788,0.7025982956988788,0.2743686347296041,16,15,30,40
Hy,0.4,5,36,0.49538655174846574,0.745885671330429,0.745885671330429,0.2504991195819633,20,15,30,40
Hy,0.4,5,37,0.5259885550990976,0.7441345382298293,0.7441345382298293,0.21814598313073175,7,15,30,40
Hy,0.4,5,38,0.5640634526734822,0.7341815760541173,0.7341815760541173,0.17011812338063503,6,15,30,40
Hy,0.4,5,39,0.5541848114919447,0.7028701164217814,0.7028701164217814,0.14868530492983678,11,15,30,40
Hy,0.4,5,40,0.5029365045289529,0.7054044818346735,0.7054044818346735,0.20246797730572064,5,15,30,40
Hy,0.4,10,1,0.5126092331687871,0.7163147982603363,0.7163147982603363,0.20370556509154913,13,15,30,40
Hy,0.4,10,2,0.47495429039711146,0.6889727724404187,0.6889727724404187,0.2140184820433072,12,15,30,40
Hy,0.4,10,3,0.6297530750607884,0.7262265474493215,0.7262265474493215,0.0964734723885331,19,15,30,40
Hy,0.4,10,4,0.5595413616861812,0.6929540172871115,0.6929540172871115,0.1334126556009303,9,15,30,40
Hy,0.4,10,5,0.3823926022872286,0.6952884977034727,0.6952884977034727,0.3128958954162441,21,15,30,40
Hy,0.4,10,6,0.5391426642065542,0.7545798938096044,0.7545798938096044,0.21543722960305023,16,15,30,40
Hy,0.4,10,7,0.5585977660846554,0.6959630377036324,0.6959630377036324,0.13736527161897705,11,15,30,40
Hy,0.4,10,8,0.5062634150928482,0.6977262570640022,0.6977262570640022,0.19146284197115393,15,15,30,40
Hy,0.4,10,9,0.47062856954929216,0.7690675913150484,0.7690675913150484,0.29843902176575626,6,15,30,40
Hy,0.4,10,10,0.6420831129119452,0.6797465853985715,0.6797465853985715,0.03766347248662627,6,15,30,40
Hy,0.4,10,11,0.57040165222747,0.7259516595264923,0.7259516595264923,0.15555000729902235,5,15,30,40
Hy,0.4,10,12,0.5379631211274077,0.6695342461648245,0.6695342461648245,0.13157112503741675,10,15,30,40
Hy,0.4,10,13,0.6174696504861505,0.7075719355588342,0.7075719355588342,0.0901022850726837,3,15,30,40
Hy,0.4,10,14,0.6039809605501859,0.6479242047508671,0.6479242047508671,0.043943244200681186,15,15,30,40
Hy,0.4,10,15,0.4772531368886269,0.7761114046583623,0.7761114046583623,0.29885826776973534,15,15,30,40
Hy,0.4,10,16,0.505994422263277,0.6909484993259619,0.6909484993259619,0.18495407706268496,11,15,30,40
Hy,0.4,10,17,0.4724236198498569,0.7241280957382976,0.7241280957382976,0.2517044758884407,2,15,30,40
Hy,0.4,10,18,0.47411263089355704,0.7302976472156334,0.7302976472156334,0.25618501632207635,10,15,30,40
Hy,0.4,10,19,0.5882405655075457,0.6698610981097458,0.6698610981097458,0.08162053260220015,2,15,30,40
Hy,0.4,10,20,0.3935810944632377,0.6829672100704349,0.6829672100704349,0.28938611560719724,15,15,30,40
Hy,0.4,10,21,0.463682150605919,0.7102144202181813,0.7102144202181813,0.24653226961226227,15,15,30,40
Hy,0.4,10,22,0.36004746572427254,0.7564130495266724,0.7564130495266724,0.3963655838023999,13,15,30,40
Hy,0.4,10,23,0.4148980568546732,0.7003433695436709,0.7003433695436709,0.28544531268899775,12,15,30,40
Hy,0.4,10,24,0.5785974788341549,0.7004077206982597,0.7004077206982597,0.12181024186410483,8,15,30,40
Hy,0.4,10,25,0.6137702654122884,0.6970219261769466,0.6970219261769466,0.08325166076465818,6,15,30,40
Hy,0.4,10,26,0.4533937002615909,0.7304606713404105,0.7304606713404105,0.27706697107881956,25,15,30,40
Hy,0.4,10,27,0.49360951765370104,0.7358003235069313,0.7358003235069313,0.24219080585323022,6,15,30,40
Hy,0.4,10,28,0.48291714778171996,0.6907190020896401,0.6907190020896401,0.20780185430792014,6,15,30,40
Hy,0.4,10,29,0.5396652928911888,0.6799239377144933,0.6799239377144933,0.14025864482330452,18,15,30,40
Hy,0.4,10,30,0.5747554920056284,0.7247434452000002,0.7247434452000002,0.14998795319437186,21,15,30,40
Hy,0.4,10,31,0.4773058429210692,0.7105997422174346,0.7105997422174346,0.2332938992963654,10,15,30,40
Hy,0.4,10,32,0.5951037937579912,0.6865484855748903,0.6865484855748903,0.09144469181689918,17,15,30,40
Hy,0.4,10,33,0.5217030472032043,0.7279930151881758,0.7279930151881758,0.20628996798497157,12,15,30,40
Hy,0.4,10,34,0.4687938311626372,0.7021813496749785,0.7021813496749785,0.2333875185123413,11,15,30,40
Hy,0.4,10,35,0.4438151616134624,0.7196733475978921,0.7196733475978921,0.27585818598442974,8,15,30,40
Hy,0.4,10,36,0.49185055374110204,0.6833243569443062,0.6833243569443062,0.19147380320320412,10,15,30,40
Hy,0.4,10,37,0.5489981567348607,0.6994337408305075,0.6994337408305075,0.15043558409564672,9,15,30,40
Hy,0.4,10,38,0.42016964018100633,0.7353512947889552,0.7353512947889552,0.3151816546079489,9,15,30,40
Hy,0.4,10,39,0.5854318357734932,0.6868614595134618,0.6868614595134618,0.10142962373996856,6,15,30,40
Hy,0.4,10,40,0.4921147306634337,0.7464341237588635,0.7464341237588635,0.25431939309542984,19,15,30,40
Hy,0.5,2,1,0.6139563857720794,0.6653966404788989,0.6653966404788989,0.051440254706819455,8,15,30,40
Hy,0.5,2,2,0.5109971564071658,0.7263093646959552,0.7263093646959552,0.2153122082887894,9,15,30,40
Hy,0.5,2,3,0.4692389916482117,0.7455996289428888,0.7455996289428888,0.2763606372946771,2,15,30,40
Hy,0.5,2,4,0.4433624260966504,0.7186175664893945,0.7186175664893945,0.27525514039274407,2,15,30,40
Hy,0.5,2,5,0.42159615564348984,0.7045597267395218,0.7045597267395218,0.282963571096032,11,15,30,40
Hy,0.5,2,6,0.49083598540224416,0.7681802557593049,0.7681802557593049,0.2773442703570608,6,15,30,40
Hy,0.5,2,7,0.5547994820802097,0.6443997579878035,0.6443997579878035,0.08960027590759378,5,15,30,40
Hy,0.5,2,8,0.5163668876521538,0.741210917679924,0.741210917679924,0.2248440300277702,3,15,30,40
Hy,0.5,2,9,0.38114052155676126,0.7316362379298791,0.7316362379298791,0.3504957163731178,16,15,30,40
Hy,0.5,2,10,0.5827883380599499,0.7450538912574827,0.7450538912574827,0.16226555319753277,10,15,30,40
Hy,0.5,2,11,0.45694560910967774,0.7570930983664377,0.7570930983664377,0.30014748925675994,9,15,30,40
Hy,0.5,2,12,0.4849236282096704,0.6882903128181491,0.6882903128181491,0.20336668460847873,8,15,30,40
Hy,0.5,2,13,0.5540597236033418,0.7109698119977075,0.7109698119977075,0.1569100883943657,8,15,30,40
Hy,0.5,2,14,0.4621299888199281,0.672619252244729,0.672619252244729,0.21048926342480084,2,15,30,40
Hy,0.5,2,15,0.686822923126634,0.7244902695879004,0.7244902695879004,0.03766734646126646,3,15,30,40
Hy,0.5,2,16,0.4488768590058164,0.7636759450724578,0.7636759450724578,0.3147990860666414,9,15,30,40
Hy,0.5,2,17,0.45943634843147263,0.7024181050022762,0.7024181050022762,0.24298175657080356,9,15,30,40
Hy,0.5,2,18,0.4540060688199563,0.7152852236447792,0.7152852236447792,0.2612791548248229,4,15,30,40
Hy,0.5,2,19,0.5747827887575058,0.7644219731698985,0.7644219731698985,0.1896391844123927,10,15,30,40
Hy,0.5,2,20,0.541769455921512,0.6830646173325154,0.6830646173325154,0.1412951614110034,14,15,30,40
Hy,0.5,2,21,0.5344349793126911,0.7632557101900648,0.7632557101900648,0.22882073087737365,10,15,30,40
Hy,0.5,2,22,0.3270254219208956,0.7160650333395825,0.7160650333395825,0.38903961141868687,13,15,30,40
Hy,0.5,2,23,0.40616133150465433,0.770955141736176,0.770955141736176,0.36479381023152163,3,15,30,40
Hy,0.5,2,24,0.42967228573168864,0.704579550194217,0.704579550194217,0.2749072644625284,10,15,30,40
Hy,0.5,2,25,0.41841195832062716,0.6999594698184904,0.6999594698184904,0.2815475114978633,3,15,30,40
Hy,0.5,2,26,0.4456416639135082,0.734432926609852,0.734432926609852,0.28879126269634386,8,15,30,40
Hy,0.5,2,27,0.5441496883789739,0.7242492783621578,0.7242492783621578,0.18009958998318387,4,15,30,40
Hy,0.5,2,28,0.6754968998922043,0.7832528516645012,0.7832528516645012,0.10775595177229691,5,15,30,40
Hy,0.5,2,29,0.5495035050443481,0.7095908403894498,0.7095908403894498,0.16008733534510167,3,15,30,40
Hy,0.5,2,30,0.4854293913157183,0.7240681087572785,0.7240681087572785,0.23863871744156018,12,15,30,40
Hy,0.5,2,31,0.519314235843267,0.7374272017684509,0.7374272017684509,0.21811296592518392,7,15,30,40
Hy,0.5,2,32,0.527977088178223,0.6993985411396614,0.6993985411396614,0.1714214529614384,6,15,30,40
Hy,0.5,2,33,0.4451308088049709,0.757506819412122,0.757506819412122,0.31237601060715103,12,15,30,40
Hy,0.5,2,34,0.4811753785923475,0.695214738260591,0.695214738260591,0.2140393596682435,1,15,30,40
Hy,0.5,2,35,0.45947470761627246,0.7377031565957025,0.7377031565957025,0.27822844897943005,10,15,30,40
Hy,0.5,2,36,0.42989461305183974,0.7228070218104989,0.7228070218104989,0.2929124087586592,14,15,30,40
Hy,0.5,2,37,0.47200346896114886,0.7126869462885637,0.7126869462885637,0.2406834773274148,6,15,30,40
Hy,0.5,2,38,0.48259240328501446,0.7122158715515556,0.7122158715515556,0.22962346826654118,13,15,30,40
Hy,0.5,2,39,0.5163825210757256,0.7042185810325556,0.7042185810325556,0.18783605995683006,3,15,30,40
Hy,0.5,2,40,0.5414696755113255,0.6518241776844232,0.6518241776844232,0.11035450217309772,4,15,30,40
Hy,0.5,5,1,0.5179110045933087,0.6882919501302467,0.6882919501302467,0.17038094553693794,11,15,30,40
Hy,0.5,5,2,0.5226690748405124,0.7427604168980676,0.7427604168980676,0.2200913420575552,10,15,30,40
Hy,0.5,5,3,0.5527558933900957,0.7497747852457491,0.7497747852457491,0.19701889185565347,9,15,30,40
Hy,0.5,5,4,0.5737439750352527,0.7318525625248746,0.7318525625248746,0.15810858748962198,2,15,30,40
Hy,0.5,5,5,0.41371619406306553,0.7757717286832498,0.7757717286832498,0.3620555346201843,11,15,30,40
Hy,0.5,5,6,0.567370455587715,0.7912542567294911,0.7912542567294911,0.22388380114177608,10,15,30,40
Hy,0.5,5,7,0.5756996802164098,0.7248510088035304,0.7248510088035304,0.14915132858712055,10,15,30,40
Hy,0.5,5,8,0.5261080080105237,0.7389339452012409,0.7389339452012409,0.21282593719071718,7,15,30,40
Hy,0.5,5,9,0.5089863265938456,0.7793458585463651,0.7793458585463651,0.2703595319525195,10,15,30,40
Hy,0.5,5,10,0.47448817323088543,0.6886996877665889,0.6886996877665889,0.21421151453570342,5,15,30,40
Hy,0.5,5,11,0.5249731379018493,0.6766384106733345,0.6766384106733345,0.15166527277148523,11,15,30,40
Hy,0.5,5,12,0.69041974870347,0.7368083862418022,0.7368083862418022,0.04638863753833222,1,15,30,40
Hy,0.5,5,13,0.49936650979872127,0.6794828107710206,0.6794828107710206,0.1801163009722993,11,15,30,40
Hy,0.5,5,14,0.3920257033312418,0.7457309892970903,0.7457309892970903,0.35370528596584844,18,15,30,40
Hy,0.5,5,15,0.5582943498776622,0.7418449106712971,0.7418449106712971,0.18355056079363485,6,15,30,40
Hy,0.5,5,16,0.518688785624992,0.7545160566072053,0.7545160566072053,0.23582727098221334,11,15,30,40
Hy,0.5,5,17,0.5592624523151195,0.7422825229201618,0.7422825229201618,0.18302007060504233,16,15,30,40
Hy,0.5,5,18,0.584009927797181,0.7745718038010946,0.7745718038010946,0.1905618760039136,5,15,30,40
Hy,0.5,5,19,0.4424989608593267,0.7863540618413184,0.7863540618413184,0.3438551009819917,8,15,30,40
Hy,0.5,5,20,0.5185054755355487,0.7648986535627905,0.7648986535627905,0.2463931780272418,13,15,30,40
Hy,0.5,5,21,0.5159304790050938,0.7312904548817877,0.7312904548817877,0.21535997587669387,11,15,30,40
Hy,0.5,5,22,0.4776543718156503,0.6990558989305452,0.6990558989305452,0.2214015271148949,14,15,30,40
Hy,0.5,5,23,0.5169102767771067,0.7223441443125078,0.7223441443125078,0.20543386753540116,5,15,30,40
Hy,0.5,5,24,0.5468714547572958,0.6783195787256833,0.6783195787256833,0.13144812396838745,13,15,30,40
Hy,0.5,5,25,0.4575458255215489,0.7663559501665443,0.7663559501665443,0.30881012464499547,7,15,30,40
Hy,0.5,5,26,0.6756527718394916,0.6803265484747238,0.6803265484747238,0.004673776635232274,1,15,30,40
Hy,0.5,5,27,0.6607873562365555,0.757006625930342,0.757006625930342,0.09621926969378647,8,15,30,40
Hy,0.5,5,28,0.6432788812541277,0.7643420845440075,0.7643420845440075,0.12106320328987985,2,15,30,40
Hy,0.5,5,29,0.647299447260847,0.7516916145361324,0.7516916145361324,0.10439216727528544,3,15,30,40
Hy,0.5,5,30,0.42497676465209444,0.7342852828846244,0.7342852828846244,0.3093085182325299,6,15,30,40
Hy,0.5,5,31,0.5254088988198753,0.7354892236772913,0.7354892236772913,0.210080324857416,13,15,30,40
Hy,0.5,5,32,0.41967074587008846,0.7530194367309927,0.7530194367309927,0.33334869086090424,9,15,30,40
Hy,0.5,5,33,0.5129776833286397,0.697680338770973,0.697680338770973,0.18470265544233333,10,15,30,40
Hy,0.5,5,34,0.6242557221954159,0.7218134251551004,0.7218134251551004,0.09755770295968447,2,15,30,40
Hy,0.5,5,35,0.3572104474416751,0.7315908894049401,0.7315908894049401,0.374380441963265,13,15,30,40
Hy,0.5,5,36,0.6055362473108648,0.723253291204878,0.723253291204878,0.11771704389401327,1,15,30,40
Hy,0.5,5,37,0.5082921161642096,0.7411301465117913,0.7411301465117913,0.23283803034758177,6,15,30,40
Hy,0.5,5,38,0.37509678169643823,0.758198807205406,0.758198807205406,0.38310202550896777,8,15,30,40
Hy,0.5,5,39,0.5767447049280264,0.7627925534994255,0.7627925534994255,0.1860478485713991,3,15,30,40
Hy,0.5,5,40,0.44109582402538267,0.7304346110339253,0.7304346110339253,0.2893387870085426,7,15,30,40
Hy,0.5,10,1,0.6029600786409905,0.6871130466224584,0.6871130466224584,0.08415296798146787,15,15,30,40
Hy,0.5,10,2,0.48699342148505276,0.7614930059151935,0.7614930059151935,0.2744995844301408,8,15,30,40
Hy,0.5,10,3,0.5962783556574393,0.6768596728275189,0.6768596728275189,0.08058131717007966,7,15,30,40
Hy,0.5,10,4,0.6309039854895276,0.6885516764950931,0.6885516764950931,0.05764769100556544,5,15,30,40
Hy,0.5,10,5,0.5845385129554245,0.6932666815715885,0.6932666815715885,0.10872816861616408,9,15,30,40
Hy,0.5,10,6,0.5245079065211851,0.7637541182348445,0.7637541182348445,0.23924621171365945,7,15,30,40
Hy,0.5,10,7,0.5357551161767247,0.7237239611448233,0.7237239611448233,0.18796884496809863,8,15,30,40
Hy,0.5,10,8,0.44411042508377635,0.6866741481156957,0.6866741481156957,0.24256372303191936,8,15,30,40
Hy,0.5,10,9,0.35630742001668847,0.6520735332217483,0.6520735332217483,0.29576611320505986,14,15,30,40
Hy,0.5,10,10,0.5036491925920338,0.6860891630894643,0.6860891630894643,0.18243997049743055,15,15,30,40
Hy,0.5,10,11,0.6218189378773221,0.7643162460081817,0.7643162460081817,0.1424973081308596,6,15,30,40
Hy,0.5,10,12,0.4869917295408817,0.7414559630586326,0.7414559630586326,0.2544642335177509,7,15,30,40
Hy,0.5,10,13,0.3850127377929948,0.6897519429137341,0.6897519429137341,0.3047392051207393,12,15,30,40
Hy,0.5,10,14,0.44682963663684655,0.6956648853485332,0.6956648853485332,0.24883524871168666,9,15,30,40
Hy,0.5,10,15,0.5684318233194703,0.7047874591461821,0.7047874591461821,0.13635563582671184,9,15,30,40
Hy,0.5,10,16,0.6031186357035794,0.6893548808993797,0.6893548808993797,0.08623624519580031,12,15,30,40
Hy,0.5,10,17,0.4527463775251807,0.7162153958240413,0.7162153958240413,0.26346901829886055,9,15,30,40
Hy,0.5,10,18,0.5317657345514064,0.6907165184963255,0.6907165184963255,0.15895078394491913,10,15,30,40
Hy,0.5,10,19,0.5744977060441294,0.7157278999030633,0.7157278999030633,0.14123019385893387,9,15,30,40
Hy,0.5,10,20,0.5147533855439304,0.6898122447024194,0.6898122447024194,0.17505885915848907,5,15,30,40
Hy,0.5,10,21,0.40530934660208284,0.7304532952678426,0.7304532952678426,0.3251439486657598,12,15,30,40
Hy,0.5,10,22,0.43741879221779423,0.6526864956625796,0.6526864956625796,0.2152677034447854,4,15,30,40
Hy,0.5,10,23,0.5090363254391251,0.7145002934663399,0.7145002934663399,0.20546396802721478,2,15,30,40
Hy,0.5,10,24,0.4942834951207979,0.6926124820040385,0.6926124820040385,0.19832898688324058,12,15,30,40
Hy,0.5,10,25,0.47268805706450223,0.7033921121822633,0.7033921121822633,0.23070405511776104,6,15,30,40
Hy,0.5,10,26,0.5789980570548899,0.7037143639030897,0.7037143639030897,0.12471630684819979,6,15,30,40
Hy,0.5,10,27,0.5378690683655254,0.7240839438034334,0.7240839438034334,0.18621487543790805,7,15,30,40
Hy,0.5,10,28,0.5602569088536654,0.6896339022179802,0.6896339022179802,0.12937699336431474,8,15,30,40
Hy,0.5,10,29,0.5509249179974982,0.6889121974852145,0.6889121974852145,0.13798727948771627,5,15,30,40
Hy,0.5,10,30,0.505056593033796,0.7044352566915905,0.7044352566915905,0.19937866365779444,11,15,30,40
Hy,0.5,10,31,0.5603582394245968,0.7141242429719993,0.7141242429719993,0.15376600354740244,13,15,30,40
Hy,0.5,10,32,0.5234585004927628,0.684744419405371,0.684744419405371,0.16128591891260824,10,15,30,40
Hy,0.5,10,33,0.4815515345962911,0.7437867704597209,0.7437867704597209,0.2622352358634298,7,15,30,40
Hy,0.5,10,34,0.5063060341222924,0.7388485815417568,0.7388485815417568,0.23254254741946445,18,15,30,40
Hy,0.5,10,35,0.44246225805125555,0.7231054555888153,0.7231054555888153,0.2806431975375598,7,15,30,40
Hy,0.5,10,36,0.6090121543365008,0.743694750313017,0.743694750313017,0.13468259597651622,4,15,30,40
Hy,0.5,10,37,0.4725504828920721,0.7105910224034949,0.7105910224034949,0.23804053951142284,13,15,30,40
Hy,0.5,10,38,0.49358843262675184,0.6850392827028021,0.6850392827028021,0.19145085007605028,9,15,30,40
Hy,0.5,10,39,0.3917982694510836,0.7168460360313039,0.7168460360313039,0.32504776658022033,6,15,30,40
Hy,0.5,10,40,0.5001348647917456,0.726283237377095,0.726283237377095,0.22614837258534937,16,15,30,40
Hy,0.6,2,1,0.6762501538020486,0.6762501538020486,0.6762501538020486,0.0,1,15,30,40
Hy,0.6,2,2,0.5323509754870233,0.6980559379361673,0.6980559379361673,0.165704962449144,10,15,30,40
Hy,0.6,2,3,0.5081289826872744,0.7455996289428888,0.7455996289428888,0.23747064625561443,2,15,30,40
Hy,0.6,2,4,0.4658354084084857,0.7561470521747163,0.7561470521747163,0.29031164376623064,6,15,30,40
Hy,0.6,2,5,0.386345137028415,0.7141059493331703,0.7141059493331703,0.3277608123047553,4,15,30,40
Hy,0.6,2,6,0.5605976010006813,0.7844624753422667,0.7844624753422667,0.2238648743415853,2,15,30,40
Hy,0.6,2,7,0.49083007712234766,0.6978016083943711,0.6978016083943711,0.20697153127202345,8,15,30,40
Hy,0.6,2,8,0.47930313347076176,0.741210917679924,0.741210917679924,0.2619077842091622,3,15,30,40
Hy,0.6,2,9,0.521573183915032,0.730963564193764,0.730963564193764,0.2093903802787319,7,15,30,40
Hy,0.6,2,10,0.5176780301839312,0.7047488152756796,0.7047488152756796,0.18707078509174835,8,15,30,40
Hy,0.6,2,11,0.5885538048572251,0.7570930983664377,0.7570930983664377,0.1685392935092126,1,15,30,40
Hy,0.6,2,12,0.6121354610474999,0.6559593513925556,0.6559593513925556,0.04382389034505563,5,15,30,40
Hy,0.6,2,13,0.6438292379972146,0.7402293542930714,0.7402293542930714,0.09640011629585676,6,15,30,40
Hy,0.6,2,14,0.3463369935588048,0.7067576756341304,0.7067576756341304,0.36042068207532557,4,15,30,40
Hy,0.6,2,15,0.5291039734211866,0.685946475160429,0.685946475160429,0.1568425017392423,6,15,30,40
Hy,0.6,2,16,0.5004689391845378,0.7539411129429768,0.7539411129429768,0.253472173758439,16,15,30,40
Hy,0.6,2,17,0.5079439040457128,0.7059334881690432,0.7059334881690432,0.19798958412333045,3,15,30,40
Hy,0.6,2,18,0.4965514502467431,0.712305436696868,0.712305436696868,0.2157539864501249,7,15,30,40
Hy,0.6,2,19,0.5668354331935354,0.7644219731698985,0.7644219731698985,0.1975865399763631,9,15,30,40
Hy,0.6,2,20,0.40076961913166265,0.6890683751856339,0.6890683751856339,0.28829875605397126,8,15,30,40
Hy,0.6,2,21,0.4660084721130628,0.7433472312792783,0.7433472312792783,0.2773387591662155,4,15,30,40
Hy,0.6,2,22,0.48188056550033165,0.7648875044470136,0.7648875044470136,0.28300693894668194,8,15,30,40
Hy,0.6,2,23,0.5256920542487103,0.770955141736176,0.770955141736176,0.24526308748746561,2,15,30,40
Hy,0.6,2,24,0.36799031390457687,0.704579550194217,0.704579550194217,0.33658923628964016,2,15,30,40
Hy,0.6,2,25,0.6450844582902119,0.7381464439431722,0.7381464439431722,0.09306198565296031,1,15,30,40
Hy,0.6,2,26,0.47584603007813087,0.7128228596947737,0.7128228596947737,0.2369768296166428,8,15,30,40
Hy,0.6,2,27,0.5065225606322776,0.7242492783621578,0.7242492783621578,0.21772671772988017,13,15,30,40
Hy,0.6,2,28,0.5739612636498329,0.7503569730007146,0.7503569730007146,0.17639570935088167,3,15,30,40
Hy,0.6,2,29,0.4869786696350898,0.7095908403894498,0.7095908403894498,0.22261217075435996,9,15,30,40
Hy,0.6,2,30,0.4027448720523176,0.7474192519286084,0.7474192519286084,0.34467437987629074,14,15,30,40
Hy,0.6,2,31,0.554553303766345,0.7374272017684509,0.7374272017684509,0.18287389800210585,3,15,30,40
Hy,0.6,2,32,0.4691813256534357,0.7258392785216599,0.7258392785216599,0.2566579528682242,6,15,30,40
Hy,0.6,2,33,0.5557074072005622,0.7285574909515786,0.7285574909515786,0.1728500837510164,5,15,30,40
Hy,0.6,2,34,0.40804589093883276,0.7153719162760451,0.7153719162760451,0.30732602533721237,4,15,30,40
Hy,0.6,2,35,0.4294976037130329,0.7377031565957025,0.7377031565957025,0.3082055528826696,2,15,30,40
Hy,0.6,2,36,0.5490400001516329,0.7228070218104989,0.7228070218104989,0.17376702165886604,4,15,30,40
Hy,0.6,2,37,0.417985584292418,0.7041951223094264,0.7041951223094264,0.2862095380170084,5,15,30,40
Hy,0.6,2,38,0.31264455173549827,0.7122158715515556,0.7122158715515556,0.39957131981605737,3,15,30,40
Hy,0.6,2,39,0.5071003334930936,0.725830461397098,0.725830461397098,0.21873012790400437,4,15,30,40
Hy,0.6,2,40,0.4801010321760551,0.6721358490148712,0.6721358490148712,0.19203481683881612,2,15,30,40
Hy,0.6,5,1,0.4795081970661045,0.6836252567372001,0.6836252567372001,0.2041170596710956,10,15,30,40
Hy,0.6,5,2,0.5209729031179106,0.7426570194228685,0.7426570194228685,0.221684116304958,10,15,30,40
Hy,0.6,5,3,0.5920493743959009,0.7239264487478498,0.7239264487478498,0.13187707435194895,6,15,30,40
Hy,0.6,5,4,0.5494101583632724,0.7387597698028088,0.7387597698028088,0.18934961143953633,13,15,30,40
Hy,0.6,5,5,0.39592879505807693,0.733410013632024,0.733410013632024,0.33748121857394703,6,15,30,40
Hy,0.6,5,6,0.5426181682707166,0.7415505488295081,0.7415505488295081,0.19893238055879148,6,15,30,40
Hy,0.6,5,7,0.47133895097491596,0.7831541980446722,0.7831541980446722,0.3118152470697563,3,15,30,40
Hy,0.6,5,8,0.3733231328207778,0.7700308533680101,0.7700308533680101,0.39670772054723236,9,15,30,40
Hy,0.6,5,9,0.36321236446235766,0.6863085264512373,0.6863085264512373,0.32309616198887964,8,15,30,40
Hy,0.6,5,10,0.5042645929042171,0.7559647966282127,0.7559647966282127,0.2517002037239956,12,15,30,40
Hy,0.6,5,11,0.5762314684843204,0.7828942964801694,0.7828942964801694,0.206662827995849,6,15,30,40
Hy,0.6,5,12,0.5699255035251096,0.7383766002740632,0.7383766002740632,0.16845109674895353,9,15,30,40
Hy,0.6,5,13,0.43350158854174387,0.7428940530737779,0.7428940530737779,0.309392464532034,7,15,30,40
Hy,0.6,5,14,0.5815783108403941,0.7056467518941697,0.7056467518941697,0.12406844105377557,1,15,30,40
Hy,0.6,5,15,0.6205555691544157,0.7889263765002634,0.7889263765002634,0.16837080734584775,2,15,30,40
Hy,0.6,5,16,0.5121341116714975,0.7545160566072053,0.7545160566072053,0.24238194493570786,3,15,30,40
Hy,0.6,5,17,0.5099439472457697,0.7156953456251355,0.7156953456251355,0.20575139837936574,6,15,30,40
Hy,0.6,5,18,0.5889434977569455,0.6270275617632037,0.6270275617632037,0.03808406400625819,6,15,30,40
Hy,0.6,5,19,0.4571983332358686,0.7863540618413184,0.7863540618413184,0.3291557286054498,10,15,30,40
Hy,0.6,5,20,0.4375516011797538,0.7354180744155124,0.7354180744155124,0.29786647323575866,16,15,30,40
Hy,0.6,5,21,0.49821027736611845,0.7035547545990891,0.7035547545990891,0.20534447723297067,8,15,30,40
