structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,N,n_agents,T,fragmentation_cost,sweep,n_agents_setting
V,0.4,5,2,0.5382455268309301,0.6446760307759066,0.6446760307759066,0.10643050394497655,2,15,30,40,0.1,fragmentation_cost,
V,0.4,5,3,0.46568489793103324,0.7310994848956612,0.7310994848956612,0.265414586964628,4,15,30,40,0.1,fragmentation_cost,
V,0.4,5,4,0.5220618609312928,0.685285830419259,0.685285830419259,0.16322396948796614,5,15,30,40,0.1,fragmentation_cost,
V,0.4,5,5,0.5023590283999566,0.7744776643212817,0.7744776643212817,0.2721186359213251,3,15,30,40,0.1,fragmentation_cost,
V,0.4,5,6,0.4108402657440475,0.7475709469482138,0.7475709469482138,0.3367306812041663,5,15,30,40,0.1,fragmentation_cost,
V,0.4,5,7,0.49108767391064717,0.8015576680946822,0.8015576680946822,0.31046999418403504,3,15,30,40,0.1,fragmentation_cost,
V,0.4,5,8,0.5805073631510834,0.6710709545874711,0.6710709545874711,0.0905635914363877,1,15,30,40,0.1,fragmentation_cost,
V,0.4,5,9,0.4987511574162203,0.7290750231128854,0.7290750231128854,0.23032386569666513,5,15,30,40,0.1,fragmentation_cost,
V,0.4,5,10,0.47337932288423956,0.6995767399138815,0.6995767399138815,0.2261974170296419,4,15,30,40,0.1,fragmentation_cost,
V,0.4,5,11,0.4267529574078815,0.6702080045363528,0.6702080045363528,0.24345504712847127,4,15,30,40,0.1,fragmentation_cost,
V,0.4,5,12,0.6271620659076727,0.7379014756734844,0.7379014756734844,0.11073940976581176,3,15,30,40,0.1,fragmentation_cost,
V,0.4,5,13,0.4396935959995296,0.7093097042958189,0.7093097042958189,0.26961610829628924,6,15,30,40,0.1,fragmentation_cost,
V,0.4,5,14,0.4761491389378362,0.8057805752150661,0.8057805752150661,0.32963143627722985,5,15,30,40,0.1,fragmentation_cost,
V,0.4,5,15,0.6262475862050821,0.7418449106712971,0.7418449106712971,0.11559732446621496,5,15,30,40,0.1,fragmentation_cost,
V,0.4,5,16,0.6214617050374877,0.7213799772391911,0.7213799772391911,0.09991827220170346,5,15,30,40,0.1,fragmentation_cost,
V,0.4,5,17,0.49193270886205276,0.676455757327918,0.676455757327918,0.1845230484658652,4,15,30,40,0.1,fragmentation_cost,
V,0.4,5,18,0.5257221883781802,0.8030963861512234,0.8030963861512234,0.2773741977730432,4,15,30,40,0.1,fragmentation_cost,
V,0.4,5,19,0.6702700363905248,0.7194098946276719,0.7194098946276719,0.04913985823714706,3,15,30,40,0.1,fragmentation_cost,
V,0.4,5,20,0.6094078123789838,0.6963907751044698,0.6963907751044698,0.086982962725486,2,15,30,40,0.1,fragmentation_cost,
V,0.4,10,1,0.5126092331687871,0.7163147982603363,0.7163147982603363,0.20370556509154913,2,15,30,40,0.1,fragmentation_cost,
V,0.4,10,2,0.47495429039711146,0.6146706638435007,0.6146706638435007,0.1397163734463892,1,15,30,40,0.1,fragmentation_cost,
V,0.4,10,3,0.6297530750607884,0.6931174019520979,0.6931174019520979,0.06336432689130955,1,15,30,40,0.1,fragmentation_cost,
V,0.4,10,4,0.5595413616861812,0.6622298481501123,0.6622298481501123,0.10268848646393114,2,15,30,40,0.1,fragmentation_cost,
V,0.4,10,5,0.3823926022872286,0.6233635189889298,0.6233635189889298,0.24097091670170123,2,15,30,40,0.1,fragmentation_cost,
V,0.4,10,6,0.5391426642065542,0.6338092103466786,0.6338092103466786,0.09466654614012437,1,15,30,40,0.1,fragmentation_cost,
V,0.4,10,7,0.5585977660846554,0.6959630377036324,0.6959630377036324,0.13736527161897705,1,15,30,40,0.1,fragmentation_cost,
V,0.4,10,8,0.5062634150928482,0.6715081659197838,0.6715081659197838,0.16524475082693557,2,15,30,40,0.1,fragmentation_cost,
V,0.4,10,9,0.47062856954929216,0.6486822097282604,0.6486822097282604,0.17805364017896824,4,15,30,40,0.1,fragmentation_cost,
V,0.4,10,10,0.6420831129119452,0.6420831129119452,0.6420831129119452,0.0,0,15,30,40,0.1,fragmentation_cost,
V,0.4,10,11,0.57040165222747,0.7259516595264923,0.7259516595264923,0.15555000729902235,3,15,30,40,0.1,fragmentation_cost,
V,0.4,10,12,0.5379631211274077,0.6695342461648245,0.6695342461648245,0.13157112503741675,2,15,30,40,0.1,fragmentation_cost,
V,0.4,10,13,0.6174696504861505,0.7075719355588342,0.7075719355588342,0.0901022850726837,1,15,30,40,0.1,fragmentation_cost,
V,0.4,10,14,0.6039809605501859,0.6479242047508671,0.6479242047508671,0.043943244200681186,2,15,30,40,0.1,fragmentation_cost,
V,0.4,10,15,0.4772531368886269,0.6274860322713162,0.6274860322713162,0.15023289538268925,1,15,30,40,0.1,fragmentation_cost,
V,0.4,10,16,0.505994422263277,0.6909484993259619,0.6909484993259619,0.18495407706268496,1,15,30,40,0.1,fragmentation_cost,
V,0.4,10,17,0.4724236198498569,0.7241280957382976,0.7241280957382976,0.2517044758884407,2,15,30,40,0.1,fragmentation_cost,
V,0.4,10,18,0.47411263089355704,0.6716829674758354,0.6716829674758354,0.1975703365822784,3,15,30,40,0.1,fragmentation_cost,
V,0.4,10,19,0.5882405655075457,0.6698610981097458,0.6698610981097458,0.08162053260220015,1,15,30,40,0.1,fragmentation_cost,
V,0.4,10,20,0.3935810944632377,0.5826486747923229,0.5826486747923229,0.18906758032908516,1,15,30,40,0.1,fragmentation_cost,
V,0.5,2,1,0.6139563857720794,0.6653966404788989,0.6653966404788989,0.051440254706819455,3,15,30,40,0.1,fragmentation_cost,
V,0.5,2,2,0.5109971564071658,0.7263093646959552,0.7263093646959552,0.2153122082887894,5,15,30,40,0.1,fragmentation_cost,
V,0.5,2,3,0.4692389916482117,0.7455996289428888,0.7455996289428888,0.2763606372946771,5,15,30,40,0.1,fragmentation_cost,
V,0.5,2,4,0.4433624260966504,0.7186175664893945,0.7186175664893945,0.27525514039274407,6,15,30,40,0.1,fragmentation_cost,
V,0.5,2,5,0.42159615564348984,0.6652153720460803,0.6652153720460803,0.24361921640259043,4,15,30,40,0.1,fragmentation_cost,
V,0.5,2,6,0.49083598540224416,0.7681802557593049,0.7681802557593049,0.2773442703570608,5,15,30,40,0.1,fragmentation_cost,
V,0.5,2,7,0.5547994820802097,0.6443997579878035,0.6443997579878035,0.08960027590759378,3,15,30,40,0.1,fragmentation_cost,
V,0.5,2,8,0.5163668876521538,0.741210917679924,0.741210917679924,0.2248440300277702,9,15,30,40,0.1,fragmentation_cost,
V,0.5,2,9,0.38114052155676126,0.7106767086333197,0.7106767086333197,0.3295361870765584,7,15,30,40,0.1,fragmentation_cost,
V,0.5,2,10,0.5827883380599499,0.6825070009766939,0.6825070009766939,0.09971866291674403,3,15,30,40,0.1,fragmentation_cost,
V,0.5,2,11,0.45694560910967774,0.7345564698374677,0.7345564698374677,0.27761086072778995,6,15,30,40,0.1,fragmentation_cost,
V,0.5,2,12,0.4849236282096704,0.6819401443273032,0.6819401443273032,0.19701651611763282,3,15,30,40,0.1,fragmentation_cost,
V,0.5,2,13,0.5540597236033418,0.6751740677150746,0.6751740677150746,0.12111434411173283,3,15,30,40,0.1,fragmentation_cost,
V,0.5,2,14,0.4621299888199281,0.672619252244729,0.672619252244729,0.21048926342480084,5,15,30,40,0.1,fragmentation_cost,
V,0.5,2,15,0.686822923126634,0.7244902695879004,0.7244902695879004,0.03766734646126646,2,15,30,40,0.1,fragmentation_cost,
V,0.5,2,16,0.4488768590058164,0.7372255405450848,0.7372255405450848,0.2883486815392684,5,15,30,40,0.1,fragmentation_cost,
V,0.5,2,17,0.45943634843147263,0.7024181050022762,0.7024181050022762,0.24298175657080356,5,15,30,40,0.1,fragmentation_cost,
V,0.5,2,18,0.4540060688199563,0.712305436696868,0.712305436696868,0.25829936787691166,9,15,30,40,0.1,fragmentation_cost,
V,0.5,2,19,0.5747827887575058,0.6932056446700353,0.6932056446700353,0.11842285591252955,6,15,30,40,0.1,fragmentation_cost,
V,0.5,2,20,0.541769455921512,0.6673553180173211,0.6673553180173211,0.12558586209580902,4,15,30,40,0.1,fragmentation_cost,
V,0.5,5,1,0.5179110045933087,0.6618060249300743,0.6618060249300743,0.1438950203367656,2,15,30,40,0.1,fragmentation_cost,
V,0.5,5,2,0.5226690748405124,0.6522188560162177,0.6522188560162177,0.12954978117570526,3,15,30,40,0.1,fragmentation_cost,
V,0.5,5,3,0.5527558933900957,0.7322258971267277,0.7322258971267277,0.17947000373663202,4,15,30,40,0.1,fragmentation_cost,
V,0.5,5,4,0.5737439750352527,0.7318525625248746,0.7318525625248746,0.15810858748962198,3,15,30,40,0.1,fragmentation_cost,
V,0.5,5,5,0.41371619406306553,0.7190164489875401,0.7190164489875401,0.3053002549244746,2,15,30,40,0.1,fragmentation_cost,
V,0.5,5,6,0.567370455587715,0.7912542567294911,0.7912542567294911,0.22388380114177608,4,15,30,40,0.1,fragmentation_cost,
V,0.5,5,7,0.5756996802164098,0.671750139221947,0.671750139221947,0.09605045900553721,4,15,30,40,0.1,fragmentation_cost,
V,0.5,5,8,0.5261080080105237,0.6390384257364149,0.6390384257364149,0.11293041772589119,1,15,30,40,0.1,fragmentation_cost,
V,0.5,5,9,0.5089863265938456,0.6372330013043359,0.6372330013043359,0.12824667471049034,2,15,30,40,0.1,fragmentation_cost,
V,0.5,5,10,0.47448817323088543,0.6886996877665889,0.6886996877665889,0.21421151453570342,3,15,30,40,0.1,fragmentation_cost,
V,0.5,5,11,0.5249731379018493,0.6622803404590806,0.6622803404590806,0.13730720255723128,2,15,30,40,0.1,fragmentation_cost,
V,0.5,5,12,0.69041974870347,0.7368083862418022,0.7368083862418022,0.04638863753833222,2,15,30,40,0.1,fragmentation_cost,
V,0.5,5,13,0.49936650979872127,0.6435464730623401,0.6435464730623401,0.14417996326361887,2,15,30,40,0.1,fragmentation_cost,
V,0.5,5,14,0.3920257033312418,0.7457309892970903,0.7457309892970903,0.35370528596584844,6,15,30,40,0.1,fragmentation_cost,
V,0.5,5,15,0.5582943498776622,0.7418449106712971,0.7418449106712971,0.18355056079363485,2,15,30,40,0.1,fragmentation_cost,
V,0.5,5,16,0.518688785624992,0.7043968300587452,0.7043968300587452,0.18570804443375322,3,15,30,40,0.1,fragmentation_cost,
V,0.5,5,17,0.5592624523151195,0.7204567662511318,0.7204567662511318,0.16119431393601225,3,15,30,40,0.1,fragmentation_cost,
V,0.5,5,18,0.584009927797181,0.6719986046189861,0.6719986046189861,0.08798867682180511,1,15,30,40,0.1,fragmentation_cost,
V,0.5,5,19,0.4424989608593267,0.742604800010225,0.742604800010225,0.3001058391508983,8,15,30,40,0.1,fragmentation_cost,
V,0.5,5,20,0.5185054755355487,0.6749194808455653,0.6749194808455653,0.1564140053100166,2,15,30,40,0.1,fragmentation_cost,
V,0.5,10,1,0.6029600786409905,0.6553970134567569,0.6553970134567569,0.05243693481576639,3,15,30,40,0.1,fragmentation_cost,
V,0.5,10,2,0.48699342148505276,0.653357016454309,0.653357016454309,0.16636359496925623,3,15,30,40,0.1,fragmentation_cost,
V,0.5,10,3,0.5962783556574393,0.6768596728275189,0.6768596728275189,0.08058131717007966,2,15,30,40,0.1,fragmentation_cost,
V,0.5,10,4,0.6309039854895276,0.6885516764950931,0.6885516764950931,0.05764769100556544,1,15,30,40,0.1,fragmentation_cost,
V,0.5,10,5,0.5845385129554245,0.6668996998713432,0.6668996998713432,0.08236118691591876,1,15,30,40,0.1,fragmentation_cost,
V,0.5,10,6,0.5245079065211851,0.7637541182348445,0.7637541182348445,0.23924621171365945,1,15,30,40,0.1,fragmentation_cost,
V,0.5,10,7,0.5357551161767247,0.6623079452110912,0.6623079452110912,0.1265528290343665,2,15,30,40,0.1,fragmentation_cost,
V,0.5,10,8,0.44411042508377635,0.6667052968883682,0.6667052968883682,0.22259487180459187,1,15,30,40,0.1,fragmentation_cost,
V,0.5,10,9,0.35630742001668847,0.6380105525784762,0.6380105525784762,0.2817031325617877,2,15,30,40,0.1,fragmentation_cost,
V,0.5,10,10,0.5036491925920338,0.6860891630894643,0.6860891630894643,0.18243997049743055,1,15,30,40,0.1,fragmentation_cost,
V,0.5,10,11,0.6218189378773221,0.7292789610052838,0.7292789610052838,0.10746002312796166,2,15,30,40,0.1,fragmentation_cost,
V,0.5,10,12,0.4869917295408817,0.7122037577263051,0.7122037577263051,0.22521202818542335,1,15,30,40,0.1,fragmentation_cost,
V,0.5,10,13,0.3850127377929948,0.6885118313021542,0.6885118313021542,0.30349909350915943,2,15,30,40,0.1,fragmentation_cost,
V,0.5,10,14,0.44682963663684655,0.6143233458138476,0.6143233458138476,0.16749370917700107,1,15,30,40,0.1,fragmentation_cost,
V,0.5,10,15,0.5684318233194703,0.7047874591461821,0.7047874591461821,0.13635563582671184,3,15,30,40,0.1,fragmentation_cost,
V,0.5,10,16,0.6031186357035794,0.6670023631670394,0.6670023631670394,0.06388372746346005,2,15,30,40,0.1,fragmentation_cost,
V,0.5,10,17,0.4527463775251807,0.662608139177259,0.662608139177259,0.20986176165207832,3,15,30,40,0.1,fragmentation_cost,
V,0.5,10,18,0.5317657345514064,0.6382694385774993,0.6382694385774993,0.10650370402609288,1,15,30,40,0.1,fragmentation_cost,
V,0.5,10,19,0.5744977060441294,0.5744977060441294,0.5744977060441294,0.0,0,15,30,40,0.1,fragmentation_cost,
V,0.5,10,20,0.5147533855439304,0.6840201463860962,0.6840201463860962,0.16926676084216585,2,15,30,40,0.1,fragmentation_cost,
V,0.7,2,1,0.43645284348391156,0.712091305699841,0.712091305699841,0.27563846221592947,7,15,30,40,0.1,fragmentation_cost,
V,0.7,2,2,0.6333685886771648,0.6885041221401585,0.6885041221401585,0.05513553346299371,2,15,30,40,0.1,fragmentation_cost,
V,0.7,2,3,0.601284818253003,0.6890984617459742,0.6890984617459742,0.08781364349297127,2,15,30,40,0.1,fragmentation_cost,
V,0.7,2,4,0.4245880368836598,0.7561470521747163,0.7561470521747163,0.3315590152910565,7,15,30,40,0.1,fragmentation_cost,
V,0.7,2,5,0.5151178154751037,0.6831417134292452,0.6831417134292452,0.16802389795414152,6,15,30,40,0.1,fragmentation_cost,
V,0.7,2,6,0.5185699639279605,0.7127136009473863,0.7127136009473863,0.19414363701942583,4,15,30,40,0.1,fragmentation_cost,
V,0.7,2,7,0.5546111618450413,0.6812746158713119,0.6812746158713119,0.12666345402627055,4,15,30,40,0.1,fragmentation_cost,
V,0.7,2,8,0.49811668992913116,0.741210917679924,0.741210917679924,0.2430942277507928,4,15,30,40,0.1,fragmentation_cost,
V,0.7,2,9,0.46894826825036523,0.730963564193764,0.730963564193764,0.26201529594339873,6,15,30,40,0.1,fragmentation_cost,
V,0.7,2,10,0.5660971887113225,0.7869034886870048,0.7869034886870048,0.22080629997568224,3,15,30,40,0.1,fragmentation_cost,
V,0.7,2,11,0.38163200808524184,0.7345564698374677,0.7345564698374677,0.35292446175222586,7,15,30,40,0.1,fragmentation_cost,
V,0.7,2,12,0.32364837961849857,0.6977143635137921,0.6977143635137921,0.37406598389529355,6,15,30,40,0.1,fragmentation_cost,
V,0.7,2,13,0.46612164234193804,0.6855277066489865,0.6855277066489865,0.2194060643070485,3,15,30,40,0.1,fragmentation_cost,
V,0.7,2,14,0.5124489395875814,0.6601249218770052,0.6601249218770052,0.1476759822894238,4,15,30,40,0.1,fragmentation_cost,
V,0.7,2,15,0.45066553489817873,0.6765991412623955,0.6765991412623955,0.22593360636421678,4,15,30,40,0.1,fragmentation_cost,
V,0.7,2,16,0.48465796370193803,0.7144034035811625,0.7144034035811625,0.22974543987922447,4,15,30,40,0.1,fragmentation_cost,
V,0.7,2,17,0.55781954435897,0.6727257203887099,0.6727257203887099,0.11490617602973996,5,15,30,40,0.1,fragmentation_cost,
V,0.7,2,18,0.5474216792933231,0.6713151653706841,0.6713151653706841,0.12389348607736106,6,15,30,40,0.1,fragmentation_cost,
V,0.7,2,19,0.6024193852584661,0.7644219731698985,0.7644219731698985,0.1620025879114324,6,15,30,40,0.1,fragmentation_cost,
V,0.7,2,20,0.34990041613366557,0.6724505569730685,0.6724505569730685,0.322550140839403,5,15,30,40,0.1,fragmentation_cost,
V,0.7,5,1,0.37277899668417386,0.7153359204426527,0.7153359204426527,0.34255692375847885,5,15,30,40,0.1,fragmentation_cost,
V,0.7,5,2,0.610941567284211,0.6558107925446414,0.6558107925446414,0.044869225260430357,1,15,30,40,0.1,fragmentation_cost,
V,0.7,5,3,0.4819410290906275,0.7096051788656687,0.7096051788656687,0.22766414977504112,5,15,30,40,0.1,fragmentation_cost,
V,0.7,5,4,0.6776576264610727,0.6940107177354725,0.6940107177354725,0.016353091274399767,1,15,30,40,0.1,fragmentation_cost,
V,0.7,5,5,0.469426370665768,0.7112799480507446,0.7112799480507446,0.2418535773849766,3,15,30,40,0.1,fragmentation_cost,
V,0.7,5,6,0.468138952967289,0.7208918827741345,0.7208918827741345,0.2527529298068455,4,15,30,40,0.1,fragmentation_cost,
V,0.7,5,7,0.5325507894988922,0.8015576680946822,0.8015576680946822,0.26900687859579,2,15,30,40,0.1,fragmentation_cost,
V,0.7,5,8,0.6103413724729608,0.7533725074623827,0.7533725074623827,0.14303113498942188,3,15,30,40,0.1,fragmentation_cost,
V,0.7,5,9,0.5447368223222357,0.7035264120048182,0.7035264120048182,0.1587895896825825,4,15,30,40,0.1,fragmentation_cost,
V,0.7,5,10,0.47415871026650425,0.7502244411150525,0.7502244411150525,0.27606573084854824,6,15,30,40,0.1,fragmentation_cost,
V,0.7,5,11,0.478934143008899,0.6649218689488434,0.6649218689488434,0.1859877259399444,3,15,30,40,0.1,fragmentation_cost,
V,0.7,5,12,0.4340917478942993,0.8017331575342647,0.8017331575342647,0.3676414096399654,5,15,30,40,0.1,fragmentation_cost,
V,0.7,5,13,0.3968985498684726,0.7481608671957409,0.7481608671957409,0.3512623173272683,6,15,30,40,0.1,fragmentation_cost,
V,0.7,5,14,0.5620656522421599,0.7124334727957827,0.7124334727957827,0.15036782055362286,3,15,30,40,0.1,fragmentation_cost,
V,0.7,5,15,0.5065082226719889,0.6911471518799825,0.6911471518799825,0.18463892920799363,3,15,30,40,0.1,fragmentation_cost,
V,0.7,5,16,0.37779743166454377,0.7159787383191916,0.7159787383191916,0.3381813066546478,3,15,30,40,0.1,fragmentation_cost,
V,0.7,5,17,0.4793900114314914,0.7204567662511318,0.7204567662511318,0.24106675481964035,5,15,30,40,0.1,fragmentation_cost,
V,0.7,5,18,0.6263977857268778,0.7062532747312038,0.7062532747312038,0.07985548900432604,1,15,30,40,0.1,fragmentation_cost,
V,0.7,5,19,0.4902530791932961,0.6848979505276918,0.6848979505276918,0.19464487133439567,2,15,30,40,0.1,fragmentation_cost,
V,0.7,5,20,0.49596978890668547,0.7197310335074811,0.7197310335074811,0.22376124460079566,4,15,30,40,0.1,fragmentation_cost,
V,0.7,10,1,0.3548731433080438,0.6572527389600682,0.6572527389600682,0.3023795956520244,1,15,30,40,0.1,fragmentation_cost,
V,0.7,10,2,0.5017451974764378,0.7261639083385659,0.7261639083385659,0.22441871086212817,3,15,30,40,0.1,fragmentation_cost,
V,0.7,10,3,0.530750157754651,0.6127967975956088,0.6127967975956088,0.08204663984095784,1,15,30,40,0.1,fragmentation_cost,
V,0.7,10,4,0.32926364791796886,0.5976260138438189,0.5976260138438189,0.26836236592585,2,15,30,40,0.1,fragmentation_cost,
V,0.7,10,5,0.5143052101702014,0.6411477980794775,0.6411477980794775,0.12684258790927616,3,15,30,40,0.1,fragmentation_cost,
V,0.7,10,6,0.49885013241302784,0.644491981267405,0.644491981267405,0.1456418488543772,2,15,30,40,0.1,fragmentation_cost,
V,0.7,10,7,0.4137906365215643,0.7632661548470066,0.7632661548470066,0.34947551832544227,4,15,30,40,0.1,fragmentation_cost,
V,0.7,10,8,0.5071926462370039,0.6582051437421269,0.6582051437421269,0.15101249750512302,6,15,30,40,0.1,fragmentation_cost,
V,0.7,10,9,0.4826280796050417,0.6481465799675891,0.6481465799675891,0.16551850036254734,1,15,30,40,0.1,fragmentation_cost,
V,0.7,10,10,0.40058609144143514,0.6990297216850545,0.6990297216850545,0.29844363024361936,2,15,30,40,0.1,fragmentation_cost,
V,0.7,10,11,0.5806647148508696,0.7129617877200055,0.7129617877200055,0.13229707286913595,2,15,30,40,0.1,fragmentation_cost,
V,0.7,10,12,0.5437536451401285,0.7082266705630822,0.7082266705630822,0.16447302542295372,4,15,30,40,0.1,fragmentation_cost,
V,0.7,10,13,0.44924698759126447,0.6712198527099903,0.6712198527099903,0.22197286511872583,2,15,30,40,0.1,fragmentation_cost,
V,0.7,10,14,0.4982663074340745,0.7819343692835777,0.7819343692835777,0.2836680618495032,1,15,30,40,0.1,fragmentation_cost,
V,0.7,10,15,0.4069436117304361,0.6670046431057574,0.6670046431057574,0.26006103137532127,2,15,30,40,0.1,fragmentation_cost,
V,0.7,10,16,0.5022979449924304,0.6925748098129365,0.6925748098129365,0.1902768648205061,2,15,30,40,0.1,fragmentation_cost,
V,0.7,10,17,0.6206432507797414,0.6553269559734981,0.6553269559734981,0.03468370519375674,1,15,30,40,0.1,fragmentation_cost,
V,0.7,10,18,0.46283098704094944,0.6749880081091706,0.6749880081091706,0.21215702106822115,3,15,30,40,0.1,fragmentation_cost,
V,0.7,10,19,0.33736265066339044,0.5773707861800209,0.5773707861800209,0.24000813551663047,2,15,30,40,0.1,fragmentation_cost,
V,0.7,10,20,0.5265486022967201,0.6619512431157184,0.6619512431157184,0.13540264081899833,2,15,30,40,0.1,fragmentation_cost,
V,0.9,2,1,0.49395130502539225,0.6762501538020486,0.6762501538020486,0.1822988487766563,4,15,30,40,0.1,fragmentation_cost,
V,0.9,2,2,0.45128213411119744,0.6980559379361673,0.6980559379361673,0.24677380382496983,3,15,30,40,0.1,fragmentation_cost,
V,0.9,2,3,0.49851417473725146,0.7455996289428888,0.7455996289428888,0.24708545420563732,5,15,30,40,0.1,fragmentation_cost,
V,0.9,2,4,0.43315005019908975,0.7561470521747163,0.7561470521747163,0.3229970019756266,5,15,30,40,0.1,fragmentation_cost,
V,0.9,2,5,0.4713885374644859,0.7235417717164689,0.7235417717164689,0.25215323425198305,4,15,30,40,0.1,fragmentation_cost,
V,0.9,2,6,0.5296620829464674,0.7289297867562827,0.7289297867562827,0.1992677038098153,5,15,30,40,0.1,fragmentation_cost,
V,0.9,2,7,0.5106807835571383,0.6708766877125696,0.6708766877125696,0.16019590415543128,4,15,30,40,0.1,fragmentation_cost,
