structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,N,n_agents,T,shock_every,reshuffle_frac
H,0.7,10,20,0.6019851874219906,0.609566319747096,0.7210394368981345,0.0075811323251053775,15,30,40,10,0.25
H,0.8,2,1,0.4513866304074633,0.7310011383261718,0.8020058470241623,0.27961450791870845,15,30,40,10,0.25
H,0.8,2,2,0.4835911755653893,0.6577832008893109,0.7002538728864468,0.17419202532392158,15,30,40,10,0.25
H,0.8,2,3,0.5662360392920036,0.693335804036845,0.7426848485985007,0.12709976474484141,15,30,40,10,0.25
H,0.8,2,4,0.5006008711661913,0.5870850631674871,0.7561470521747163,0.08648419200129576,15,30,40,10,0.25
H,0.8,2,5,0.5546696933092643,0.6216641449624063,0.7306350591747349,0.066994451653142,15,30,40,10,0.25
H,0.8,2,6,0.42226755684223605,0.5875522848765341,0.7844624753422667,0.16528472803429806,15,30,40,10,0.25
H,0.8,2,7,0.5269783055549611,0.6530074585381623,0.7447439158170526,0.12602915298320128,15,30,40,10,0.25
H,0.8,2,8,0.44552608099084134,0.7468682820226231,0.7468682820226231,0.3013422010317818,15,30,40,10,0.25
H,0.8,2,9,0.5286819042374151,0.6937527886577584,0.706074554529424,0.16507088442034323,15,30,40,10,0.25
H,0.8,2,10,0.4455251667182001,0.7187182974175526,0.7450538912574827,0.27319313069935247,15,30,40,10,0.25
H,0.8,2,11,0.4988138441447896,0.5986678567610687,0.7345564698374677,0.09985401261627913,15,30,40,10,0.25
H,0.8,2,12,0.5011651028252376,0.630156552457454,0.7004539783391761,0.12899144963221632,15,30,40,10,0.25
H,0.8,2,13,0.4786632477753817,0.6555660772854323,0.7652479322782814,0.17690282951005054,15,30,40,10,0.25
H,0.8,2,14,0.5051167877706212,0.7289786536267747,0.7289786536267747,0.22386186585615353,15,30,40,10,0.25
H,0.8,2,15,0.5204140320520954,0.6336924117488247,0.6955397496421387,0.11327837969672938,15,30,40,10,0.25
H,0.8,2,16,0.5091956905667805,0.7869576625087272,0.7869576625087272,0.27776197194194674,15,30,40,10,0.25
H,0.8,2,17,0.3907059451842037,0.743503348532771,0.7688750134189143,0.3527974033485673,15,30,40,10,0.25
H,0.8,2,18,0.4274907668846056,0.6270173722455971,0.7152852236447792,0.19952660536099148,15,30,40,10,0.25
H,0.8,2,19,0.4176152711888607,0.735180709213722,0.7510886398365652,0.3175654380248613,15,30,40,10,0.25
H,0.8,2,20,0.5190929512399654,0.6833901599941138,0.7461560732638669,0.16429720875414844,15,30,40,10,0.25
H,0.8,5,1,0.5313652113772968,0.7851542282969521,0.7851542282969521,0.2537890169196554,15,30,40,10,0.25
H,0.8,5,2,0.5308320651664614,0.657561192838188,0.7761379498545331,0.12672912767172662,15,30,40,10,0.25
H,0.8,5,3,0.425464188477415,0.6375534069207328,0.7745190391278333,0.2120892184433178,15,30,40,10,0.25
H,0.8,5,4,0.3970611089451145,0.5962936001744976,0.7614525649376173,0.19923249122938314,15,30,40,10,0.25
H,0.8,5,5,0.41605306419940485,0.6575050128830834,0.7638741891950858,0.24145194868367853,15,30,40,10,0.25
H,0.8,5,6,0.49846910740319583,0.726144667583815,0.7786974228188102,0.22767556018061919,15,30,40,10,0.25
H,0.8,5,7,0.4800883268814708,0.6527792353673272,0.8015576680946822,0.1726909084858564,15,30,40,10,0.25
H,0.8,5,8,0.4964272302251353,0.6282020418461205,0.7252101373493604,0.1317748116209852,15,30,40,10,0.25
H,0.8,5,9,0.5604809025380424,0.6723498224689585,0.7389036886873341,0.11186891993091608,15,30,40,10,0.25
H,0.8,5,10,0.47771790299129957,0.6067395937879049,0.8018002952333049,0.1290216907966053,15,30,40,10,0.25
H,0.8,5,11,0.49832417660119643,0.6493962384934405,0.7374171504885795,0.1510720618922441,15,30,40,10,0.25
H,0.8,5,12,0.4518530708326267,0.7123612175131679,0.775066490867598,0.26050814668054123,15,30,40,10,0.25
H,0.8,5,13,0.6319393516362123,0.7266037928459893,0.7315031855549808,0.09466444120977702,15,30,40,10,0.25
H,0.8,5,14,0.4905461475804142,0.7079298034248251,0.7669995993362401,0.21738365584441094,15,30,40,10,0.25
H,0.8,5,15,0.40562665545724896,0.6014690396200879,0.7760421430747831,0.19584238416283895,15,30,40,10,0.25
H,0.8,5,16,0.37023233038324804,0.7484725168176302,0.81439243461015,0.3782401864343821,15,30,40,10,0.25
H,0.8,5,17,0.493582368055549,0.7401017907237127,0.8249066955117382,0.24651942266816373,15,30,40,10,0.25
H,0.8,5,18,0.4236872716301906,0.6556817091831328,0.7646602878915456,0.23199443755294225,15,30,40,10,0.25
H,0.8,5,19,0.5542678451632722,0.6360695339794314,0.8034423655354307,0.08180168881615923,15,30,40,10,0.25
H,0.8,5,20,0.5220079496916619,0.627951543800737,0.7778036887651519,0.10594359410907517,15,30,40,10,0.25
H,0.8,10,1,0.3981866605508488,0.6043130222304908,0.8198230244006013,0.206126361679642,15,30,40,10,0.25
H,0.8,10,2,0.5493912303381643,0.6467744893307182,0.7125433132320166,0.09738325899255396,15,30,40,10,0.25
H,0.8,10,3,0.4068369860895304,0.7497272829014677,0.7686897177780695,0.34289029681193733,15,30,40,10,0.25
H,0.8,10,4,0.4613541114301167,0.630776277871251,0.7083224501398174,0.16942216644113434,15,30,40,10,0.25
H,0.8,10,5,0.5205849591237091,0.6625849335740616,0.7019177289893789,0.1419999744503525,15,30,40,10,0.25
H,0.8,10,6,0.5404883669210391,0.6555529595408663,0.7119557275524255,0.11506459261982727,15,30,40,10,0.25
H,0.8,10,7,0.3910312428680154,0.5975061327914554,0.7167018180106475,0.20647488992343999,15,30,40,10,0.25
H,0.8,10,8,0.694674604869529,0.6675649798317771,0.694674604869529,-0.02710962503775194,15,30,40,10,0.25
H,0.8,10,9,0.40742624460398286,0.7229036635157888,0.7229036635157888,0.315477418911806,15,30,40,10,0.25
H,0.8,10,10,0.4285735288310255,0.5741907965774478,0.7077809207738361,0.14561726774642225,15,30,40,10,0.25
H,0.8,10,11,0.5367078458643435,0.739480974558845,0.7691000305848298,0.20277312869450148,15,30,40,10,0.25
H,0.8,10,12,0.41861231502283786,0.6781775866951876,0.73287901809679,0.2595652716723497,15,30,40,10,0.25
H,0.8,10,13,0.5402725144157804,0.6429758668463608,0.7119076135247315,0.10270335243058037,15,30,40,10,0.25
H,0.8,10,14,0.5386499806930704,0.7425380407039817,0.747733138698375,0.2038880600109113,15,30,40,10,0.25
H,0.8,10,15,0.41551278767299543,0.717580083784252,0.7322316774075819,0.30206729611125654,15,30,40,10,0.25
H,0.8,10,16,0.4016830566507806,0.7001284132346574,0.7288920741875878,0.2984453565838768,15,30,40,10,0.25
H,0.8,10,17,0.47230799174579186,0.6501152352591826,0.6981913320137098,0.17780724351339072,15,30,40,10,0.25
H,0.8,10,18,0.5495951215717052,0.6948281604799648,0.7765238798624357,0.14523303890825956,15,30,40,10,0.25
H,0.8,10,19,0.4587342615085805,0.6463718702462946,0.8142314625658903,0.18763760873771412,15,30,40,10,0.25
H,0.8,10,20,0.40105184930030796,0.6572153779731649,0.7337196362823083,0.2561635286728569,15,30,40,10,0.25
H,0.9,2,1,0.5893026333880261,0.6461093759475635,0.7621470263141785,0.05680674255953733,15,30,40,10,0.25
H,0.9,2,2,0.5345935454552294,0.7910446439342753,0.7910446439342753,0.2564510984790459,15,30,40,10,0.25
H,0.9,2,3,0.5665409161985269,0.7045682717496847,0.747144360749759,0.13802735555115786,15,30,40,10,0.25
H,0.9,2,4,0.428546773669808,0.7836549137434827,0.7836549137434827,0.35510814007367475,15,30,40,10,0.25
H,0.9,2,5,0.49562057037062324,0.6238148613638205,0.7541291135387415,0.12819429099319724,15,30,40,10,0.25
H,0.9,2,6,0.5864088904085788,0.7700883918654313,0.8007378809336798,0.18367950145685252,15,30,40,10,0.25
H,0.9,2,7,0.4072482887922438,0.77635187155199,0.7802079874900627,0.36910358275974625,15,30,40,10,0.25
H,0.9,2,8,0.3475889950486682,0.7720476314145078,0.8174568688443687,0.42445863636583964,15,30,40,10,0.25
H,0.9,2,9,0.4789132249302546,0.7835961564602787,0.7835961564602787,0.30468293153002407,15,30,40,10,0.25
H,0.9,2,10,0.42572060684375246,0.7185046179047746,0.7185046179047746,0.29278401106102214,15,30,40,10,0.25
H,0.9,2,11,0.5079070185480022,0.629439959922095,0.7325418660427154,0.12153294137409276,15,30,40,10,0.25
H,0.9,2,12,0.4486023299221801,0.6441730609894294,0.7813309018914251,0.19557073106724931,15,30,40,10,0.25
H,0.9,2,13,0.41361919210646864,0.7225384065507915,0.754840501428818,0.30891921444432285,15,30,40,10,0.25
H,0.9,2,14,0.49114879818290075,0.6917034106954743,0.721642582091673,0.2005546125125735,15,30,40,10,0.25
H,0.9,2,15,0.47185969700945535,0.6242818546147985,0.7601493029599812,0.1524221576053431,15,30,40,10,0.25
H,0.9,2,16,0.5236007617475071,0.7454047799741478,0.7607564156573939,0.22180401822664064,15,30,40,10,0.25
H,0.9,2,17,0.3954626052291281,0.60019680789639,0.6635009958319027,0.2047342026672619,15,30,40,10,0.25
H,0.9,2,18,0.3902896710274657,0.7136070942543813,0.8214650350736036,0.3233174232269156,15,30,40,10,0.25
H,0.9,2,19,0.5416858345590564,0.6320821829992163,0.7761246180902507,0.09039634844015987,15,30,40,10,0.25
H,0.9,2,20,0.44606389709946465,0.6631208463076838,0.7948338530712533,0.2170569492082191,15,30,40,10,0.25
H,0.9,5,1,0.5907127411905436,0.7593091867040889,0.7593091867040889,0.16859644551354525,15,30,40,10,0.25
H,0.9,5,2,0.44499327208026673,0.7104194335766381,0.7397282399235479,0.2654261614963713,15,30,40,10,0.25
H,0.9,5,3,0.39296439342751355,0.7226217807024151,0.7888927299087293,0.32965738727490157,15,30,40,10,0.25
H,0.9,5,4,0.6329182254779855,0.6824253319159737,0.7704264023690393,0.04950710643798817,15,30,40,10,0.25
H,0.9,5,5,0.5044284160930207,0.6833320827970162,0.7577543317748104,0.1789036667039955,15,30,40,10,0.25
H,0.9,5,6,0.5316512002115499,0.7023823905069845,0.7545344957525646,0.1707311902954346,15,30,40,10,0.25
H,0.9,5,7,0.4716754813976044,0.6690773009083869,0.820366169873156,0.1974018195107825,15,30,40,10,0.25
H,0.9,5,8,0.35531369227094367,0.6809716018049304,0.7085836891411161,0.32565790953398677,15,30,40,10,0.25
H,0.9,5,9,0.516737649713963,0.5894066209679757,0.680831547304294,0.07266897125401273,15,30,40,10,0.25
H,0.9,5,10,0.5005129895732693,0.6501579307188423,0.7477832687221547,0.14964494114557303,15,30,40,10,0.25
H,0.9,5,11,0.3867138027775615,0.607627358726004,0.73498077463259,0.22091355594844253,15,30,40,10,0.25
H,0.9,5,12,0.5494710944314388,0.6084903094827737,0.7732295465932798,0.059019215051334895,15,30,40,10,0.25
H,0.9,5,13,0.5165740405786247,0.6953570743805042,0.7730322610128614,0.17878303380187954,15,30,40,10,0.25
H,0.9,5,14,0.5681989367465528,0.7629915294888571,0.7845342039153097,0.19479259274230432,15,30,40,10,0.25
H,0.9,5,15,0.5349707004133423,0.6631551000471003,0.7259949540755469,0.12818439963375805,15,30,40,10,0.25
H,0.9,5,16,0.49598104177316327,0.6898107263442947,0.7522100178275085,0.19382968457113148,15,30,40,10,0.25
H,0.9,5,17,0.5155743635898331,0.6591030849918852,0.7170355947947539,0.14352872140205208,15,30,40,10,0.25
H,0.9,5,18,0.5295257018653007,0.6359159762313786,0.7745718038010946,0.10639027436607795,15,30,40,10,0.25
H,0.9,5,19,0.6121820986552683,0.6720525946119315,0.7516116756525556,0.05987049595666316,15,30,40,10,0.25
H,0.9,5,20,0.5330955404693394,0.6967944391910171,0.7075346680422746,0.16369889872167775,15,30,40,10,0.25
H,0.9,10,1,0.3766351941071686,0.6403810096729692,0.7260663225784562,0.26374581556580057,15,30,40,10,0.25
H,0.9,10,2,0.48381846778240445,0.6287010799501501,0.7165769458989364,0.14488261216774567,15,30,40,10,0.25
H,0.9,10,3,0.5975293215867746,0.6570877705828153,0.7257758312989377,0.05955844899604068,15,30,40,10,0.25
H,0.9,10,4,0.4686650562404821,0.7109713022043606,0.7333029560989253,0.24230624596387845,15,30,40,10,0.25
H,0.9,10,5,0.49167162058848535,0.6222015814726364,0.7099847765267244,0.13052996088415103,15,30,40,10,0.25
H,0.9,10,6,0.44406653668553225,0.6668247307332488,0.7659689714851375,0.22275819404771652,15,30,40,10,0.25
H,0.9,10,7,0.4998281301677369,0.6210437856759811,0.7632661548470066,0.12121565550824415,15,30,40,10,0.25
H,0.9,10,8,0.5087284867104478,0.6902943014392755,0.7305794511293011,0.1815658147288277,15,30,40,10,0.25
H,0.9,10,9,0.4632900234577932,0.694533238444458,0.694533238444458,0.23124321498666484,15,30,40,10,0.25
H,0.9,10,10,0.4712116879102608,0.593322141323414,0.7215829160142714,0.12211045341315319,15,30,40,10,0.25
H,0.9,10,11,0.476024641715827,0.6685093583660594,0.7209203394461146,0.19248471665023242,15,30,40,10,0.25
H,0.9,10,12,0.4573095300221843,0.6638279216114706,0.7507692723368401,0.20651839158928637,15,30,40,10,0.25
H,0.9,10,13,0.5412544717586851,0.6691554324637503,0.7351367246803834,0.12790096070506518,15,30,40,10,0.25
H,0.9,10,14,0.5954880477341258,0.6729403945729194,0.7228686533189931,0.07745234683879365,15,30,40,10,0.25
H,0.9,10,15,0.5847038787808673,0.6525047958011243,0.7363380177695552,0.06780091702025703,15,30,40,10,0.25
H,0.9,10,16,0.6302058853318661,0.6828085175790194,0.7338947967483793,0.052602632247153336,15,30,40,10,0.25
H,0.9,10,17,0.5567285387815618,0.704562512256809,0.7283715902016217,0.14783397347524718,15,30,40,10,0.25
H,0.9,10,18,0.4730742458628551,0.7043457987007951,0.7183230051563415,0.23127155283793993,15,30,40,10,0.25
H,0.9,10,19,0.663859994297267,0.6764335043168409,0.7719287797424743,0.012573510019573853,15,30,40,10,0.25
H,0.9,10,20,0.5814298079943122,0.637195147954089,0.721381013029654,0.05576533995977684,15,30,40,10,0.25
Hy,0.1,2,1,0.5125354985926414,0.749421704297047,0.749421704297047,0.23688620570440566,15,30,40,10,0.25
Hy,0.1,2,2,0.5020518231755563,0.6840776071131011,0.7567796341920789,0.18202578393754476,15,30,40,10,0.25
Hy,0.1,2,3,0.5106508711169839,0.5103771668468033,0.6122662956095555,-0.00027370427018058585,15,30,40,10,0.25
Hy,0.1,2,4,0.3117564104636103,0.5518786488297305,0.7497198667405311,0.24012223836612018,15,30,40,10,0.25
Hy,0.1,2,5,0.5314966296158133,0.5663178550633388,0.7006361788089447,0.03482122544752542,15,30,40,10,0.25
Hy,0.1,2,6,0.4407574694666531,0.4967073708897532,0.7580932795574286,0.05594990142310008,15,30,40,10,0.25
Hy,0.1,2,7,0.5640082995846468,0.3766063328970997,0.6311349417277045,-0.1874019666875471,15,30,40,10,0.25
Hy,0.1,2,8,0.399261894639887,0.5490993051542365,0.6745442510132573,0.14983741051434957,15,30,40,10,0.25
Hy,0.1,2,9,0.4590322283634716,0.5622040722182672,0.649182320101226,0.10317184385479561,15,30,40,10,0.25
Hy,0.1,2,10,0.6156416532173985,0.5293115859177788,0.6739168832959099,-0.08633006729961967,15,30,40,10,0.25
Hy,0.1,2,11,0.3056453608054412,0.6553062465585116,0.6973094547239067,0.34966088575307036,15,30,40,10,0.25
Hy,0.1,2,12,0.4557641917409231,0.4529305589810449,0.6206396848314402,-0.0028336327598781907,15,30,40,10,0.25
Hy,0.1,2,13,0.611185218698338,0.5932021812524948,0.721062687951463,-0.017983037445843175,15,30,40,10,0.25
Hy,0.1,2,14,0.5781826178094026,0.5818032635663404,0.5964381203311996,0.003620645756937768,15,30,40,10,0.25
Hy,0.1,2,15,0.5134217472059412,0.6401946664999889,0.6920558812809383,0.12677291929404766,15,30,40,10,0.25
Hy,0.1,2,16,0.6041254244104539,0.5928624502056651,0.6758630516188575,-0.011262974204788834,15,30,40,10,0.25
Hy,0.1,2,17,0.4361883668244048,0.7478928172677686,0.797420594401797,0.31170445044336376,15,30,40,10,0.25
Hy,0.1,2,18,0.4804700064625002,0.6788479954816684,0.7712670108857017,0.1983779890191682,15,30,40,10,0.25
Hy,0.1,2,19,0.3979586104380368,0.6692942674379931,0.7686440177555836,0.2713356569999563,15,30,40,10,0.25
Hy,0.1,2,20,0.5484511982042694,0.5996072471198818,0.6737437730012632,0.05115604891561243,15,30,40,10,0.25
Hy,0.1,5,1,0.48737683063609627,0.4576350195598579,0.732002703309168,-0.029741811076238356,15,30,40,10,0.25
Hy,0.1,5,2,0.5303832582971131,0.5167469889531551,0.7735316598142039,-0.013636269343958007,15,30,40,10,0.25
Hy,0.1,5,3,0.6237108874233187,0.5638861565388105,0.6394487579390997,-0.05982473088450824,15,30,40,10,0.25
Hy,0.1,5,4,0.49365339606554975,0.6515817456293458,0.6515817456293458,0.15792834956379603,15,30,40,10,0.25
Hy,0.1,5,5,0.5988741422896192,0.7738910960799784,0.7738910960799784,0.1750169537903592,15,30,40,10,0.25
Hy,0.1,5,6,0.6004609739334419,0.5702428343435532,0.7105566591070206,-0.030218139589888726,15,30,40,10,0.25
Hy,0.1,5,7,0.4672792533299504,0.5823876465757294,0.720948329406493,0.11510839324577898,15,30,40,10,0.25
Hy,0.1,5,8,0.3799152874177953,0.4298408670236698,0.6779627851421789,0.049925579605874515,15,30,40,10,0.25
Hy,0.1,5,9,0.5461265282269877,0.5764905847434987,0.6047935159208737,0.030364056516510973,15,30,40,10,0.25
Hy,0.1,5,10,0.547106937283661,0.688648663845662,0.7157194181913077,0.14154172656200104,15,30,40,10,0.25
Hy,0.1,5,11,0.5480753715359784,0.5374965360218427,0.6694035959121317,-0.010578835514135743,15,30,40,10,0.25
Hy,0.1,5,12,0.5463679246748563,0.6391872581002795,0.6391872581002795,0.09281933342542326,15,30,40,10,0.25
Hy,0.1,5,13,0.49865641044064757,0.6481606571233236,0.7109670753807897,0.14950424668267603,15,30,40,10,0.25
Hy,0.1,5,14,0.4989891867508092,0.7215986301221571,0.7487435527948795,0.22260944337134786,15,30,40,10,0.25
Hy,0.1,5,15,0.5154051990280959,0.5885338379587243,0.7268515080951564,0.07312863893062838,15,30,40,10,0.25
Hy,0.1,5,16,0.5397129686170723,0.5340256567203261,0.7262498556488526,-0.0056873118967462055,15,30,40,10,0.25
Hy,0.1,5,17,0.5615192122541067,0.6382361224620664,0.6968681478693514,0.07671691020795968,15,30,40,10,0.25
Hy,0.1,5,18,0.4875839968229761,0.5208897331195901,0.6687718906878651,0.033305736296613986,15,30,40,10,0.25
Hy,0.1,5,19,0.5604835045925827,0.6591068937696997,0.8281356655515212,0.098623389177117,15,30,40,10,0.25
Hy,0.1,5,20,0.42922956265904044,0.5728019742483688,0.6506276703455937,0.14357241158932832,15,30,40,10,0.25
Hy,0.1,10,1,0.5703198262052117,0.5593258195105834,0.6813903751329073,-0.010994006694628355,15,30,40,10,0.25
Hy,0.1,10,2,0.5128344255121704,0.548788168119692,0.6054153387817028,0.0359537426075216,15,30,40,10,0.25
Hy,0.1,10,3,0.549967524178634,0.5470793610534712,0.7138875572665934,-0.0028881631251628237,15,30,40,10,0.25
Hy,0.1,10,4,0.4825296772551749,0.6132234048311559,0.6831462728981563,0.13069372757598097,15,30,40,10,0.25
Hy,0.1,10,5,0.5789895462385708,0.4776710881215959,0.663367472902216,-0.10131845811697487,15,30,40,10,0.25
Hy,0.1,10,6,0.544639988514082,0.5025113837442114,0.6087201328456529,-0.04212860476987057,15,30,40,10,0.25
Hy,0.1,10,7,0.6380435506882384,0.5560944476951202,0.6108177236996566,-0.0819491029931182,15,30,40,10,0.25
Hy,0.1,10,8,0.6255635995985097,0.6681297900144305,0.7081498147639588,0.0425661904159208,15,30,40,10,0.25
Hy,0.1,10,9,0.5469267157696619,0.49134801544013956,0.62280038138096,-0.055578700329522335,15,30,40,10,0.25
Hy,0.1,10,10,0.4983390703834149,0.5571093178389601,0.6105457040640145,0.05877024745554521,15,30,40,10,0.25
Hy,0.1,10,11,0.3967913485152254,0.5762009213530863,0.5762009213530863,0.1794095728378609,15,30,40,10,0.25
Hy,0.1,10,12,0.5070566967256871,0.548579877858528,0.6430361472188392,0.041523181132840925,15,30,40,10,0.25
Hy,0.1,10,13,0.44135948652768514,0.484841478291627,0.6347167685195166,0.04348199176394185,15,30,40,10,0.25
Hy,0.1,10,14,0.4742608987728079,0.576632715451475,0.669094479900522,0.10237181667866707,15,30,40,10,0.25
Hy,0.1,10,15,0.49822454402021366,0.6157648120675957,0.6157648120675957,0.11754026804738205,15,30,40,10,0.25
Hy,0.1,10,16,0.4446519091218801,0.559176639445791,0.6955550259251843,0.11452473032391092,15,30,40,10,0.25
Hy,0.1,10,17,0.5518167408057175,0.5644273032256184,0.5997429653267836,0.012610562419900884,15,30,40,10,0.25
Hy,0.1,10,18,0.4168166096281201,0.4825488886811728,0.6382619429217858,0.06573227905305268,15,30,40,10,0.25
Hy,0.1,10,19,0.5487977351731118,0.5691188823235859,0.6793872673927118,0.02032114715047406,15,30,40,10,0.25
Hy,0.1,10,20,0.4874974516471852,0.5650331099559116,0.5754417045491862,0.07753565830872639,15,30,40,10,0.25
Hy,0.2,2,1,0.4232718108813071,0.6493416884660883,0.7320247787838737,0.2260698775847812,15,30,40,10,0.25
Hy,0.2,2,2,0.5810336020045147,0.5448579212458049,0.703518387388311,-0.036175680758709805,15,30,40,10,0.25
Hy,0.2,2,3,0.5863110629151055,0.5812191710147377,0.7066230117133351,-0.00509189190036774,15,30,40,10,0.25
Hy,0.2,2,4,0.527834003949556,0.7742127011053821,0.7778126590099738,0.24637869715582605,15,30,40,10,0.25
Hy,0.2,2,5,0.46538945361272516,0.5070889585700153,0.7044977812792425,0.04169950495729019,15,30,40,10,0.25
Hy,0.2,2,6,0.6720484231447816,0.5818269667649762,0.6912663867403859,-0.09022145637980539,15,30,40,10,0.25
Hy,0.2,2,7,0.38826048296824583,0.6352974138208727,0.7074872992632896,0.24703693085262685,15,30,40,10,0.25
Hy,0.2,2,8,0.3689562050712076,0.519117030029413,0.7078775843465906,0.15016082495820543,15,30,40,10,0.25
Hy,0.2,2,9,0.6088098174335459,0.6127757730575658,0.735265361364467,0.003965955624019912,15,30,40,10,0.25
Hy,0.2,2,10,0.4574712847477418,0.5813918561210918,0.8234496227115354,0.12392057137335,15,30,40,10,0.25
Hy,0.2,2,11,0.26913333273472406,0.5545275540049679,0.6691786610527715,0.28539422127024383,15,30,40,10,0.25
Hy,0.2,2,12,0.49225039636209655,0.5230573247830796,0.7016516367448309,0.030806928420983093,15,30,40,10,0.25
Hy,0.2,2,13,0.5431117884039005,0.7375406606466018,0.8007240492718785,0.19442887224270133,15,30,40,10,0.25
Hy,0.2,2,14,0.3131260113179995,0.5962041946761882,0.7750597229931024,0.28307818335818874,15,30,40,10,0.25
Hy,0.2,2,15,0.6016377135334763,0.7602600706748939,0.7602600706748939,0.1586223571414176,15,30,40,10,0.25
Hy,0.2,2,16,0.5933782992408149,0.6249340463868175,0.7944696964593104,0.03155574714600262,15,30,40,10,0.25
Hy,0.2,2,17,0.44383741594838055,0.47419460438168975,0.5826335450652701,0.0303571884333092,15,30,40,10,0.25
Hy,0.2,2,18,0.37332862017171364,0.5041325883872574,0.6688748098848087,0.13080396821554374,15,30,40,10,0.25
Hy,0.2,2,19,0.518848665378269,0.5204728063938517,0.7310886398365651,0.0016241410155827252,15,30,40,10,0.25
Hy,0.2,2,20,0.534800586063448,0.5199413692749117,0.7301103672939846,-0.0148592167885363,15,30,40,10,0.25
Hy,0.2,5,1,0.38746579291961497,0.5843344536602662,0.685284292259672,0.19686866074065118,15,30,40,10,0.25
Hy,0.2,5,2,0.5437924513099386,0.6227257458420261,0.6521413041434083,0.07893329453208753,15,30,40,10,0.25
Hy,0.2,5,3,0.4722015606539277,0.4116341320815519,0.6698721495479381,-0.06056742857237579,15,30,40,10,0.25
Hy,0.2,5,4,0.5030219246910471,0.5378545793986336,0.7616014763768588,0.03483265470758645,15,30,40,10,0.25
Hy,0.2,5,5,0.5832835426646894,0.6578549332138546,0.7761794629900893,0.07457139054916517,15,30,40,10,0.25
Hy,0.2,5,6,0.4417697514739694,0.6058582547462831,0.7558638869339985,0.16408850327231367,15,30,40,10,0.25
Hy,0.2,5,7,0.47561383986267164,0.5234282077116406,0.7232070968507041,0.04781436784896892,15,30,40,10,0.25
Hy,0.2,5,8,0.4376114829768733,0.583238524164982,0.7535077095941063,0.1456270411881087,15,30,40,10,0.25
Hy,0.2,5,9,0.5841236567320135,0.6695486288828074,0.7408033624898203,0.08542497215079392,15,30,40,10,0.25
Hy,0.2,5,10,0.42252464230046216,0.6664525864986935,0.75306813899845,0.24392794419823138,15,30,40,10,0.25
Hy,0.2,5,11,0.547744223167747,0.6657407324171739,0.7425552437891644,0.11799650924942695,15,30,40,10,0.25
Hy,0.2,5,12,0.495468142646315,0.7071799460135155,0.7185121587301935,0.21171180336720052,15,30,40,10,0.25
Hy,0.2,5,13,0.5652127647201889,0.46485091245209775,0.7054542572216286,-0.10036185226809113,15,30,40,10,0.25
Hy,0.2,5,14,0.4736512802463314,0.6163146169237941,0.7238337644182731,0.14266333667746267,15,30,40,10,0.25
Hy,0.2,5,15,0.46162641789027353,0.6905986444310056,0.8057490736002537,0.22897222654073207,15,30,40,10,0.25
Hy,0.2,5,16,0.614567744373925,0.6837585973829896,0.6837585973829896,0.06919085300906458,15,30,40,10,0.25
Hy,0.2,5,17,0.41881407238577084,0.5219771260177302,0.6556948893216806,0.10316305363195932,15,30,40,10,0.25
Hy,0.2,5,18,0.48535643077330376,0.4154434063855748,0.7309813869110319,-0.06991302438772895,15,30,40,10,0.25
Hy,0.2,5,19,0.41449189500148,0.6065634055033191,0.7162547949585283,0.19207151050183913,15,30,40,10,0.25
Hy,0.2,5,20,0.33599351652784554,0.5670366212656327,0.7771146264191431,0.23104310473778716,15,30,40,10,0.25
Hy,0.2,10,1,0.33683252689837384,0.5708618776461727,0.6768661532200434,0.23402935074779885,15,30,40,10,0.25
Hy,0.2,10,2,0.46860498119182525,0.6297067175778919,0.7821322041143184,0.16110173638606662,15,30,40,10,0.25
Hy,0.2,10,3,0.5900725494674844,0.6282946738192877,0.7246051481426635,0.03822212435180328,15,30,40,10,0.25
Hy,0.2,10,4,0.39096673657197945,0.6570468284319877,0.7248492628995863,0.26608009186000825,15,30,40,10,0.25
Hy,0.2,10,5,0.3449649907422351,0.5682650690831598,0.6601507046135643,0.2233000783409247,15,30,40,10,0.25
Hy,0.2,10,6,0.5315569572543057,0.6280323114203158,0.6881172020600383,0.09647535416601005,15,30,40,10,0.25
Hy,0.2,10,7,0.5390014620930665,0.5984584428092997,0.7609275032525601,0.059456980716233176,15,30,40,10,0.25
Hy,0.2,10,8,0.4519689464464144,0.6383816619130542,0.7011082527422379,0.18641271546663984,15,30,40,10,0.25
Hy,0.2,10,9,0.450185246953829,0.6483296551590016,0.7406758278946037,0.19814440820517265,15,30,40,10,0.25
Hy,0.2,10,10,0.5531538239125695,0.5515141655044847,0.6328430263699627,-0.0016396584080847765,15,30,40,10,0.25
Hy,0.2,10,11,0.42344331319245776,0.457759287819879,0.6831457120933583,0.03431597462742125,15,30,40,10,0.25
Hy,0.2,10,12,0.5944009950676137,0.5717506539850884,0.7982849271936531,-0.022650341082525283,15,30,40,10,0.25
Hy,0.2,10,13,0.4881202806611341,0.5052224135846786,0.7179238818237583,0.017102132923544455,15,30,40,10,0.25
Hy,0.2,10,14,0.5210698771598452,0.7158495564940083,0.7231589007510314,0.19477967933416307,15,30,40,10,0.25
Hy,0.2,10,15,0.5055397095107571,0.5755181911713203,0.7009240634353096,0.0699784816605632,15,30,40,10,0.25
Hy,0.2,10,16,0.622804513101313,0.43198267091703474,0.6460122559975253,-0.19082184218427828,15,30,40,10,0.25
