structure,tau,K,seed,shock_every,initial_fitness,final_fitness
V,0.8,2,13,40,0.7012198592027123,0.7212300272403751
V,0.8,2,14,40,0.4777496875173732,0.7061888411394404
V,0.8,2,15,40,0.5006364154795695,0.7171836289941523
V,0.8,2,16,40,0.6042447022576595,0.7109838817380651
V,0.8,2,17,40,0.5439921456818194,0.7044632905303986
V,0.8,2,18,40,0.45679475268999137,0.6329371792992143
V,0.8,2,19,40,0.5420152192888129,0.6609251367256086
V,0.8,2,20,40,0.4414590372054083,0.6738117473415622
V,0.8,2,21,40,0.40785609805848205,0.6637143202810848
V,0.8,2,22,40,0.49942860565336844,0.7162944577079748
V,0.8,2,23,40,0.5242354959460113,0.7548326786577849
V,0.8,2,24,40,0.4869949762723487,0.69491828615214
V,0.8,2,25,40,0.4330623589989801,0.7686528933232112
V,0.8,2,26,40,0.5731329196407553,0.6849794090877157
V,0.8,2,27,40,0.576148548242783,0.6433891669077276
V,0.8,2,28,40,0.5954856025283827,0.6993512141757421
V,0.8,2,29,40,0.44043174376203564,0.704607266293059
V,0.8,2,30,40,0.6270279181225409,0.7670477311276531
V,0.8,5,1,40,0.47293556948094556,0.7125051119039654
V,0.8,5,2,40,0.6040927563793566,0.665162904314101
V,0.8,5,3,40,0.5206097738472167,0.6159229406852117
V,0.8,5,4,40,0.5028818356400883,0.6914398749055884
V,0.8,5,5,40,0.5148180521775341,0.7801097084260118
V,0.8,5,6,40,0.5998295980162947,0.7215768869309392
V,0.8,5,7,40,0.4361096964138948,0.7845705729630172
V,0.8,5,8,40,0.4869645998919913,0.6307762069864711
V,0.8,5,9,40,0.45617412068269464,0.763075200362506
V,0.8,5,10,40,0.44368461963238726,0.736360940619192
V,0.8,5,11,40,0.6131437957299527,0.6569949064130459
V,0.8,5,12,40,0.4812580115566778,0.6833864532857817
V,0.8,5,13,40,0.5160957535650156,0.618702548077393
V,0.8,5,14,40,0.4744839459079148,0.7118190869770404
V,0.8,5,15,40,0.49667374720897617,0.6953945447000376
V,0.8,5,16,40,0.47427044850777744,0.6609726934114571
V,0.8,5,17,40,0.4640430832344895,0.6858032377610587
V,0.8,5,18,40,0.5320009472475109,0.7792996091176143
V,0.8,5,19,40,0.4728538160464271,0.7360300379684428
V,0.8,5,20,40,0.5599550406830808,0.6123706688074716
V,0.8,5,21,40,0.5713889564586108,0.7340394812754866
V,0.8,5,22,40,0.3602864858303574,0.661801532251821
V,0.8,5,23,40,0.4879372437310645,0.7113608414654556
V,0.8,5,24,40,0.461698814332429,0.6687508852096646
V,0.8,5,25,40,0.570195103090293,0.6568809858048128
V,0.8,5,26,40,0.5543218175565802,0.7093560046191274
V,0.8,5,27,40,0.5503475059132689,0.6350948238064575
V,0.8,5,28,40,0.6967209659246282,0.675671818876914
V,0.8,5,29,40,0.5070884761256663,0.6635029330694403
V,0.8,5,30,40,0.37683803347745226,0.7527273223938162
V,0.8,10,1,40,0.3956915762469521,0.5882116083836214
V,0.8,10,2,40,0.5415762466279993,0.6155711405377419
V,0.8,10,3,40,0.5992269153146226,0.6708930134466846
V,0.8,10,4,40,0.5520819534786133,0.6267792862125842
V,0.8,10,5,40,0.4408388692667002,0.6946205170723687
V,0.8,10,6,40,0.5872764802155875,0.7083228240068677
V,0.8,10,7,40,0.5834237247792532,0.738925866890254
V,0.8,10,8,40,0.37997571400102104,0.6030845389194842
V,0.8,10,9,40,0.5627135396316908,0.7251423116356499
V,0.8,10,10,40,0.5563272007341566,0.6611306264841205
V,0.8,10,11,40,0.4797603977254692,0.6697487506178874
V,0.8,10,12,40,0.5824735267842347,0.7242918321774592
V,0.8,10,13,40,0.46724554227077125,0.684668545472017
V,0.8,10,14,40,0.4970789005617295,0.6982137650421225
V,0.8,10,15,40,0.6167733392722449,0.6554379890161711
V,0.8,10,16,40,0.41675064186625127,0.6259052277517768
V,0.8,10,17,40,0.4616594139765616,0.6223057686274527
V,0.8,10,18,40,0.5217190027659617,0.6559127977871745
V,0.8,10,19,40,0.5061013944098055,0.7003533505308623
V,0.8,10,20,40,0.5572179529864295,0.700555749476412
V,0.8,10,21,40,0.5055841996472485,0.7137605161541628
V,0.8,10,22,40,0.3814868361661379,0.6975811256692814
V,0.8,10,23,40,0.5335668747691824,0.6751270019591634
V,0.8,10,24,40,0.4325681832162895,0.695760566290525
V,0.8,10,25,40,0.4467818432084808,0.6776116286253852
V,0.8,10,26,40,0.4237025187621243,0.672478924273139
V,0.8,10,27,40,0.5427345117113241,0.6421746818368103
V,0.8,10,28,40,0.4907388162489578,0.5785351759176464
V,0.8,10,29,40,0.3534006447146211,0.6554009636757764
V,0.8,10,30,40,0.6024194683994729,0.6076122155767835
V,0.2,2,1,20,0.544107156271231,0.6494959870684686
V,0.2,2,2,20,0.5677410359607772,0.668598259585832
V,0.2,2,3,20,0.5729046846959316,0.674759648009475
V,0.2,2,4,20,0.528116489178464,0.6238373027661834
V,0.2,2,5,20,0.4889912668120797,0.7536897453698811
V,0.2,2,6,20,0.5609381216924899,0.6130618148919018
V,0.2,2,7,20,0.47953488110058357,0.6720170430672876
V,0.2,2,8,20,0.40501957619763646,0.7987197668241984
V,0.2,2,9,20,0.46669143681364217,0.7606114588844942
V,0.2,2,10,20,0.38642817992430073,0.6857022172543014
V,0.2,2,11,20,0.36046377736647217,0.5904529709387941
V,0.2,2,12,20,0.4154909456819093,0.5732468761999975
V,0.2,2,13,20,0.47883784908623844,0.703378351218672
V,0.2,2,14,20,0.36546431430865395,0.734805934659398
V,0.2,2,15,20,0.4905315114787031,0.7142900392363136
V,0.2,2,16,20,0.5446337040815119,0.6960402393526094
V,0.2,2,17,20,0.5106779224230883,0.5964801429773213
V,0.2,2,18,20,0.4073723061143327,0.6655942498422994
V,0.2,2,19,20,0.49485775602696314,0.586387464584633
V,0.2,2,20,20,0.5996503526749322,0.6588415268622302
V,0.2,2,21,20,0.4685497084015719,0.6807731661435183
V,0.2,2,22,20,0.41723107092926737,0.7476837738758385
V,0.2,2,23,20,0.6870131687063005,0.7693028315512304
V,0.2,2,24,20,0.3045927834872261,0.6599329344581125
V,0.2,2,25,20,0.5611627482979734,0.6965738623734834
V,0.2,2,26,20,0.5431770895814909,0.6908817538983766
V,0.2,2,27,20,0.5407908819194944,0.7103997109527855
V,0.2,2,28,20,0.5393474757775931,0.6485035049654153
V,0.2,2,29,20,0.5337020672096617,0.6913835026747577
V,0.2,2,30,20,0.47494795502987397,0.654539601201007
V,0.2,5,1,20,0.6558745419460728,0.6526219794110237
V,0.2,5,2,20,0.555226211250332,0.7095323896015591
V,0.2,5,3,20,0.4663754293552645,0.6145394680008816
V,0.2,5,4,20,0.5986984967195418,0.5847808634618769
V,0.2,5,5,20,0.4585284741188331,0.7434045950814657
V,0.2,5,6,20,0.37251660225124456,0.6123194744541102
V,0.2,5,7,20,0.5492972563536352,0.6549770631632104
V,0.2,5,8,20,0.48983848457871815,0.6945630608972225
V,0.2,5,9,20,0.481312720104499,0.6346149826303867
V,0.2,5,10,20,0.376250167803056,0.7119818252771689
V,0.2,5,11,20,0.613691172348558,0.6392000339581602
V,0.2,5,12,20,0.5227188305686558,0.7435110814436812
V,0.2,5,13,20,0.5178314553953879,0.7215381830007181
V,0.2,5,14,20,0.5418671437732742,0.6823029145296824
V,0.2,5,15,20,0.5272257165707618,0.6855784814082242
V,0.2,5,16,20,0.5848556545602629,0.6654654930349437
V,0.2,5,17,20,0.5173992002922125,0.6329873982343555
V,0.2,5,18,20,0.5308277973501686,0.606189845354428
V,0.2,5,19,20,0.4605263343457356,0.7209117650840304
V,0.2,5,20,20,0.4947810016999644,0.7059802964743633
V,0.2,5,21,20,0.45793629067683206,0.6893998410541163
V,0.2,5,22,20,0.43657524590644353,0.7013150726840455
V,0.2,5,23,20,0.45597387289753943,0.7371623596161293
V,0.2,5,24,20,0.4173927000335956,0.6161402522418711
V,0.2,5,25,20,0.5906341020879022,0.6938750689883411
V,0.2,5,26,20,0.49088438733117035,0.6559225761492784
V,0.2,5,27,20,0.5040291749958545,0.6629432040010076
V,0.2,5,28,20,0.47100927723814484,0.7292156898017796
V,0.2,5,29,20,0.571575538321662,0.7218304130956305
V,0.2,5,30,20,0.4279759811158403,0.711107941365928
V,0.2,10,1,20,0.5586932994631282,0.649123550349618
V,0.2,10,2,20,0.4705944937750433,0.6720678636326965
V,0.2,10,3,20,0.552477621811003,0.6574733932041316
V,0.2,10,4,20,0.5758040136815236,0.6517597892734867
V,0.2,10,5,20,0.6212166456999155,0.6586440540252776
V,0.2,10,6,20,0.4359929258473842,0.6758244885078081
V,0.2,10,7,20,0.3539134364490112,0.6834131065914447
V,0.2,10,8,20,0.7259396175581522,0.5976958822915388
V,0.2,10,9,20,0.5275766278440567,0.7116487839011125
V,0.2,10,10,20,0.5776404602325268,0.640403477364986
V,0.2,10,11,20,0.48614637008218775,0.683794030970258
V,0.2,10,12,20,0.45426765659915314,0.6374891690489967
V,0.2,10,13,20,0.6454961720087571,0.7466492071339693
V,0.2,10,14,20,0.37805911264888986,0.7314363235437981
V,0.2,10,15,20,0.39393308962577245,0.5979899655389743
V,0.2,10,16,20,0.5225058808550745,0.6438780169555574
V,0.2,10,17,20,0.4664365612140638,0.6161437569776826
V,0.2,10,18,20,0.4007807532497966,0.6092104773399271
V,0.2,10,19,20,0.46564761352689893,0.6530065836294489
V,0.2,10,20,20,0.36121509082921677,0.6447426867595307
V,0.2,10,21,20,0.6142847778630863,0.6689559967177091
V,0.2,10,22,20,0.5013463931034432,0.6300345824450083
V,0.2,10,23,20,0.522644967667543,0.6956010906519765
V,0.2,10,24,20,0.6213838589623341,0.6218388483758635
V,0.2,10,25,20,0.5908507023174944,0.6048617477820935
V,0.2,10,26,20,0.562653322355372,0.6755079666636425
V,0.2,10,27,20,0.4436102996881543,0.6735417618934832
V,0.2,10,28,20,0.47358175865337265,0.659784830025128
V,0.2,10,29,20,0.5351983404985945,0.6491809035009618
V,0.2,10,30,20,0.5761919434213553,0.6856747776185386
V,0.5,2,1,20,0.48580824724893984,0.7030146448023656
V,0.5,2,2,20,0.570048955621774,0.6045043627813249
V,0.5,2,3,20,0.44547397681575684,0.7988658129100786
V,0.5,2,4,20,0.47961163702752685,0.6156227748578119
V,0.5,2,5,20,0.4510561704201744,0.7196045274786633
V,0.5,2,6,20,0.4867773617046748,0.6918735796597865
V,0.5,2,7,20,0.47069949197570027,0.638400666242628
V,0.5,2,8,20,0.5535604289156763,0.6948602562709192
V,0.5,2,9,20,0.5368595666871013,0.644454147503924
V,0.5,2,10,20,0.4502942250635123,0.6723237397699756
V,0.5,2,11,20,0.4667503595057122,0.7733978250982257
V,0.5,2,12,20,0.5122923152812191,0.7490209463074383
V,0.5,2,13,20,0.46318336913510405,0.7591702678778426
V,0.5,2,14,20,0.5667844776372436,0.7114428500555745
V,0.5,2,15,20,0.5550021963357054,0.6234200178404926
V,0.5,2,16,20,0.4581878506331159,0.6854420460114702
V,0.5,2,17,20,0.45733309109627646,0.6973298613042839
V,0.5,2,18,20,0.5925847722752339,0.7545845760424928
V,0.5,2,19,20,0.4600142353206031,0.6226976866159671
V,0.5,2,20,20,0.5754355788025037,0.7005184354602341
V,0.5,2,21,20,0.4905905447405025,0.6526084263631855
V,0.5,2,22,20,0.606541193117127,0.6583360229184525
V,0.5,2,23,20,0.41859246598638605,0.7417664605389525
V,0.5,2,24,20,0.49755264044261943,0.5891032969642203
V,0.5,2,25,20,0.4689619335933783,0.6750887479423237
V,0.5,2,26,20,0.46121972295987995,0.7045621199476141
V,0.5,2,27,20,0.6329553504828218,0.6908949742898477
V,0.5,2,28,20,0.49041103879752085,0.7651965085537407
V,0.5,2,29,20,0.4603472318825909,0.6805621968766586
V,0.5,2,30,20,0.4700466866775931,0.6949742584359377
V,0.5,5,1,20,0.37525758451112595,0.7630739900999014
V,0.5,5,2,20,0.44363066497285963,0.6992591557751766
V,0.5,5,3,20,0.5012100197326438,0.6511863186416658
V,0.5,5,4,20,0.47103158262007194,0.6515539893994001
V,0.5,5,5,20,0.35469651876478614,0.6552978138373987
V,0.5,5,6,20,0.5249716690152321,0.6064251231412314
V,0.5,5,7,20,0.45661201402918244,0.6221030726142941
V,0.5,5,8,20,0.5368756663027707,0.6604478951852953
V,0.5,5,9,20,0.5512760985138571,0.7167327066083716
V,0.5,5,10,20,0.5684092646151012,0.6423387693804432
V,0.5,5,11,20,0.5635759028582313,0.6085317013533494
V,0.5,5,12,20,0.5324291061962556,0.7152723364021903
V,0.5,5,13,20,0.5104722001226748,0.7631728507017905
V,0.5,5,14,20,0.5851089117932589,0.6498857516593227
V,0.5,5,15,20,0.5053433040281602,0.6802535577963545
V,0.5,5,16,20,0.5261112191597775,0.7295775585938213
V,0.5,5,17,20,0.4241757788575677,0.6908543571745588
V,0.5,5,18,20,0.6291777973065656,0.6760193113755136
V,0.5,5,19,20,0.5173351767392528,0.6803824412560473
V,0.5,5,20,20,0.5785365722766892,0.6924177930238482
V,0.5,5,21,20,0.503798183692253,0.6843137447882971
V,0.5,5,22,20,0.42613151265829574,0.5963281621600596
V,0.5,5,23,20,0.5621087434174956,0.7184383805700878
V,0.5,5,24,20,0.6105829766309948,0.6669127240369441
V,0.5,5,25,20,0.5183640094474049,0.681815273726098
V,0.5,5,26,20,0.5601928589491928,0.6679441375617575
V,0.5,5,27,20,0.5298928077770468,0.6707578177978791
V,0.5,5,28,20,0.6017404080648169,0.6279203863811241
V,0.5,5,29,20,0.5480378706253047,0.6603233382037001
V,0.5,5,30,20,0.5957467595592348,0.7468281253210608
V,0.5,10,1,20,0.4763289341420664,0.6837191478154511
V,0.5,10,2,20,0.5355860519975995,0.6410763628570436
V,0.5,10,3,20,0.5209357581032527,0.683633448844167
V,0.5,10,4,20,0.5148273110256781,0.6913352138589872
V,0.5,10,5,20,0.5215950229906223,0.5212783137486842
V,0.5,10,6,20,0.516161920260514,0.6746431050534251
V,0.5,10,7,20,0.572173829137826,0.6589431224081069
V,0.5,10,8,20,0.4874615511244597,0.7110827511684226
V,0.5,10,9,20,0.6073242013686733,0.6781895341983211
V,0.5,10,10,20,0.45579106922512036,0.6651118966536433
V,0.5,10,11,20,0.6508655254302703,0.6944734542263002
V,0.5,10,12,20,0.5551690082391673,0.6172240615460362
V,0.5,10,13,20,0.44907743735538863,0.6698417551810668
V,0.5,10,14,20,0.5814455094314582,0.6983407926229915
V,0.5,10,15,20,0.45649673156360293,0.6930962532853779
V,0.5,10,16,20,0.4759425742452911,0.6474093547276039
V,0.5,10,17,20,0.5261454051937419,0.6855260320321628
V,0.5,10,18,20,0.5298413136444852,0.7410742445476729
V,0.5,10,19,20,0.4716734740230521,0.6585517223493517
V,0.5,10,20,20,0.4743794469400632,0.6724298580427289
V,0.5,10,21,20,0.5099637208773402,0.655930205408449
V,0.5,10,22,20,0.4785268724564832,0.654380171470459
V,0.5,10,23,20,0.5220488611541058,0.6609252147171212
V,0.5,10,24,20,0.29054099087145907,0.6186930636398736
V,0.5,10,25,20,0.5814095672668437,0.6834660976687899
V,0.5,10,26,20,0.5594723583364974,0.6970600669166871
V,0.5,10,27,20,0.48269222091827724,0.6529309392465955
V,0.5,10,28,20,0.5082793008009342,0.6747233113897162
V,0.5,10,29,20,0.3558138868876106,0.6691383480175989
V,0.5,10,30,20,0.5561919222201603,0.6831530579523559
V,0.8,2,1,20,0.44265704638691405,0.6621080338168456
V,0.8,2,2,20,0.5260462334580354,0.6564542300242496
V,0.8,2,3,20,0.4658324196012368,0.6927625156407616
V,0.8,2,4,20,0.48571311241745985,0.7065474355641675
V,0.8,2,5,20,0.5010225332599708,0.5909021117810399
V,0.8,2,6,20,0.630105754986267,0.7619546823008861
V,0.8,2,7,20,0.5167570590505025,0.639547593847654
V,0.8,2,8,20,0.3346131456068306,0.7481008198737163
V,0.8,2,9,20,0.4699688146625053,0.6090796739695497
V,0.8,2,10,20,0.4406372756511942,0.7133879512530571
V,0.8,2,11,20,0.41835813163683855,0.6931813101574292
V,0.8,2,12,20,0.44281410512783764,0.6086864564534991
V,0.8,2,13,20,0.5264398603248216,0.8160000874516631
V,0.8,2,14,20,0.48685954379041757,0.6306349027180169
V,0.8,2,15,20,0.4996370477259521,0.7257792747333641
V,0.8,2,16,20,0.4532770445798798,0.6735785319497202
V,0.8,2,17,20,0.4626454996908886,0.6306919108393217
V,0.8,2,18,20,0.5065808851360694,0.6431442268308185
V,0.8,2,19,20,0.5884059065766459,0.6382179958945002
V,0.8,2,20,20,0.5040040486404052,0.7099991604521949
V,0.8,2,21,20,0.5699500060107136,0.6957953689816379
V,0.8,2,22,20,0.6516415355322348,0.6707897165974892
V,0.8,2,23,20,0.2675127742690003,0.7413481880611824
V,0.8,2,24,20,0.3737656442019936,0.704293395424441
V,0.8,2,25,20,0.5559277946282921,0.7380167791265367
V,0.8,2,26,20,0.5981406726241699,0.7204161571200527
V,0.8,2,27,20,0.668457090590417,0.7055995216040308
V,0.8,2,28,20,0.6587045234128929,0.723722694730091
V,0.8,2,29,20,0.3787601262775422,0.6996127124813781
V,0.8,2,30,20,0.5388529106258475,0.7132373415910258
V,0.8,5,1,20,0.5324194656471006,0.6375236346901815
V,0.8,5,2,20,0.5308466578454204,0.6928116552433019
V,0.8,5,3,20,0.4204161699141849,0.6943665149486546
V,0.8,5,4,20,0.5271400771009888,0.6790344597381434
V,0.8,5,5,20,0.39540122402968264,0.6652593472369238
V,0.8,5,6,20,0.5841117634917109,0.6903139543254428
V,0.8,5,7,20,0.41293872440139434,0.6777086041679876
V,0.8,5,8,20,0.46869112280775244,0.6372819761054458
V,0.8,5,9,20,0.6476844586488792,0.66828638462299
V,0.8,5,10,20,0.4095499270132303,0.6789983815338575
V,0.8,5,11,20,0.5740963121379238,0.7166953782206024
V,0.8,5,12,20,0.5222526924340546,0.6875631470407603
V,0.8,5,13,20,0.48988359465179027,0.6943207817830885
V,0.8,5,14,20,0.5115156692893463,0.6564853652571963
V,0.8,5,15,20,0.5443826141718271,0.7155111195889539
V,0.8,5,16,20,0.5360818337076716,0.6968344158781813
V,0.8,5,17,20,0.39591601943283605,0.6434875113996962
V,0.8,5,18,20,0.5293859327636147,0.6859845045372222
V,0.8,5,19,20,0.570404675196747,0.7753162263797396
V,0.8,5,20,20,0.47215947442631284,0.7587089346508817
V,0.8,5,21,20,0.40406964163424536,0.6903211063466593
V,0.8,5,22,20,0.49671696766573675,0.7260853767395893
V,0.8,5,23,20,0.49714613146586273,0.6518840449114326
V,0.8,5,24,20,0.5866486411880424,0.6556144514937982
V,0.8,5,25,20,0.4865820873565965,0.6501269368866468
V,0.8,5,26,20,0.4556253536689425,0.695988655098308
V,0.8,5,27,20,0.5321073835249336,0.5869497797802494
V,0.8,5,28,20,0.4477296690787019,0.7485816053634952
V,0.8,5,29,20,0.5273850818869652,0.6575203631636807
V,0.8,5,30,20,0.6254458140865683,0.7836892964504281
V,0.8,10,1,20,0.6723800048397915,0.6633618727304234
V,0.8,10,2,20,0.4294305558467197,0.6742405654175638
V,0.8,10,3,20,0.5719033804189819,0.615136967112606
V,0.8,10,4,20,0.48627349721390367,0.7003902819947787
V,0.8,10,5,20,0.6227113823477364,0.6898887182600693
V,0.8,10,6,20,0.4459699761791924,0.6131392704336254
V,0.8,10,7,20,0.5335101096016843,0.7015920471359112
V,0.8,10,8,20,0.5537886357600996,0.6387715701279609
V,0.8,10,9,20,0.4235176606118882,0.7888718134691703
V,0.8,10,10,20,0.41780899127968957,0.6673253545747992
V,0.8,10,11,20,0.43903107379344314,0.6873831399574626
V,0.8,10,12,20,0.4799153987708779,0.6704196246392959
V,0.8,10,13,20,0.508846691367938,0.6888656540780549
V,0.8,10,14,20,0.4882609842069911,0.695060561851403
V,0.8,10,15,20,0.3851714006045816,0.6870032843538764
V,0.8,10,16,20,0.5551091421098515,0.6330942153183846
V,0.8,10,17,20,0.4771510599557507,0.6666281097529905
V,0.8,10,18,20,0.41634974171922845,0.6633163426283138
V,0.8,10,19,20,0.47181503715305073,0.6893334656377136
V,0.8,10,20,20,0.5137906685790969,0.6697460215784434
V,0.8,10,21,20,0.45596694901149953,0.6814601875164369
V,0.8,10,22,20,0.5247150806043033,0.5869442409767447
V,0.8,10,23,20,0.46463071178075865,0.6613624257004515
V,0.8,10,24,20,0.5404839366493973,0.6937604496559443
V,0.8,10,25,20,0.5346014280181287,0.6251697038299903
V,0.8,10,26,20,0.48105658796019785,0.7076736113930049
V,0.8,10,27,20,0.4079384773195464,0.6868483818737853
V,0.8,10,28,20,0.35866931286724757,0.7081156910851938
V,0.8,10,29,20,0.4928009125321931,0.648841365248859
V,0.8,10,30,20,0.5588986791260896,0.6344541679364004
V,0.2,2,1,10,0.5672733181937756,0.7695922478315345
V,0.2,2,2,10,0.5421964659528864,0.59372331797829
V,0.2,2,3,10,0.5733954496251227,0.6694280940341671
V,0.2,2,4,10,0.4684643163930094,0.7358411787915087
V,0.2,2,5,10,0.5826571847207141,0.637764710087482
V,0.2,2,6,10,0.608787816034431,0.6819814646984
V,0.2,2,7,10,0.507792131134816,0.7265280501424752
V,0.2,2,8,10,0.5032782031633067,0.7002881298392957
V,0.2,2,9,10,0.5038321487665722,0.6813109163269999
V,0.2,2,10,10,0.4883731972065863,0.6887549400526894
V,0.2,2,11,10,0.3950465992720752,0.7448085606821204
V,0.2,2,12,10,0.4309558791002367,0.6650318275169579
V,0.2,2,13,10,0.5451953112346727,0.7057172569456888
V,0.2,2,14,10,0.5545062893914825,0.7382643785162241
V,0.2,2,15,10,0.5555710681972283,0.7055187227199521
V,0.2,2,16,10,0.5334080106060086,0.6454550241168433
V,0.2,2,17,10,0.5805236200737258,0.6906882257912847
V,0.2,2,18,10,0.5049660666157482,0.6700006187756546
V,0.2,2,19,10,0.4977578417650443,0.6834990535615758
V,0.2,2,20,10,0.48550351164431,0.610883437478365
V,0.2,2,21,10,0.5404770881215114,0.6755329242203568
V,0.2,2,22,10,0.4371887498621953,0.5744344255426899
V,0.2,2,23,10,0.5657827363224011,0.6645338811532748
V,0.2,2,24,10,0.5672498473403194,0.7356779791813254
V,0.2,2,25,10,0.538268854206837,0.688619378740628
V,0.2,2,26,10,0.5281534272266503,0.6718297576721348
V,0.2,2,27,10,0.5902245802493411,0.7217331821324855
V,0.2,2,28,10,0.6437309239750645,0.6748028432909727
V,0.2,2,29,10,0.520501640463413,0.6968642417283563
V,0.2,2,30,10,0.47613281562682297,0.7412794121324534
V,0.2,5,1,10,0.4857908483031346,0.6017845249467756
V,0.2,5,2,10,0.5460816181727085,0.6341808461440746
V,0.2,5,3,10,0.5073228549226674,0.6708604771327749
V,0.2,5,4,10,0.532680941059273,0.6391586310129876
V,0.2,5,5,10,0.6291692091631783,0.6846580948121638
V,0.2,5,6,10,0.5405577394824445,0.7179397681455433
V,0.2,5,7,10,0.44320833115935515,0.6822877452432198
V,0.2,5,8,10,0.39124171023587073,0.6762187865065651
V,0.2,5,9,10,0.5680308532038547,0.6559201750728623
V,0.2,5,10,10,0.5073102071283936,0.6380561117613365
V,0.2,5,11,10,0.49431606470831085,0.7005572065818283
V,0.2,5,12,10,0.6286374804604603,0.7097168188193155
V,0.2,5,13,10,0.3505113135269065,0.7091859862019173
V,0.2,5,14,10,0.4117868345304582,0.7258663383658124
V,0.2,5,15,10,0.6268542814794131,0.7540998438510552
V,0.2,5,16,10,0.5575126500208482,0.7645988045664946
V,0.2,5,17,10,0.4754625512870773,0.7334600388336623
V,0.2,5,18,10,0.44618322960808793,0.7281911277013596
V,0.2,5,19,10,0.5057090849246849,0.6838630061908785
