structure,tau,K,seed,shock_every,reshuffle_frac,initial_fitness,final_fitness,improvement,N,n_agents,T
Hy,0.2,10,27,40,0.25,0.41437968060021285,0.49026131438874004,0.07588163378852719,15,30,40
Hy,0.2,10,28,40,0.25,0.5770511691466924,0.6904699787592035,0.11341880961251105,15,30,40
Hy,0.2,10,29,40,0.25,0.5151718605665646,0.6329661310456961,0.11779427047913149,15,30,40
Hy,0.2,10,30,40,0.25,0.47582823769847027,0.7133547337723117,0.23752649607384146,15,30,40
Hy,0.5,2,1,40,0.25,0.604976432432133,0.7022712551258725,0.09729482269373957,15,30,40
Hy,0.5,2,2,40,0.25,0.39315572825876693,0.6990362242110616,0.30588049595229466,15,30,40
Hy,0.5,2,3,40,0.25,0.5168006397649118,0.6564213884011034,0.13962074863619167,15,30,40
Hy,0.5,2,4,40,0.25,0.44915466490353534,0.7280595857287068,0.27890492082517143,15,30,40
Hy,0.5,2,5,40,0.25,0.5384038283309119,0.565505434156222,0.02710160582531007,15,30,40
Hy,0.5,2,6,40,0.25,0.5653248549020881,0.6610386147924681,0.09571375989038,15,30,40
Hy,0.5,2,7,40,0.25,0.37298429632196406,0.7365447680664644,0.36356047174450035,15,30,40
Hy,0.5,2,8,40,0.25,0.3979391921625063,0.7762302672445913,0.37829107508208504,15,30,40
Hy,0.5,2,9,40,0.25,0.4523652984829161,0.6198216205043392,0.16745632202142308,15,30,40
Hy,0.5,2,10,40,0.25,0.4415624119102301,0.6161387629007591,0.17457635099052898,15,30,40
Hy,0.5,2,11,40,0.25,0.2717595533683015,0.6881775527635686,0.41641799939526714,15,30,40
Hy,0.5,2,12,40,0.25,0.3400568355540294,0.625114712223912,0.28505787666988264,15,30,40
Hy,0.5,2,13,40,0.25,0.6007101418731093,0.6979073766077806,0.09719723473467123,15,30,40
Hy,0.5,2,14,40,0.25,0.43837467736443597,0.6142515399624136,0.17587686259797758,15,30,40
Hy,0.5,2,15,40,0.25,0.4950181445660199,0.6232253594028252,0.1282072148368053,15,30,40
Hy,0.5,2,16,40,0.25,0.5318680962010736,0.6855356418008489,0.15366754559977536,15,30,40
Hy,0.5,2,17,40,0.25,0.4417974244473259,0.5856981811106944,0.1439007566633685,15,30,40
Hy,0.5,2,18,40,0.25,0.45168895136733084,0.6897920668290977,0.23810311546176682,15,30,40
Hy,0.5,2,19,40,0.25,0.42769599216193466,0.7425635906049881,0.31486759844305345,15,30,40
Hy,0.5,2,20,40,0.25,0.5604882773285619,0.5285058225440784,-0.03198245478448347,15,30,40
Hy,0.5,2,21,40,0.25,0.5989682487119573,0.6735912085189034,0.07462295980694611,15,30,40
Hy,0.5,2,22,40,0.25,0.5442594592663462,0.695722885256794,0.15146342599044782,15,30,40
Hy,0.5,2,23,40,0.25,0.36785415546916556,0.7767657789095423,0.4089116234403768,15,30,40
Hy,0.5,2,24,40,0.25,0.51943820746025,0.5859896045452061,0.06655139708495605,15,30,40
Hy,0.5,2,25,40,0.25,0.4271009772274593,0.6190924630686823,0.19199148584122294,15,30,40
Hy,0.5,2,26,40,0.25,0.5495510658829731,0.6226915821018271,0.07314051621885398,15,30,40
Hy,0.5,2,27,40,0.25,0.5188301439759423,0.6257497372302987,0.1069195932543564,15,30,40
Hy,0.5,2,28,40,0.25,0.5925135673808231,0.7365796584615676,0.14406609108074453,15,30,40
Hy,0.5,2,29,40,0.25,0.551710187446654,0.6347708397407748,0.08306065229412074,15,30,40
Hy,0.5,2,30,40,0.25,0.44140509246556875,0.5589668389243674,0.11756174645879863,15,30,40
Hy,0.5,5,1,40,0.25,0.3943557815995694,0.7234275408372771,0.3290717592377077,15,30,40
Hy,0.5,5,2,40,0.25,0.4713703681248042,0.6237508143946505,0.15238044626984631,15,30,40
Hy,0.5,5,3,40,0.25,0.4296021821838289,0.6846345229668818,0.25503234078305287,15,30,40
Hy,0.5,5,4,40,0.25,0.46700952341461466,0.5203098674172502,0.0533003440026355,15,30,40
Hy,0.5,5,5,40,0.25,0.4766534011107047,0.6799532795546369,0.2032998784439322,15,30,40
Hy,0.5,5,6,40,0.25,0.6169897798715943,0.6987355758781865,0.08174579600659215,15,30,40
Hy,0.5,5,7,40,0.25,0.35976493757967015,0.705895522550498,0.3461305849708279,15,30,40
Hy,0.5,5,8,40,0.25,0.43818532310194425,0.5845378012203206,0.14635247811837637,15,30,40
Hy,0.5,5,9,40,0.25,0.5212423377424079,0.7443676119212883,0.2231252741788804,15,30,40
Hy,0.5,5,10,40,0.25,0.5402661868936126,0.7247332467497226,0.18446705985611,15,30,40
Hy,0.5,5,11,40,0.25,0.5719266581775472,0.6258900186868033,0.0539633605092561,15,30,40
Hy,0.5,5,12,40,0.25,0.5510131558462812,0.6685867880112669,0.11757363216498573,15,30,40
Hy,0.5,5,13,40,0.25,0.4340160669242189,0.7072354071406949,0.273219340216476,15,30,40
Hy,0.5,5,14,40,0.25,0.4953694361675515,0.542351933628809,0.04698249746125743,15,30,40
Hy,0.5,5,15,40,0.25,0.5687889833789838,0.7414822198261448,0.17269323644716106,15,30,40
Hy,0.5,5,16,40,0.25,0.5652249092228178,0.7071317307225962,0.1419068214997784,15,30,40
Hy,0.5,5,17,40,0.25,0.47729057746985654,0.6359465651050962,0.15865598763523964,15,30,40
Hy,0.5,5,18,40,0.25,0.5209957819503453,0.6306665616680779,0.10967077971773254,15,30,40
Hy,0.5,5,19,40,0.25,0.5205572502696317,0.7354898253123344,0.2149325750427027,15,30,40
Hy,0.5,5,20,40,0.25,0.4504268819414777,0.5954588201325272,0.14503193819104948,15,30,40
Hy,0.5,5,21,40,0.25,0.529416689512981,0.6691440392010405,0.13972734968805944,15,30,40
Hy,0.5,5,22,40,0.25,0.48287921330542644,0.7343445705345426,0.25146535722911617,15,30,40
Hy,0.5,5,23,40,0.25,0.49938794714176626,0.6339632206340329,0.1345752734922666,15,30,40
Hy,0.5,5,24,40,0.25,0.5947053615622163,0.703073049451423,0.1083676878892067,15,30,40
Hy,0.5,5,25,40,0.25,0.5440118729103335,0.6368293939175729,0.09281752100723939,15,30,40
Hy,0.5,5,26,40,0.25,0.4868710175869229,0.7018882353039728,0.2150172177170499,15,30,40
Hy,0.5,5,27,40,0.25,0.5688261538113993,0.7425234062593123,0.173697252447913,15,30,40
Hy,0.5,5,28,40,0.25,0.5153753263417475,0.737218126767588,0.22184280042584048,15,30,40
Hy,0.5,5,29,40,0.25,0.5909047130877202,0.6989783706671542,0.10807365757943399,15,30,40
Hy,0.5,5,30,40,0.25,0.6253562213873216,0.608533975660848,-0.016822245726473617,15,30,40
Hy,0.5,10,1,40,0.25,0.5909930557519593,0.7015241919986649,0.11053113624670563,15,30,40
Hy,0.5,10,2,40,0.25,0.4478644259495118,0.6128169254324268,0.16495249948291502,15,30,40
Hy,0.5,10,3,40,0.25,0.529112829850135,0.6209459801020867,0.09183315025195171,15,30,40
Hy,0.5,10,4,40,0.25,0.5491235809768223,0.6880550869584281,0.13893150598160575,15,30,40
Hy,0.5,10,5,40,0.25,0.5695774081651559,0.7480168747355614,0.17843946657040555,15,30,40
Hy,0.5,10,6,40,0.25,0.548279915237112,0.7179307156516754,0.16965080041456349,15,30,40
Hy,0.5,10,7,40,0.25,0.5731415768693415,0.5172336161280766,-0.05590796074126492,15,30,40
Hy,0.5,10,8,40,0.25,0.4168872033890913,0.7693036667347012,0.3524164633456099,15,30,40
Hy,0.5,10,9,40,0.25,0.509417109862581,0.6332320871422807,0.1238149772796997,15,30,40
Hy,0.5,10,10,40,0.25,0.45738517756554115,0.6508239366467922,0.19343875908125102,15,30,40
Hy,0.5,10,11,40,0.25,0.5080114537677688,0.7096733574230325,0.2016619036552637,15,30,40
Hy,0.5,10,12,40,0.25,0.4399020889050829,0.6576113631044205,0.21770927419933755,15,30,40
Hy,0.5,10,13,40,0.25,0.48336194499231333,0.7312409957418223,0.247879050749509,15,30,40
Hy,0.5,10,14,40,0.25,0.5354311712666194,0.584179989785524,0.04874881851890456,15,30,40
Hy,0.5,10,15,40,0.25,0.5071853601225912,0.6088812263374839,0.10169586621489268,15,30,40
Hy,0.5,10,16,40,0.25,0.6085298769844871,0.6635270769319749,0.05499719994748775,15,30,40
Hy,0.5,10,17,40,0.25,0.5843979367476997,0.651662051574043,0.06726411482634331,15,30,40
Hy,0.5,10,18,40,0.25,0.39944141351369944,0.7802444712836476,0.38080305776994816,15,30,40
Hy,0.5,10,19,40,0.25,0.44764283067264965,0.6799793607954835,0.23233653012283384,15,30,40
Hy,0.5,10,20,40,0.25,0.4585854726069666,0.6668383621331022,0.20825288952613563,15,30,40
Hy,0.5,10,21,40,0.25,0.584796003887527,0.723798166854193,0.139002162966666,15,30,40
Hy,0.5,10,22,40,0.25,0.5287710396346444,0.6357007521603378,0.10692971252569339,15,30,40
Hy,0.5,10,23,40,0.25,0.4554499417592662,0.6679141279103118,0.21246418615104562,15,30,40
Hy,0.5,10,24,40,0.25,0.5120613467156132,0.7663050739608254,0.25424372724521216,15,30,40
Hy,0.5,10,25,40,0.25,0.4654325245493464,0.7015988439899142,0.23616631944056782,15,30,40
Hy,0.5,10,26,40,0.25,0.4885047941952967,0.5397239793241435,0.05121918512884682,15,30,40
Hy,0.5,10,27,40,0.25,0.542864433116737,0.5869654297602949,0.04410099664355782,15,30,40
Hy,0.5,10,28,40,0.25,0.3356366404376482,0.5342205483387659,0.19858390790111768,15,30,40
Hy,0.5,10,29,40,0.25,0.6013137703602186,0.6555962713686787,0.054282501008460105,15,30,40
Hy,0.5,10,30,40,0.25,0.44495306203232876,0.5669215881315159,0.12196852609918718,15,30,40
Hy,0.8,2,1,40,0.25,0.43189353354280935,0.6693978396059335,0.23750430606312412,15,30,40
Hy,0.8,2,2,40,0.25,0.45901548487162824,0.7154871531977646,0.2564716683261363,15,30,40
Hy,0.8,2,3,40,0.25,0.5134922118244553,0.640088146792408,0.12659593496795274,15,30,40
Hy,0.8,2,4,40,0.25,0.5720038488879954,0.7574308656356907,0.18542701674769535,15,30,40
Hy,0.8,2,5,40,0.25,0.5881800036966919,0.764254715475604,0.1760747117789121,15,30,40
Hy,0.8,2,6,40,0.25,0.6548511159924899,0.7174740754670363,0.06262295947454644,15,30,40
Hy,0.8,2,7,40,0.25,0.5922787919753015,0.6438816411921557,0.05160284921685421,15,30,40
Hy,0.8,2,8,40,0.25,0.3993634799158306,0.7507433757532407,0.3513798958374101,15,30,40
Hy,0.8,2,9,40,0.25,0.4670199118486837,0.7937158160205299,0.3266959041718462,15,30,40
Hy,0.8,2,10,40,0.25,0.433805854203352,0.6627064271008505,0.2289005728974985,15,30,40
Hy,0.8,2,11,40,0.25,0.4054605594952917,0.6308484475933656,0.22538788809807386,15,30,40
Hy,0.8,2,12,40,0.25,0.49746782871396733,0.7520164235694986,0.2545485948555313,15,30,40
Hy,0.8,2,13,40,0.25,0.503771825288526,0.8081024003320629,0.3043305750435369,15,30,40
Hy,0.8,2,14,40,0.25,0.45319133009194973,0.6308057604567591,0.17761443036480934,15,30,40
Hy,0.8,2,15,40,0.25,0.5200767068299494,0.7469933803719762,0.22691667354202671,15,30,40
Hy,0.8,2,16,40,0.25,0.5069583643214893,0.7333626349536035,0.2264042706321142,15,30,40
Hy,0.8,2,17,40,0.25,0.5106779224230883,0.672680071260938,0.1620021488378497,15,30,40
Hy,0.8,2,18,40,0.25,0.5593565612623318,0.735900209016617,0.17654364775428522,15,30,40
Hy,0.8,2,19,40,0.25,0.5832011469387635,0.7677046219132481,0.1845034749744846,15,30,40
Hy,0.8,2,20,40,0.25,0.43136725017750427,0.6546098660333989,0.2232426158558946,15,30,40
Hy,0.8,2,21,40,0.25,0.537789050107708,0.7407665980699432,0.2029775479622351,15,30,40
Hy,0.8,2,22,40,0.25,0.5848305085530415,0.6698237643903839,0.08499325583734241,15,30,40
Hy,0.8,2,23,40,0.25,0.5511894589331967,0.7041423090058643,0.15295285007266757,15,30,40
Hy,0.8,2,24,40,0.25,0.5512662249404982,0.7180813768579161,0.16681515191741791,15,30,40
Hy,0.8,2,25,40,0.25,0.5235605034119021,0.758682647014434,0.23512214360253192,15,30,40
Hy,0.8,2,26,40,0.25,0.5777763685818932,0.661875186356996,0.08409881777510286,15,30,40
Hy,0.8,2,27,40,0.25,0.3292081540204203,0.765874298838608,0.4366661448181877,15,30,40
Hy,0.8,2,28,40,0.25,0.5706013013892122,0.7802455063737107,0.20964420498449854,15,30,40
Hy,0.8,2,29,40,0.25,0.4179044527333796,0.7235767208312277,0.3056722680978481,15,30,40
Hy,0.8,2,30,40,0.25,0.524054938010421,0.7545555437305959,0.23050060572017483,15,30,40
Hy,0.8,5,1,40,0.25,0.571660078891771,0.7861775914209066,0.21451751252913565,15,30,40
Hy,0.8,5,2,40,0.25,0.433923952508582,0.6731702372100108,0.23924628470142878,15,30,40
Hy,0.8,5,3,40,0.25,0.4122161532568101,0.7058795088123367,0.29366335555552664,15,30,40
Hy,0.8,5,4,40,0.25,0.49438891325095574,0.7143545711477025,0.21996565789674677,15,30,40
Hy,0.8,5,5,40,0.25,0.5223259348342124,0.7237963478147844,0.201470412980572,15,30,40
Hy,0.8,5,6,40,0.25,0.5219488760619105,0.8172452468585302,0.29529637079661963,15,30,40
Hy,0.8,5,7,40,0.25,0.5594345837024084,0.710293757457187,0.15085917375477864,15,30,40
Hy,0.8,5,8,40,0.25,0.6180800855290997,0.736876746557147,0.11879666102804731,15,30,40
Hy,0.8,5,9,40,0.25,0.5288864210208934,0.7606082809630419,0.23172185994214844,15,30,40
Hy,0.8,5,10,40,0.25,0.42306912572763744,0.6528942797056341,0.22982515397799663,15,30,40
Hy,0.8,5,11,40,0.25,0.42578342219291404,0.7437842037169486,0.3180007815240346,15,30,40
Hy,0.8,5,12,40,0.25,0.5368110904279748,0.7219357607154768,0.185124670287502,15,30,40
Hy,0.8,5,13,40,0.25,0.4830752988737991,0.7190769223960314,0.2360016235222323,15,30,40
Hy,0.8,5,14,40,0.25,0.5687155187474914,0.7961104924963357,0.22739497374884432,15,30,40
Hy,0.8,5,15,40,0.25,0.477355077487979,0.7427682530931763,0.2654131756051973,15,30,40
Hy,0.8,5,16,40,0.25,0.49742581555870274,0.670605793859706,0.17317997830100323,15,30,40
Hy,0.8,5,17,40,0.25,0.5025320511306273,0.7307767198124082,0.22824466868178095,15,30,40
Hy,0.8,5,18,40,0.25,0.47880494097895787,0.7192407904261365,0.24043584944717866,15,30,40
Hy,0.8,5,19,40,0.25,0.6052079182007554,0.6753529463048873,0.07014502810413192,15,30,40
Hy,0.8,5,20,40,0.25,0.6102318754647879,0.7025901764827769,0.09235830101798903,15,30,40
Hy,0.8,5,21,40,0.25,0.494206435793589,0.7010597340754618,0.20685329828187282,15,30,40
Hy,0.8,5,22,40,0.25,0.569617532946388,0.7389532026197644,0.16933566967337643,15,30,40
Hy,0.8,5,23,40,0.25,0.44535802592552803,0.7157172811191652,0.2703592551936372,15,30,40
Hy,0.8,5,24,40,0.25,0.4055090513661368,0.6022711307143256,0.1967620793481888,15,30,40
Hy,0.8,5,25,40,0.25,0.4926453021624084,0.6368089859562056,0.14416368379379718,15,30,40
Hy,0.8,5,26,40,0.25,0.4413990192586613,0.6934491559250482,0.25205013666638687,15,30,40
Hy,0.8,5,27,40,0.25,0.6658534050104329,0.7119259249179879,0.04607251990755501,15,30,40
Hy,0.8,5,28,40,0.25,0.43406619346908154,0.6906282301205715,0.25656203665148997,15,30,40
Hy,0.8,5,29,40,0.25,0.46694031346170944,0.6435366237842737,0.17659631032256423,15,30,40
Hy,0.8,5,30,40,0.25,0.49037378787124297,0.7344041976039724,0.24403040973272938,15,30,40
Hy,0.8,10,1,40,0.25,0.5175376908505877,0.6944141565507391,0.17687646570015148,15,30,40
Hy,0.8,10,2,40,0.25,0.46035813033212397,0.6143541873003912,0.15399605696826718,15,30,40
Hy,0.8,10,3,40,0.25,0.49900211948573836,0.6470031014998137,0.1480009820140753,15,30,40
Hy,0.8,10,4,40,0.25,0.4567849869625448,0.7364605360579461,0.2796755490954013,15,30,40
Hy,0.8,10,5,40,0.25,0.4599755132029178,0.6883655439432118,0.22839003074029401,15,30,40
Hy,0.8,10,6,40,0.25,0.5868375104128213,0.6679968867201186,0.0811593763072973,15,30,40
Hy,0.8,10,7,40,0.25,0.5501451328516614,0.6944119205306098,0.1442667876789484,15,30,40
Hy,0.8,10,8,40,0.25,0.5041457085369945,0.7430765216623941,0.23893081312539965,15,30,40
Hy,0.8,10,9,40,0.25,0.6525680268827488,0.6199422072226022,-0.03262581966014666,15,30,40
Hy,0.8,10,10,40,0.25,0.5624661163739619,0.6854649431123593,0.12299882673839735,15,30,40
Hy,0.8,10,11,40,0.25,0.5399990746259146,0.6887268843641849,0.14872780973827038,15,30,40
Hy,0.8,10,12,40,0.25,0.43001890901550044,0.6780382465227245,0.24801933750722405,15,30,40
Hy,0.8,10,13,40,0.25,0.43750111465459984,0.6679123455301804,0.23041123087558057,15,30,40
Hy,0.8,10,14,40,0.25,0.4961922692690072,0.6829001145967022,0.18670784532769497,15,30,40
Hy,0.8,10,15,40,0.25,0.38003952187326745,0.7490902894867951,0.3690507676135277,15,30,40
Hy,0.8,10,16,40,0.25,0.504660536440783,0.6819788001561946,0.1773182637154116,15,30,40
Hy,0.8,10,17,40,0.25,0.4635862049355079,0.6592912371151615,0.19570503217965357,15,30,40
Hy,0.8,10,18,40,0.25,0.3905004635050341,0.6537336810191647,0.26323321751413065,15,30,40
Hy,0.8,10,19,40,0.25,0.42639725445940346,0.7244514520121094,0.2980541975527059,15,30,40
Hy,0.8,10,20,40,0.25,0.39266915549798204,0.7162371944200837,0.3235680389221017,15,30,40
Hy,0.8,10,21,40,0.25,0.6119811110967249,0.7331732103802465,0.12119209928352159,15,30,40
Hy,0.8,10,22,40,0.25,0.5014712613588351,0.6841626630786588,0.18269140171982368,15,30,40
Hy,0.8,10,23,40,0.25,0.5611679468729605,0.5113539718442585,-0.049813975028701996,15,30,40
Hy,0.8,10,24,40,0.25,0.5585968023711394,0.597312344272558,0.03871554190141857,15,30,40
Hy,0.8,10,25,40,0.25,0.4611901675650704,0.6568221662810246,0.19563199871595421,15,30,40
Hy,0.8,10,26,40,0.25,0.42735011892543073,0.667830198309123,0.2404800793836923,15,30,40
Hy,0.8,10,27,40,0.25,0.44284586019880173,0.667214774504877,0.22436891430607525,15,30,40
Hy,0.8,10,28,40,0.25,0.5034791489847987,0.7037551794644,0.2002760304796013,15,30,40
Hy,0.8,10,29,40,0.25,0.5642669148442931,0.7581138469496226,0.19384693210532944,15,30,40
Hy,0.8,10,30,40,0.25,0.47122269431414215,0.7661800867356543,0.29495739242151214,15,30,40
Hy,0.2,2,1,20,0.25,0.4271250407361818,0.5972102375272768,0.17008519679109496,15,30,40
Hy,0.2,2,2,20,0.25,0.4103157721592868,0.6194852497881651,0.20916947762887833,15,30,40
Hy,0.2,2,3,20,0.25,0.48688340508871436,0.5923395284195869,0.10545612333087256,15,30,40
Hy,0.2,2,4,20,0.25,0.49981947384090014,0.5438194982505149,0.04400002440961476,15,30,40
Hy,0.2,2,5,20,0.25,0.5349202002170604,0.7011730513558075,0.1662528511387471,15,30,40
Hy,0.2,2,6,20,0.25,0.5601324804222282,0.5099198489875432,-0.05021263143468502,15,30,40
Hy,0.2,2,7,20,0.25,0.5056432923974693,0.7337249610975478,0.2280816687000785,15,30,40
Hy,0.2,2,8,20,0.25,0.34185684562205937,0.6081071476292007,0.26625030200714134,15,30,40
Hy,0.2,2,9,20,0.25,0.4719089688325493,0.7297318586060519,0.25782288977350265,15,30,40
Hy,0.2,2,10,20,0.25,0.47463638647891604,0.7317290839626323,0.2570926974837162,15,30,40
Hy,0.2,2,11,20,0.25,0.42005500899507925,0.6142468276812101,0.19419181868613083,15,30,40
Hy,0.2,2,12,20,0.25,0.5186446507518422,0.5391983754392309,0.020553724687388697,15,30,40
Hy,0.2,2,13,20,0.25,0.5236822979111231,0.7135899101603296,0.1899076122492065,15,30,40
Hy,0.2,2,14,20,0.25,0.5834014865484838,0.6355970119128038,0.05219552536432004,15,30,40
Hy,0.2,2,15,20,0.25,0.5231468246485035,0.7486304149466231,0.2254835902981196,15,30,40
Hy,0.2,2,16,20,0.25,0.419887779226631,0.7188830970936212,0.2989953178669902,15,30,40
Hy,0.2,2,17,20,0.25,0.435540986945101,0.6830558535948948,0.24751486664979383,15,30,40
Hy,0.2,2,18,20,0.25,0.5014887431274669,0.6559333853956223,0.15444464226815535,15,30,40
Hy,0.2,2,19,20,0.25,0.4866830612420652,0.5771318827665137,0.09044882152444855,15,30,40
Hy,0.2,2,20,20,0.25,0.5181435540778295,0.6410546416744325,0.12291108759660296,15,30,40
Hy,0.2,2,21,20,0.25,0.6017315995728794,0.7093695080505305,0.10763790847765109,15,30,40
Hy,0.2,2,22,20,0.25,0.4588504064804279,0.750776384730134,0.29192597824970606,15,30,40
Hy,0.2,2,23,20,0.25,0.517672874159069,0.5687276322028454,0.05105475804377635,15,30,40
Hy,0.2,2,24,20,0.25,0.4447838468358697,0.5960411706889214,0.15125732385305168,15,30,40
Hy,0.2,2,25,20,0.25,0.4167967465373401,0.647647558785378,0.23085081224803794,15,30,40
Hy,0.2,2,26,20,0.25,0.47608590406732254,0.6883887774781335,0.212302873410811,15,30,40
Hy,0.2,2,27,20,0.25,0.5802610927066357,0.6394749026599995,0.05921380995336378,15,30,40
Hy,0.2,2,28,20,0.25,0.6299117181588632,0.5585209400003173,-0.07139077815854589,15,30,40
Hy,0.2,2,29,20,0.25,0.4279727516248105,0.5644991760917735,0.13652642446696295,15,30,40
Hy,0.2,2,30,20,0.25,0.6234902443318923,0.550114013794456,-0.07337623053743625,15,30,40
Hy,0.2,5,1,20,0.25,0.5641375696592126,0.7292388169395816,0.165101247280369,15,30,40
Hy,0.2,5,2,20,0.25,0.4357917798055101,0.6455626161713929,0.20977083636588278,15,30,40
Hy,0.2,5,3,20,0.25,0.37384253236431236,0.5807865911640844,0.206944058799772,15,30,40
Hy,0.2,5,4,20,0.25,0.5090513540286818,0.6059116606588522,0.09686030663017031,15,30,40
Hy,0.2,5,5,20,0.25,0.48916886168224766,0.7731822810043438,0.2840134193220962,15,30,40
Hy,0.2,5,6,20,0.25,0.29553630766208566,0.5791524035827471,0.28361609592066145,15,30,40
Hy,0.2,5,7,20,0.25,0.5021826075660948,0.5777821212188727,0.07559951365277795,15,30,40
Hy,0.2,5,8,20,0.25,0.4553384369548866,0.5994474522401846,0.14410901528529796,15,30,40
Hy,0.2,5,9,20,0.25,0.4180629589234345,0.7479036454489372,0.3298406865255027,15,30,40
Hy,0.2,5,10,20,0.25,0.4519135009571276,0.7056228719005999,0.2537093709434723,15,30,40
Hy,0.2,5,11,20,0.25,0.5555444253008974,0.7118270178346197,0.15628259253372223,15,30,40
Hy,0.2,5,12,20,0.25,0.6006502338651294,0.6995240745519633,0.09887384068683391,15,30,40
Hy,0.2,5,13,20,0.25,0.41656449884433333,0.5409008791581933,0.12433638031385996,15,30,40
Hy,0.2,5,14,20,0.25,0.4545600440509408,0.6495111761493064,0.19495113209836562,15,30,40
Hy,0.2,5,15,20,0.25,0.39820561680238403,0.7795145489045301,0.38130893210214606,15,30,40
Hy,0.2,5,16,20,0.25,0.5320926766342148,0.4643267148965931,-0.06776596173762167,15,30,40
Hy,0.2,5,17,20,0.25,0.5561701162558375,0.6428690995130693,0.0866989832572318,15,30,40
Hy,0.2,5,18,20,0.25,0.45215648408684933,0.6604610313894991,0.20830454730264975,15,30,40
Hy,0.2,5,19,20,0.25,0.448806144026596,0.6332913330613432,0.1844851890347472,15,30,40
Hy,0.2,5,20,20,0.25,0.5541140411869602,0.5406498089794525,-0.013464232207507698,15,30,40
Hy,0.2,5,21,20,0.25,0.43159373205591406,0.533255256066302,0.10166152401038792,15,30,40
Hy,0.2,5,22,20,0.25,0.5277626030218011,0.6825339146828572,0.15477131166105607,15,30,40
Hy,0.2,5,23,20,0.25,0.4447570274905709,0.692828194334797,0.24807116684422614,15,30,40
Hy,0.2,5,24,20,0.25,0.6256804327590691,0.5090497943319641,-0.11663063842710508,15,30,40
Hy,0.2,5,25,20,0.25,0.5289710390640222,0.5301657638691427,0.0011947248051205062,15,30,40
Hy,0.2,5,26,20,0.25,0.5694191248377755,0.7162872425249411,0.14686811768716568,15,30,40
Hy,0.2,5,27,20,0.25,0.5124038143879988,0.6263658808159838,0.11396206642798501,15,30,40
Hy,0.2,5,28,20,0.25,0.4810527794687055,0.619396157040123,0.13834337757141746,15,30,40
Hy,0.2,5,29,20,0.25,0.5802270593542069,0.5077353104864999,-0.07249174886770704,15,30,40
Hy,0.2,5,30,20,0.25,0.4966462602363783,0.5874977222269238,0.09085146199054545,15,30,40
Hy,0.2,10,1,20,0.25,0.3682580717627705,0.5691037811559909,0.20084570939322044,15,30,40
Hy,0.2,10,2,20,0.25,0.3796493990663648,0.6424724173353766,0.26282301826901183,15,30,40
Hy,0.2,10,3,20,0.25,0.4337235330406929,0.5059090595515368,0.07218552651084387,15,30,40
Hy,0.2,10,4,20,0.25,0.531379443271555,0.5708043669288467,0.03942492365729178,15,30,40
Hy,0.2,10,5,20,0.25,0.4443747897054414,0.5323653722990191,0.08799058259357773,15,30,40
Hy,0.2,10,6,20,0.25,0.46456287979939603,0.6388324507102504,0.17426957091085438,15,30,40
Hy,0.2,10,7,20,0.25,0.4557044727231191,0.6652210183931682,0.20951654567004907,15,30,40
Hy,0.2,10,8,20,0.25,0.45001856457151523,0.6132956492011798,0.16327708462966462,15,30,40
Hy,0.2,10,9,20,0.25,0.5283908308675422,0.5859183042864775,0.05752747341893527,15,30,40
Hy,0.2,10,10,20,0.25,0.45147127280818367,0.47580842225062153,0.024337149442437866,15,30,40
Hy,0.2,10,11,20,0.25,0.46548790991076394,0.5584656108417991,0.09297770093103519,15,30,40
Hy,0.2,10,12,20,0.25,0.5029544019502297,0.5131237559227815,0.010169353972551809,15,30,40
Hy,0.2,10,13,20,0.25,0.43471455239770107,0.647528726668993,0.2128141742712919,15,30,40
Hy,0.2,10,14,20,0.25,0.513103698029203,0.6079415610006405,0.09483786297143748,15,30,40
Hy,0.2,10,15,20,0.25,0.4353170836669938,0.7507384003872913,0.31542131672029755,15,30,40
Hy,0.2,10,16,20,0.25,0.39362217176513015,0.6197199906576452,0.226097818892515,15,30,40
Hy,0.2,10,17,20,0.25,0.5174920700082509,0.7103608151551242,0.19286874514687324,15,30,40
Hy,0.2,10,18,20,0.25,0.47696275548059736,0.5637080208037828,0.08674526532318544,15,30,40
Hy,0.2,10,19,20,0.25,0.4482916612089916,0.5282538455925336,0.07996218438354202,15,30,40
Hy,0.2,10,20,20,0.25,0.50897339917181,0.6732625735576143,0.16428917438580437,15,30,40
Hy,0.2,10,21,20,0.25,0.4774102090833446,0.6727401293421835,0.19532992025883894,15,30,40
Hy,0.2,10,22,20,0.25,0.620041553471031,0.7095695677468769,0.08952801427584589,15,30,40
Hy,0.2,10,23,20,0.25,0.5787664528285605,0.7319021899401469,0.15313573711158635,15,30,40
Hy,0.2,10,24,20,0.25,0.3919841770506732,0.6866675179775871,0.2946833409269139,15,30,40
Hy,0.2,10,25,20,0.25,0.44062017917401597,0.5545367407347208,0.11391656156070484,15,30,40
Hy,0.2,10,26,20,0.25,0.527091556509581,0.7512165906256271,0.22412503411604612,15,30,40
Hy,0.2,10,27,20,0.25,0.48730853073168856,0.6672825007894481,0.1799739700577595,15,30,40
Hy,0.2,10,28,20,0.25,0.4372880245924857,0.5596683371759362,0.1223803125834505,15,30,40
Hy,0.2,10,29,20,0.25,0.5901618550978238,0.45275498922135743,-0.1374068658764664,15,30,40
Hy,0.2,10,30,20,0.25,0.5601896967834274,0.573620068624075,0.013430371840647548,15,30,40
