cik,symbol,sector,sub_industry,date,year,accession,primary_doc,path,doc_wordcount,n_exec_officers,flat,tau_raw,K_rd,rd_reported,rev_reported,keywords_total
0000024741,GLW,Information Technology,Electronic Components,2026-02-12,2026,0000024741-26-000124,glw-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000024741\000002474126000124\glw-20251231.htm,57327,1,0.5,12.210651176583461,,,15629.0,70
0000024741,GLW,Information Technology,Electronic Components,2025-02-13,2025,0001628280-25-005347,glw-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000024741\000162828025005347\glw-20241231.htm,55088,1,0.5,11.980830670926517,,,3600.0,66
0000024741,GLW,Information Technology,Electronic Components,2024-02-12,2024,0001437749-24-003735,glw20231231_10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000024741\000143774924003735\glw20231231_10k.htm,56472,0,,11.155971100722482,,,3100.0,63
0000024741,GLW,Information Technology,Electronic Components,2023-02-13,2023,0001437749-23-003123,glw20221231_10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000024741\000143774923003123\glw20221231_10k.htm,58750,0,,10.042553191489361,,,14189.0,59
0000024741,GLW,Information Technology,Electronic Components,2022-02-14,2022,0001437749-22-003247,glw20211231_10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000024741\000143774922003247\glw20211231_10k.htm,67639,0,,10.053371575570306,,,15000.0,68
0001175454,CPAY,Financials,Transaction & Payment Processing Services,2026-02-27,2026,0001175454-26-000018,flt-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001175454\000117545426000018\flt-20251231.htm,78668,0,,19.19458992220471,,,,151
0001175454,CPAY,Financials,Transaction & Payment Processing Services,2025-02-27,2025,0001628280-25-008746,flt-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001175454\000162828025008746\flt-20241231.htm,75715,0,,15.980981311497061,,,,121
0001175454,CPAY,Financials,Transaction & Payment Processing Services,2024-02-29,2024,0001628280-24-008060,flt-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001175454\000162828024008060\flt-20231231.htm,76605,0,,12.792898635859279,,,,98
0001175454,CPAY,Financials,Transaction & Payment Processing Services,2023-02-28,2023,0001628280-23-005444,flt-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001175454\000162828023005444\flt-20221231.htm,68534,0,,12.548516065018823,,,,86
0001175454,CPAY,Financials,Transaction & Payment Processing Services,2022-03-01,2022,0001628280-22-004531,flt-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001175454\000162828022004531\flt-20211231.htm,65729,1,0.5,11.714768214943176,,,,77
0001175454,CPAY,Financials,Transaction & Payment Processing Services,2021-02-26,2021,0001175454-21-000022,flt-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001175454\000117545421000022\flt-20201231.htm,68536,0,,12.110423718921442,,,,83
0001755672,CTVA,Materials,Fertilizers & Agricultural Chemicals,2026-02-12,2026,0001755672-26-000004,ctva-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001755672\000175567226000004\ctva-20251231.htm,91663,0,,13.636909112728144,0.08470777541520602,1474.0,17401.0,125
0001755672,CTVA,Materials,Fertilizers & Agricultural Chemicals,2025-02-14,2025,0001755672-25-000005,ctva-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001755672\000175567225000005\ctva-20241231.htm,94770,0,,13.084309380605678,0.08291932812869647,1402.0,16908.0,124
0001755672,CTVA,Materials,Fertilizers & Agricultural Chemicals,2024-02-08,2024,0001755672-24-000004,ctva-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001755672\000175567224000004\ctva-20231231.htm,94754,0,,14.141883192266288,0.07761523278764658,1337.0,17226.0,134
0001755672,CTVA,Materials,Fertilizers & Agricultural Chemicals,2023-02-09,2023,0001755672-23-000005,ctva-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001755672\000175567223000005\ctva-20221231.htm,89294,0,,12.76681523954577,0.06966485247780006,1216.0,17455.0,114
0001755672,CTVA,Materials,Fertilizers & Agricultural Chemicals,2022-02-10,2022,0001755672-22-000005,ctva-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001755672\000175567222000005\ctva-20211231.htm,97415,1,0.5,12.626392239388185,0.07326732673267326,1147.0,15655.0,123
0001755672,CTVA,Materials,Fertilizers & Agricultural Chemicals,2021-02-11,2021,0001755672-21-000008,ctva-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001755672\000175567221000008\ctva-20201231.htm,106782,0,,11.425146560281696,0.0806780614756981,1147.0,14217.0,122
0001057352,CSGP,Real Estate,Real Estate Services,2026-02-26,2026,0001057352-26-000020,csgp-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001057352\000105735226000020\csgp-20251231.htm,66178,0,,19.795098068844634,,,3247.0,131
0001057352,CSGP,Real Estate,Real Estate Services,2025-02-20,2025,0001057352-25-000016,csgp-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001057352\000105735225000016\csgp-20241231.htm,57469,0,,20.18479528093407,,,2736.2,116
0001057352,CSGP,Real Estate,Real Estate Services,2024-02-22,2024,0001057352-24-000013,csgp-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001057352\000105735224000013\csgp-20231231.htm,58012,0,,23.9605598841619,,,2455.0,139
0001057352,CSGP,Real Estate,Real Estate Services,2023-02-22,2023,0001057352-23-000030,csgp-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001057352\000105735223000030\csgp-20221231.htm,56469,0,,22.490215870654694,,,2182399.0,127
0001057352,CSGP,Real Estate,Real Estate Services,2022-02-23,2022,0001057352-22-000027,csgp-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001057352\000105735222000027\csgp-20211231.htm,56877,0,,22.328885138105033,,,1944135.0,127
0001057352,CSGP,Real Estate,Real Estate Services,2021-02-24,2021,0001057352-21-000032,csgp-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001057352\000105735221000032\csgp-20201231.htm,59597,0,,24.162290048156784,,,1659019.0,144
0000909832,COST,Consumer Staples,Consumer Staples Merchandise Retail,2025-10-08,2025,0000909832-25-000101,cost-20250831.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000909832\000090983225000101\cost-20250831.htm,31995,2,0.3333333333333333,11.876855758712297,,,2025.0,38
0000909832,COST,Consumer Staples,Consumer Staples Merchandise Retail,2024-10-09,2024,0000909832-24-000049,cost-20240901.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000909832\000090983224000049\cost-20240901.htm,32760,2,0.3333333333333333,11.294261294261295,,,2024.0,37
0000909832,COST,Consumer Staples,Consumer Staples Merchandise Retail,2023-10-11,2023,0000909832-23-000042,cost-20230903.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000909832\000090983223000042\cost-20230903.htm,31453,2,0.3333333333333333,11.763583759895717,,,2023.0,37
0000909832,COST,Consumer Staples,Consumer Staples Merchandise Retail,2022-10-05,2022,0000909832-22-000021,cost-20220828.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000909832\000090983222000021\cost-20220828.htm,31645,2,0.3333333333333333,11.692210459788276,,,2022.0,37
0000909832,COST,Consumer Staples,Consumer Staples Merchandise Retail,2021-10-06,2021,0000909832-21-000014,cost-20210829.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000909832\000090983221000014\cost-20210829.htm,32917,2,0.3333333333333333,10.632803718443357,,,2021.0,35
0000909832,COST,Consumer Staples,Consumer Staples Merchandise Retail,2020-10-07,2020,0000909832-20-000017,cost-20200830.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000909832\000090983220000017\cost-20200830.htm,34391,1,0.5,11.049402459945917,,,163220.0,38
0000858470,CTRA,Energy,Oil & Gas Exploration & Production,2026-02-27,2026,0000858470-26-000073,cog-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000858470\000085847026000073\cog-20251231.htm,64624,2,0.3333333333333333,20.27110670958158,,,,131
0000858470,CTRA,Energy,Oil & Gas Exploration & Production,2025-02-25,2025,0000858470-25-000075,cog-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000858470\000085847025000075\cog-20241231.htm,61269,3,0.25,23.502913381971307,,,,144
0000858470,CTRA,Energy,Oil & Gas Exploration & Production,2024-02-23,2024,0000858470-24-000019,cog-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000858470\000085847024000019\cog-20231231.htm,59722,3,0.25,21.097752921871336,,,,126
0000858470,CTRA,Energy,Oil & Gas Exploration & Production,2023-02-27,2023,0000858470-23-000011,cog-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000858470\000085847023000011\cog-20221231.htm,63276,4,0.2,20.07080093558379,,,,127
0000858470,CTRA,Energy,Oil & Gas Exploration & Production,2022-03-01,2022,0000858470-22-000009,cog-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000858470\000085847022000009\cog-20211231.htm,74198,2,0.3333333333333333,19.00320763362894,,,,141
0000858470,CTRA,Energy,Oil & Gas Exploration & Production,2021-02-26,2021,0000858470-21-000013,cog-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000858470\000085847021000013\cog-20201231.htm,59581,1,0.5,26.854198486094564,,,,160
0000849395,CRH,Materials,Construction Materials,2026-02-18,2026,0001628280-26-009043,crh-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000849395\000162828026009043\crh-20251231.htm,64709,0,,18.853637052032948,,,3800.0,122
0000849395,CRH,Materials,Construction Materials,2025-02-26,2025,0001628280-25-008179,crh-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000849395\000162828025008179\crh-20241231.htm,66873,0,,14.654643877200066,,,35572.0,98
0000849395,CRH,Materials,Construction Materials,2024-02-29,2024,0001628280-24-007773,crh-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000849395\000162828024007773\crh-20231231.htm,66631,0,,14.407708123846257,,,32.0,96
0001535527,CRWD,Information Technology,Systems Software,2026-03-05,2026,0001535527-26-000010,crwd-20260131.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001535527\000153552726000010\crwd-20260131.htm,81431,0,,27.753558227210767,0.2877740151974073,1384770.0,4812005.0,226
0001535527,CRWD,Information Technology,Systems Software,2025-03-10,2025,0001535527-25-000009,crwd-20250131.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001535527\000153552725000009\crwd-20250131.htm,76338,0,,26.98524981005528,0.2723832615342278,1076901.0,3953624.0,206
0001535527,CRWD,Information Technology,Systems Software,2024-03-07,2024,0001535527-24-000007,crwd-20240131.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001535527\000153552724000007\crwd-20240131.htm,72183,0,,28.815649114057326,0.2515081548196645,768497.0,3055555.0,208
0001535527,CRWD,Information Technology,Systems Software,2023-03-09,2023,0001535527-23-000008,crwd-20230131.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001535527\000153552723000008\crwd-20230131.htm,70988,0,,26.62421817772018,0.27144129400027484,608364.0,2241236.0,189
0001535527,CRWD,Information Technology,Systems Software,2022-03-16,2022,0001535527-22-000006,crwd-20220131.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001535527\000153552722000006\crwd-20220131.htm,72878,0,,26.89426164274541,0.2557760641060792,371283.0,1451594.0,196
0001535527,CRWD,Information Technology,Systems Software,2021-03-18,2021,0001535527-21-000007,crwd-20210131.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001535527\000153552721000007\crwd-20210131.htm,84965,2,0.3333333333333333,26.952274465956567,0.2454948206733925,214670.0,874438.0,229
0001051470,CCI,Real Estate,Telecom Tower REITs,2026-02-23,2026,0001051470-26-000016,cci-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001051470\000105147026000016\cci-20251231.htm,65078,0,,23.049263960170872,,,4264.0,150
0001051470,CCI,Real Estate,Telecom Tower REITs,2025-03-14,2025,0001051470-25-000089,cci-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001051470\000105147025000089\cci-20241231.htm,70221,0,,23.21242933025733,,,6568.0,163
0001051470,CCI,Real Estate,Telecom Tower REITs,2024-02-23,2024,0001051470-24-000062,cci-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001051470\000105147024000062\cci-20231231.htm,62606,0,,22.202344823179885,,,6981.0,139
0001051470,CCI,Real Estate,Telecom Tower REITs,2023-02-24,2023,0001051470-23-000041,cci-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001051470\000105147023000041\cci-20221231.htm,59741,0,,22.764935304062536,,,6986.0,136
0001051470,CCI,Real Estate,Telecom Tower REITs,2022-02-22,2022,0001051470-22-000019,cci-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001051470\000105147022000019\cci-20211231.htm,60502,0,,24.462001256156825,,,6340.0,148
0001051470,CCI,Real Estate,Telecom Tower REITs,2021-02-22,2021,0001051470-21-000031,cci-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001051470\000105147021000031\cci-20201231.htm,60258,0,,26.38653788708553,,,5840.0,159
0000277948,CSX,Industrials,Rail Transportation,2026-02-12,2026,0000277948-26-000006,csx-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000277948\000027794826000006\csx-20251231.htm,50723,8,0.1111111111111111,19.12347455789287,,,,97
0000277948,CSX,Industrials,Rail Transportation,2025-02-27,2025,0000277948-25-000008,csx-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000277948\000027794825000008\csx-20241231.htm,55250,8,0.1111111111111111,16.47058823529412,,,,91
0000277948,CSX,Industrials,Rail Transportation,2024-02-14,2024,0000277948-24-000010,csx-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000277948\000027794824000010\csx-20231231.htm,49695,8,0.1111111111111111,18.31170137840829,,,,91
0000277948,CSX,Industrials,Rail Transportation,2023-02-15,2023,0000277948-23-000006,csx-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000277948\000027794823000006\csx-20221231.htm,48291,8,0.1111111111111111,17.187467644074466,,,,83
0000277948,CSX,Industrials,Rail Transportation,2022-02-16,2022,0000277948-22-000009,csx-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000277948\000027794822000009\csx-20211231.htm,48261,7,0.125,17.19815171670707,,,,83
